round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,mrr@10,hits@10
0,0.39999926554429593,0.0,0.0,14835.0,1572.0,0.0,0.0,0.11093694335589598,1557.0,2.7115384615384617,0.06463285072788083,0.0009803480241656615,0.0,,,,,,,,
1,0.4000047739620764,0.00020397062822953495,3.0,14708.0,1572.0,0.0,0.0006361323155216285,0.11224563690346875,1550.0,,,,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.6666666666666666,0.47222222222222227,1.0
2,0.4000176269368974,0.00047628767775736546,7.0,14697.0,1572.0,0.0,0.0,0.1121266642677222,1558.0,,,,0.0,0.0,0.0,0.2222222222222222,0.5,0.25555555555555554,0.6666666666666666,0.29305555555555557,1.0
3,0.4000212992154177,0.00013473457289140393,2.0,14844.0,1572.0,0.0,0.001272264631043257,0.11066771182213354,1553.0,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,0.400024971493938,0.0001348799568384138,2.0,14828.0,1572.0,0.0,0.001272264631043257,0.11124598357729383,1558.0,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,0.4000359883294989,0.00040980807321904243,6.0,14641.0,1572.0,0.0,0.001272264631043257,0.11257415714079004,1556.0,,,,0.0,0.4,0.4,0.4666666666666667,0.6,0.4666666666666667,0.6,0.5111111111111112,1.0
6,0.4000414967472793,0.00020452686119443688,3.0,14668.0,1572.0,0.0,0.0,0.11222053397004558,1551.0,,,,0.0,0.0,0.0,0.25,0.5,0.25,0.5,0.3214285714285714,1.0
7,0.4000451690257996,0.00013564839934888768,2.0,14744.0,1572.0,0.0,0.0006361323155216285,0.11222876850122145,1562.0,,,,0.0,0.5,0.5,0.5,0.5,0.6,1.0,0.6,1.0
8,0.4000488413043199,0.0001362862010221465,2.0,14675.0,1572.0,0.0,0.001272264631043257,0.11227968376006382,1548.0,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,0.4000561858613605,0.0002747630168979255,4.0,14558.0,1572.0,0.0,0.001272264631043257,0.11297920139140517,1559.0,,,,0.0,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0
10,0.40005985813988076,0.00013622122326658494,2.0,14682.0,1572.0,0.0,0.0006361323155216285,0.11234245980008692,1551.0,2.806122448979592,0.06458364595900096,0.000858026650763743,0.0,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0
11,0.4000653665576612,0.00020475020475020476,3.0,14652.0,1572.0,0.0,0.0,0.11271676300578035,1560.0,,,,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.25132275132275134,1.0
12,0.4000727111147018,0.00027514100976750583,4.0,14538.0,1572.0,0.0,0.0,0.11343804537521815,1560.0,,,,0.0,0.0,0.0,0.29166666666666663,0.75,0.29166666666666663,0.75,0.3333333333333333,1.0
13,0.40008372795026265,0.0004092211158095758,6.0,14662.0,1572.0,0.0,0.0006361323155216285,0.11327728656327003,1563.0,,,,0.0,0.25,0.25,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3833333333333333,1.0
14,0.4000929086465634,0.0003375869286341233,5.0,14811.0,1572.0,0.0,0.001272264631043257,0.11166857798165138,1558.0,,,,0.0,0.4,0.4,0.5666666666666667,0.8,0.6166666666666667,1.0,0.6166666666666667,1.0
15,0.400100253203604,0.0002724238915752912,4.0,14683.0,1572.0,0.0,0.0006361323155216285,0.11223902087832974,1559.0,,,,0.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.5111111111111111,1.0,0.5111111111111111,1.0
16,0.4001057616213844,0.0002025111381125962,3.0,14814.0,1572.0,0.0,0.0006361323155216285,0.11120640365923384,1556.0,,,,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.6666666666666666,0.4583333333333333,1.0
17,0.40011494231768513,0.000341273633199099,5.0,14651.0,1572.0,0.0,0.0006361323155216285,0.11237738026543566,1558.0,,,,0.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.4861111111111111,1.0
18,0.40012779529250614,0.00047464062923786274,7.0,14748.0,1572.0,0.0,0.001272264631043257,0.11187805579522576,1556.0,,,,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555555,0.8333333333333334,0.5972222222222222,1.0,0.5972222222222222,1.0
19,0.4001369759888069,0.0003399048266485384,5.0,14710.0,1572.0,0.0,0.0006361323155216285,0.11261423328775995,1565.0,,,,0.0,0.2,0.2,0.26666666666666666,0.4,0.30666666666666664,0.6,0.35523809523809524,1.0
20,0.4001443205458475,0.00027036160865157147,4.0,14795.0,1572.0,0.0,0.0,0.11143716003435443,1557.0,2.7211538461538463,0.06454050208410307,0.00097676326699285,0.0,0.0,0.0,0.4444444444444444,1.0,0.4444444444444444,1.0,0.4444444444444444,1.0
21,0.4001516651028881,0.00027285129604365623,4.0,14660.0,1572.0,0.0,0.0006361323155216285,0.11246112678093585,1555.0,,,,0.0,0.5,0.5,0.75,1.0,0.75,1.0,0.75,1.0
22,0.4001590096599286,0.0002690160737104042,4.0,14869.0,1572.0,0.0,0.001272264631043257,0.11080273270708796,1557.0,,,,0.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0
23,0.40017553491326996,0.0006068779501011463,9.0,14830.0,1572.0,0.0,0.0006361323155216285,0.11124607030580166,1557.0,,,,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.42857142857142855,0.2761904761904762,1.0
24,0.40018287947031056,0.0002690703618996368,4.0,14866.0,1572.0,0.0,0.0006361323155216285,0.11097656528242753,1558.0,,,,0.0,0.25,0.25,0.5416666666666666,1.0,0.5416666666666666,1.0,0.5416666666666666,1.0
25,0.4001902240273511,0.0002702885330089871,4.0,14799.0,1572.0,0.0,0.0006361323155216285,0.11146041726207488,1560.0,,,,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.3551587301587302,1.0
26,0.40019573244513157,0.00020352781546811397,3.0,14740.0,1572.0,0.0,0.0006361323155216285,0.1120609151641405,1560.0,,,,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.6666666666666666,0.4583333333333333,1.0
27,0.4001975685843917,6.775985905949315e-05,1.0,14758.0,1572.0,0.0,0.0006361323155216285,0.11150125403081333,1556.0,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
