C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/100  coverage=0.2539  prec@K=0.0120  accepted=22  loss=nan  (0.1s)
Round    2/100  coverage=0.2570  prec@K=0.0093  accepted=17  loss=nan  (0.1s)
Round    3/100  coverage=0.2614  prec@K=0.0131  accepted=24  loss=nan  (0.0s)
Round    4/100  coverage=0.2659  prec@K=0.0136  accepted=25  loss=nan  (0.0s)
Round    5/100  coverage=0.2683  prec@K=0.0071  accepted=13  loss=nan  (0.0s)
Round    6/100  coverage=0.2733  prec@K=0.0153  accepted=28  loss=nan  (0.1s)
Round    7/100  coverage=0.2771  prec@K=0.0116  accepted=21  loss=nan  (0.1s)
Round    8/100  coverage=0.2833  prec@K=0.0187  accepted=34  loss=nan  (0.1s)
Round    9/100  coverage=0.2878  prec@K=0.0137  accepted=25  loss=nan  (0.1s)
Round   10/100  coverage=0.2889  prec@K=0.0033  accepted=6  loss=nan  (0.1s)
Round   11/100  coverage=0.2918  prec@K=0.0088  accepted=16  loss=nan  (0.1s)
Round   12/100  coverage=0.2944  prec@K=0.0076  accepted=14  loss=nan  (0.1s)
Round   13/100  coverage=0.2980  prec@K=0.0109  accepted=20  loss=nan  (0.1s)
Round   14/100  coverage=0.3016  prec@K=0.0108  accepted=20  loss=nan  (0.1s)
Round   15/100  coverage=0.3047  prec@K=0.0091  accepted=17  loss=nan  (0.1s)
Round   16/100  coverage=0.3074  prec@K=0.0082  accepted=15  loss=nan  (0.1s)
Round   17/100  coverage=0.3103  prec@K=0.0087  accepted=16  loss=nan  (0.1s)
Round   18/100  coverage=0.3134  prec@K=0.0092  accepted=17  loss=nan  (0.1s)
Round   19/100  coverage=0.3138  prec@K=0.0011  accepted=2  loss=nan  (0.2s)
Round   20/100  coverage=0.3158  prec@K=0.0060  accepted=11  loss=nan  (0.2s)
Round   21/100  coverage=0.3176  prec@K=0.0054  accepted=10  loss=nan  (0.2s)
Round   22/100  coverage=0.3203  prec@K=0.0081  accepted=15  loss=nan  (0.2s)
Round   23/100  coverage=0.3221  prec@K=0.0054  accepted=10  loss=nan  (0.2s)
Round   24/100  coverage=0.3248  prec@K=0.0082  accepted=15  loss=nan  (0.2s)
Round   25/100  coverage=0.3266  prec@K=0.0054  accepted=10  loss=nan  (0.2s)
Round   26/100  coverage=0.3283  prec@K=0.0049  accepted=9  loss=nan  (0.2s)
Round   27/100  coverage=0.3293  prec@K=0.0033  accepted=6  loss=nan  (0.2s)
Round   28/100  coverage=0.3308  prec@K=0.0044  accepted=8  loss=nan  (0.2s)
Round   29/100  coverage=0.3337  prec@K=0.0087  accepted=16  loss=nan  (0.2s)
