C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/100  coverage=0.2646  prec@K=0.0441  accepted=81  loss=nan  (0.1s)
Round    2/100  coverage=0.2837  prec@K=0.0571  accepted=105  loss=nan  (0.1s)
Round    3/100  coverage=0.3036  prec@K=0.0591  accepted=110  loss=nan  (0.0s)
Round    4/100  coverage=0.3250  prec@K=0.0648  accepted=118  loss=nan  (0.0s)
Round    5/100  coverage=0.3413  prec@K=0.0485  accepted=90  loss=nan  (0.0s)
Round    6/100  coverage=0.3540  prec@K=0.0383  accepted=70  loss=nan  (0.0s)
Round    7/100  coverage=0.3676  prec@K=0.0412  accepted=75  loss=nan  (0.1s)
Round    8/100  coverage=0.3810  prec@K=0.0401  accepted=74  loss=nan  (0.1s)
Round    9/100  coverage=0.3892  prec@K=0.0244  accepted=45  loss=nan  (0.1s)
Round   10/100  coverage=0.3975  prec@K=0.0249  accepted=46  loss=nan  (0.1s)
Round   11/100  coverage=0.4033  prec@K=0.0174  accepted=32  loss=nan  (0.1s)
Round   12/100  coverage=0.4113  prec@K=0.0241  accepted=44  loss=nan  (0.1s)
Round   13/100  coverage=0.4169  prec@K=0.0169  accepted=31  loss=nan  (0.1s)
Round   14/100  coverage=0.4218  prec@K=0.0146  accepted=27  loss=nan  (0.1s)
Round   15/100  coverage=0.4261  prec@K=0.0132  accepted=24  loss=nan  (0.1s)
Round   16/100  coverage=0.4296  prec@K=0.0105  accepted=19  loss=nan  (0.1s)
Round   17/100  coverage=0.4318  prec@K=0.0065  accepted=12  loss=nan  (0.1s)
Round   18/100  coverage=0.4345  prec@K=0.0082  accepted=15  loss=nan  (0.1s)
Round   19/100  coverage=0.4372  prec@K=0.0081  accepted=15  loss=nan  (0.1s)
Round   20/100  coverage=0.4392  prec@K=0.0060  accepted=11  loss=nan  (0.1s)
Round   21/100  coverage=0.4406  prec@K=0.0043  accepted=8  loss=nan  (0.1s)
