C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.2500  prec@K=0.0015  accepted=27  loss=0.6024  (20.2s)
Round    2/30  coverage=0.2501  prec@K=0.0014  accepted=25  loss=0.6015  (22.9s)
Round    3/30  coverage=0.2501  prec@K=0.0011  accepted=19  loss=0.6005  (28.4s)
Round    4/30  coverage=0.2501  prec@K=0.0019  accepted=35  loss=0.6007  (33.1s)
Round    5/30  coverage=0.2502  prec@K=0.0015  accepted=28  loss=0.5995  (37.7s)
Round    6/30  coverage=0.2502  prec@K=0.0018  accepted=33  loss=0.5993  (43.5s)
Round    7/30  coverage=0.2502  prec@K=0.0016  accepted=30  loss=0.5981  (48.3s)
Round    8/30  coverage=0.2503  prec@K=0.0017  accepted=31  loss=0.5976  (54.3s)
Round    9/30  coverage=0.2503  prec@K=0.0002  accepted=4  loss=0.5950  (58.3s)
Round   10/30  coverage=0.2503  prec@K=0.0013  accepted=23  loss=0.5954  (63.4s)
Round   11/30  coverage=0.2503  prec@K=0.0010  accepted=19  loss=0.5945  (73.0s)
Round   12/30  coverage=0.2503  prec@K=0.0013  accepted=24  loss=0.5940  (70.7s)
Round   13/30  coverage=0.2504  prec@K=0.0016  accepted=28  loss=0.5935  (74.4s)
Round   14/30  coverage=0.2504  prec@K=0.0012  accepted=21  loss=0.5923  (79.4s)
Round   15/30  coverage=0.2504  prec@K=0.0013  accepted=24  loss=0.5916  (83.7s)
Round   16/30  coverage=0.2505  prec@K=0.0017  accepted=30  loss=0.5912  (80.5s)
Round   17/30  coverage=0.2505  prec@K=0.0012  accepted=21  loss=0.5900  (86.5s)
Round   18/30  coverage=0.2505  prec@K=0.0009  accepted=17  loss=0.5891  (91.3s)
Round   19/30  coverage=0.2505  prec@K=0.0013  accepted=24  loss=0.5888  (94.4s)
Round   20/30  coverage=0.2506  prec@K=0.0012  accepted=21  loss=0.5879  (98.2s)
Round   21/30  coverage=0.2506  prec@K=0.0013  accepted=23  loss=0.5870  (109.0s)
Round   22/30  coverage=0.2506  prec@K=0.0017  accepted=31  loss=0.5868  (105.3s)
Round   23/30  coverage=0.2506  prec@K=0.0007  accepted=12  loss=0.5848  (110.6s)
Round   24/30  coverage=0.2507  prec@K=0.0013  accepted=23  loss=0.5849  (112.9s)
Round   25/30  coverage=0.2507  prec@K=0.0014  accepted=25  loss=0.5844  (113.5s)
Round   26/30  coverage=0.2507  prec@K=0.0012  accepted=21  loss=0.5832  (116.9s)
Round   27/30  coverage=0.2507  prec@K=0.0009  accepted=17  loss=0.5824  (120.0s)
Round   28/30  coverage=0.2508  prec@K=0.0010  accepted=19  loss=0.5817  (124.1s)
Round   29/30  coverage=0.2508  prec@K=0.0017  accepted=31  loss=0.5818  (124.5s)
Round   30/30  coverage=0.2508  prec@K=0.0009  accepted=16  loss=0.5800  (129.8s)

结果已写入 results\online\algo_sweep_sx_superuser_v2_s3\sx_superuser_mlp/rounds.csv
