C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/500  coverage=0.2561  prec@K=0.0226  accepted=34  loss=0.7563  (0.4s)
Round   51/500  coverage=0.4502  prec@K=0.0000  accepted=0  loss=0.5552  (0.3s)
Round  101/500  coverage=0.4597  prec@K=0.0000  accepted=0  loss=0.3317  (0.3s)
Round  151/500  coverage=0.4606  prec@K=0.0000  accepted=0  loss=0.1787  (0.3s)
Round  201/500  coverage=0.4638  prec@K=0.0006  accepted=1  loss=0.1041  (0.3s)
Round  251/500  coverage=0.4642  prec@K=0.0000  accepted=0  loss=0.0659  (0.3s)
Round  301/500  coverage=0.4647  prec@K=0.0000  accepted=0  loss=0.0489  (0.3s)
Round  351/500  coverage=0.4653  prec@K=0.0000  accepted=0  loss=0.0405  (0.3s)
Round  401/500  coverage=0.4653  prec@K=0.0000  accepted=0  loss=0.0368  (0.3s)
Round  451/500  coverage=0.4662  prec@K=0.0000  accepted=0  loss=0.0353  (0.3s)

结果已写入 results\online\algo_sweep_init025_cd_hard0\dnc_email_gnn/rounds.csv
