C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/500  coverage=0.2535  prec@K=0.0297  accepted=84  loss=0.6445  (0.7s)
Round   51/500  coverage=0.4083  prec@K=0.0024  accepted=8  loss=0.5354  (0.7s)
Round  101/500  coverage=0.4273  prec@K=0.0006  accepted=2  loss=0.1982  (0.8s)
Round  151/500  coverage=0.4324  prec@K=0.0003  accepted=1  loss=0.0472  (0.8s)
Round  201/500  coverage=0.4354  prec@K=0.0000  accepted=0  loss=0.0208  (0.8s)
Round  251/500  coverage=0.4369  prec@K=0.0003  accepted=1  loss=0.0145  (0.9s)
Round  301/500  coverage=0.4376  prec@K=0.0000  accepted=0  loss=0.0099  (0.9s)
Round  351/500  coverage=0.4378  prec@K=0.0000  accepted=0  loss=0.0084  (0.8s)
Round  401/500  coverage=0.4380  prec@K=0.0000  accepted=0  loss=0.0076  (0.8s)
Round  451/500  coverage=0.4384  prec@K=0.0000  accepted=0  loss=0.0074  (0.9s)

结果已写入 results\online\algo_sweep_init025_cd_hard0\bitcoin_alpha_gnn_sum/rounds.csv
