C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/500  coverage=0.2540  prec@K=0.0343  accepted=97  loss=0.7310  (0.7s)
Round   51/500  coverage=0.4194  prec@K=0.0017  accepted=6  loss=0.6062  (0.8s)
Round  101/500  coverage=0.4302  prec@K=0.0008  accepted=3  loss=0.2193  (0.9s)
Round  151/500  coverage=0.4346  prec@K=0.0003  accepted=1  loss=0.0282  (0.9s)
Round  201/500  coverage=0.4367  prec@K=0.0000  accepted=0  loss=0.0092  (0.9s)
Round  251/500  coverage=0.4377  prec@K=0.0000  accepted=0  loss=0.0051  (0.9s)
Round  301/500  coverage=0.4384  prec@K=0.0003  accepted=1  loss=0.0100  (1.0s)
Round  351/500  coverage=0.4392  prec@K=0.0000  accepted=0  loss=0.0026  (0.9s)
Round  401/500  coverage=0.4400  prec@K=0.0003  accepted=1  loss=0.0216  (0.9s)
Round  451/500  coverage=0.4407  prec@K=0.0000  accepted=0  loss=0.0019  (0.9s)

结果已写入 results\online\algo_sweep_init025\bitcoin_alpha_gnn/rounds.csv
