round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size
0,0.1355922679253765,0.006279434850863423,12.0,1911.0,588.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02040816326530612,0.3616580310880829,349.0,1.9733333333333334,0.14984644333996922,21.672195422376447,1.0
1,0.13618228815464148,0.01110523532522475,21.0,1891.0,588.0,0.0,0.85,0.85,0.875,0.9,0.885,0.95,0.02891156462585034,0.36814891416752843,356.0,,,,2.0
2,0.1365475387727579,0.0062082139446036294,13.0,2094.0,588.0,0.0,0.8461538461538461,0.8461538461538461,0.8846153846153846,0.9230769230769231,0.8846153846153846,0.9230769230769231,0.01870748299319728,0.3437826541274817,329.0,,,,3.0
3,0.1368846931894808,0.00636604774535809,12.0,1885.0,588.0,0.0,0.8181818181818182,0.8181818181818182,0.9090909090909091,1.0,0.9090909090909091,1.0,0.015306122448979591,0.37782561894510225,351.0,,,,4.0
4,0.13730613621038434,0.007204610951008645,15.0,2082.0,588.0,0.0,0.8666666666666667,0.8666666666666667,0.9,0.9333333333333333,0.9,0.9333333333333333,0.022108843537414966,0.34317718940936864,337.0,,,,5.0
5,0.1375590020229265,0.004598875830352581,9.0,1957.0,588.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.015306122448979591,0.3686440677966102,348.0,,,,6.0
6,0.1377556754326815,0.003565970453387672,7.0,1963.0,588.0,0.0,0.7142857142857143,0.7142857142857143,0.7857142857142857,0.8571428571428571,0.8214285714285714,1.0,0.008503401360544218,0.3625,348.0,,,,7.0
7,0.13789615643964936,0.0024224806201550387,5.0,2064.0,588.0,0.0,0.8,0.8,0.8,0.8,0.85,1.0,0.006802721088435374,0.3326592517694641,329.0,,,,8.0
8,0.13806473364801078,0.003156233561283535,6.0,1901.0,588.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01020408163265306,0.36526315789473685,347.0,,,,9.0
9,0.13820521465497865,0.002457002457002457,5.0,2035.0,588.0,0.0,0.8,0.8,0.9,1.0,0.9,1.0,0.006802721088435374,0.3357142857142857,329.0,,,,10.0
10,0.13840188806473364,0.0033734939759036144,7.0,2075.0,588.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.011904761904761904,0.3299284984678243,323.0,2.0065789473684212,0.14189165986145014,5.991869786295227,11.0
11,0.1384299842661272,0.00048590864917395527,1.0,2058.0,588.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0017006802721088435,0.33367037411526795,330.0,,,,12.0
12,0.1386547538772758,0.0039273441335297005,8.0,2037.0,588.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.013605442176870748,0.34647302904564314,334.0,,,,13.0
13,0.13879523488424364,0.0026288117770767614,5.0,1902.0,588.0,0.0,0.8,0.8,0.9,1.0,0.9,1.0,0.006802721088435374,0.351931330472103,328.0,,,,14.0
14,0.1388233310856372,0.0005257623554153522,1.0,1902.0,588.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0017006802721088435,0.3588362068965517,333.0,,,,15.0
15,0.1389357158912115,0.001892147587511826,4.0,2114.0,588.0,0.0,0.75,0.75,0.75,0.75,0.8,1.0,0.00510204081632653,0.3516260162601626,346.0,,,,16.0
16,0.13899190829399866,0.0010346611484738748,2.0,1933.0,588.0,0.0,0.5,0.5,0.75,1.0,0.75,1.0,0.0017006802721088435,0.34994697773064687,330.0,,,,17.0
17,0.13899190829399866,0.0,0.0,2012.0,588.0,0.0,,,,,,,0.0,0.3548717948717949,346.0,,,,18.0
18,0.13907619689817938,0.0016068559185859668,3.0,1867.0,588.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.003401360544217687,0.36919592298980747,326.0,,,,19.0
19,0.13927287030793437,0.0033285782215882074,7.0,2103.0,588.0,0.0,0.8,0.8,0.8,0.8,0.85,1.0,0.006802721088435374,0.33779608650875387,328.0,,,,20.0
20,0.13930096650932794,0.0005128205128205128,1.0,1950.0,588.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.3533834586466165,329.0,2.0,0.13931912863795567,6.055840667681124,21.0
21,0.1393571589121151,0.0010621348911311736,2.0,1883.0,588.0,0.0,0.0,0.0,0.25,0.5,0.25,0.5,0.0,0.358695652173913,330.0,,,,22.0
