C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/500  coverage=0.3122  prec@K=0.3193  accepted=304  loss=0.7088  (0.4s)
Round   51/500  coverage=0.4825  prec@K=0.0072  accepted=7  loss=0.5302  (0.4s)
Round  101/500  coverage=0.4921  prec@K=0.0071  accepted=7  loss=0.0821  (0.4s)
Round  151/500  coverage=0.4944  prec@K=0.0000  accepted=0  loss=0.0120  (0.5s)
Round  201/500  coverage=0.4955  prec@K=0.0000  accepted=0  loss=0.0020  (0.5s)
Round  251/500  coverage=0.4961  prec@K=0.0000  accepted=0  loss=0.0053  (0.5s)
Round  301/500  coverage=0.4962  prec@K=0.0000  accepted=0  loss=0.0010  (0.5s)
Round  351/500  coverage=0.4964  prec@K=0.0000  accepted=0  loss=0.0042  (0.5s)
Round  401/500  coverage=0.4970  prec@K=0.0010  accepted=1  loss=0.0276  (0.5s)
Round  451/500  coverage=0.4974  prec@K=0.0010  accepted=1  loss=0.0233  (0.5s)

结果已写入 results\online\algo_sweep_init030\email_eu_gnn/rounds.csv
