C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/500  coverage=0.3090  prec@K=0.0308  accepted=50  loss=0.6702  (0.1s)
Round   51/500  coverage=0.4493  prec@K=0.0033  accepted=6  loss=0.4142  (0.2s)
Round  101/500  coverage=0.4765  prec@K=0.0006  accepted=1  loss=0.0440  (0.2s)
Round  151/500  coverage=0.4800  prec@K=0.0000  accepted=0  loss=nan  (0.2s)
Round  201/500  coverage=0.4803  prec@K=0.0000  accepted=0  loss=nan  (0.2s)
Round  251/500  coverage=0.4803  prec@K=0.0000  accepted=0  loss=nan  (0.2s)
Round  301/500  coverage=0.4820  prec@K=0.0000  accepted=0  loss=nan  (0.2s)
Round  351/500  coverage=0.4820  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round  401/500  coverage=0.4820  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round  451/500  coverage=0.4820  prec@K=0.0000  accepted=0  loss=nan  (0.2s)

结果已写入 results\online\algo_sweep_init030\dnc_email_node_emb/rounds.csv
