C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/500  coverage=0.3136  prec@K=0.0461  accepted=75  loss=0.7277  (0.6s)
Round   51/500  coverage=0.5139  prec@K=0.0017  accepted=3  loss=0.5961  (0.4s)
Round  101/500  coverage=0.5197  prec@K=0.0000  accepted=0  loss=0.2688  (0.4s)
Round  151/500  coverage=0.5227  prec@K=0.0000  accepted=0  loss=0.0401  (0.4s)
Round  201/500  coverage=0.5376  prec@K=0.0022  accepted=4  loss=0.2523  (0.5s)
Round  251/500  coverage=0.5467  prec@K=0.0000  accepted=0  loss=0.0046  (0.4s)
Round  301/500  coverage=0.5521  prec@K=0.0011  accepted=2  loss=0.1545  (0.5s)
Round  351/500  coverage=0.5561  prec@K=0.0000  accepted=0  loss=0.0021  (0.5s)
Round  401/500  coverage=0.5574  prec@K=0.0000  accepted=0  loss=0.0019  (0.5s)
Round  451/500  coverage=0.5579  prec@K=0.0000  accepted=0  loss=0.0017  (0.5s)

结果已写入 results\online\algo_sweep_init030\dnc_email_gnn/rounds.csv
