=== bitcoin_alpha_gnn_s42  started 2026-05-10T17:45:43 ===

C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.3019  prec@K=0.0130  accepted=46  auc=0.8072  uauc=0.5796  loss=0.7606  (5.8s)
Round    2/30  coverage=0.3044  prec@K=0.0175  accepted=62  auc=0.7683  uauc=0.6357  loss=0.7597  (4.1s)
Round    3/30  coverage=0.3069  prec@K=0.0166  accepted=59  auc=0.8102  uauc=0.6120  loss=0.7599  (4.4s)
Round    4/30  coverage=0.3094  prec@K=0.0174  accepted=62  auc=0.8388  uauc=0.5308  loss=0.7593  (4.2s)
Round    5/30  coverage=0.3116  prec@K=0.0147  accepted=52  auc=0.8124  uauc=0.5531  loss=0.7598  (3.7s)
Round    6/30  coverage=0.3135  prec@K=0.0134  accepted=47  auc=0.8151  uauc=0.5102  loss=0.7600  (3.7s)
Round    7/30  coverage=0.3157  prec@K=0.0150  accepted=53  auc=0.8023  uauc=0.6147  loss=0.7598  (4.1s)
Round    8/30  coverage=0.3182  prec@K=0.0171  accepted=61  auc=0.7961  uauc=0.6016  loss=0.7595  (4.1s)
Round    9/30  coverage=0.3201  prec@K=0.0122  accepted=44  auc=0.8181  uauc=0.5152  loss=0.7601  (3.7s)
Round   10/30  coverage=0.3222  prec@K=0.0147  accepted=52  auc=0.8245  uauc=0.6404  loss=0.7598  (4.2s)
Round   11/30  coverage=0.3235  prec@K=0.0088  accepted=31  auc=0.8165  uauc=0.6571  loss=0.7605  (3.7s)
Round   12/30  coverage=0.3259  prec@K=0.0167  accepted=59  auc=0.8290  uauc=0.5879  loss=0.7591  (4.3s)
Round   13/30  coverage=0.3281  prec@K=0.0147  accepted=52  auc=0.8371  uauc=0.6017  loss=0.7594  (4.2s)
Round   14/30  coverage=0.3303  prec@K=0.0148  accepted=53  auc=0.8717  uauc=0.5612  loss=0.7596  (4.3s)
Round   15/30  coverage=0.3325  prec@K=0.0153  accepted=55  auc=0.8359  uauc=0.6365  loss=0.7594  (4.6s)
Round   16/30  coverage=0.3337  prec@K=0.0080  accepted=28  auc=0.8498  uauc=0.5335  loss=0.7605  (3.8s)
Round   17/30  coverage=0.3351  prec@K=0.0096  accepted=34  auc=0.8148  uauc=0.5940  loss=0.7602  (4.3s)
Round   18/30  coverage=0.3366  prec@K=0.0101  accepted=36  auc=0.8731  uauc=0.6924  loss=0.7602  (4.5s)
Round   19/30  coverage=0.3377  prec@K=0.0078  accepted=27  auc=0.8685  uauc=0.4898  loss=0.7602  (4.0s)
Round   20/30  coverage=0.3397  prec@K=0.0136  accepted=49  auc=0.8674  uauc=0.6107  loss=0.7592  (4.2s)
Round   21/30  coverage=0.3417  prec@K=0.0133  accepted=47  auc=0.8416  uauc=0.5785  loss=0.7592  (3.9s)
Round   22/30  coverage=0.3428  prec@K=0.0074  accepted=26  auc=0.8107  uauc=0.5011  loss=0.7603  (3.7s)
Round   23/30  coverage=0.3441  prec@K=0.0089  accepted=32  auc=0.8121  uauc=0.5257  loss=0.7598  (3.7s)
Round   24/30  coverage=0.3461  prec@K=0.0134  accepted=48  auc=0.8665  uauc=0.6079  loss=0.7591  (4.0s)
Round   25/30  coverage=0.3473  prec@K=0.0084  accepted=30  auc=0.8709  uauc=0.5860  loss=0.7597  (3.4s)
Round   26/30  coverage=0.3489  prec@K=0.0105  accepted=38  auc=0.8262  uauc=0.5228  loss=0.7593  (3.8s)
Round   27/30  coverage=0.3499  prec@K=0.0067  accepted=24  auc=0.9150  uauc=0.4520  loss=0.7598  (4.3s)
Round   28/30  coverage=0.3512  prec@K=0.0087  accepted=31  auc=0.8576  uauc=0.4656  loss=0.7594  (4.9s)
Round   29/30  coverage=0.3520  prec@K=0.0060  accepted=21  auc=0.8836  uauc=0.5943  loss=0.7598  (4.7s)
Round   30/30  coverage=0.3530  prec@K=0.0065  accepted=23  auc=0.8197  uauc=0.6723  loss=0.7597  (4.6s)

结果已写入 results\orchestrator\runs\ir30_constlr5e5_multiseed_bidir\bitcoin_alpha\gnn_s42/rounds.csv
