=== slashdot_random_s2  started 2026-05-10T21:38:13 ===

C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.3000  prec@K=0.0022  accepted=16  loss=nan  (3.1s)
Round    2/30  coverage=0.3001  prec@K=0.0031  accepted=22  loss=nan  (0.4s)
Round    3/30  coverage=0.3001  prec@K=0.0026  accepted=19  loss=nan  (0.5s)
Round    4/30  coverage=0.3002  prec@K=0.0033  accepted=24  loss=nan  (0.6s)
Round    5/30  coverage=0.3002  prec@K=0.0029  accepted=21  loss=nan  (0.8s)
Round    6/30  coverage=0.3002  prec@K=0.0018  accepted=13  loss=nan  (0.9s)
Round    7/30  coverage=0.3003  prec@K=0.0029  accepted=21  loss=nan  (1.2s)
Round    8/30  coverage=0.3003  prec@K=0.0015  accepted=11  loss=nan  (2.0s)
Round    9/30  coverage=0.3003  prec@K=0.0028  accepted=20  loss=nan  (1.8s)
Round   10/30  coverage=0.3003  prec@K=0.0014  accepted=10  loss=nan  (1.8s)
Round   11/30  coverage=0.3004  prec@K=0.0017  accepted=12  loss=nan  (4.7s)
Round   12/30  coverage=0.3004  prec@K=0.0025  accepted=18  loss=nan  (1.9s)
Round   13/30  coverage=0.3004  prec@K=0.0029  accepted=21  loss=nan  (2.4s)
Round   14/30  coverage=0.3005  prec@K=0.0018  accepted=13  loss=nan  (3.2s)
Round   15/30  coverage=0.3005  prec@K=0.0012  accepted=9  loss=nan  (3.8s)
Round   16/30  coverage=0.3005  prec@K=0.0026  accepted=19  loss=nan  (3.8s)
Round   17/30  coverage=0.3005  prec@K=0.0018  accepted=13  loss=nan  (4.2s)
Round   18/30  coverage=0.3006  prec@K=0.0015  accepted=11  loss=nan  (5.6s)
Round   19/30  coverage=0.3006  prec@K=0.0021  accepted=15  loss=nan  (6.1s)
Round   20/30  coverage=0.3006  prec@K=0.0026  accepted=19  loss=nan  (5.6s)
Round   21/30  coverage=0.3007  prec@K=0.0027  accepted=20  loss=nan  (9.1s)
Round   22/30  coverage=0.3007  prec@K=0.0027  accepted=20  loss=nan  (6.4s)
Round   23/30  coverage=0.3007  prec@K=0.0015  accepted=11  loss=nan  (6.8s)
Round   24/30  coverage=0.3008  prec@K=0.0028  accepted=20  loss=nan  (6.6s)
Round   25/30  coverage=0.3008  prec@K=0.0026  accepted=19  loss=nan  (6.9s)
Round   26/30  coverage=0.3008  prec@K=0.0018  accepted=13  loss=nan  (6.9s)
Round   27/30  coverage=0.3009  prec@K=0.0036  accepted=26  loss=nan  (7.9s)
Round   28/30  coverage=0.3009  prec@K=0.0025  accepted=18  loss=nan  (7.6s)
Round   29/30  coverage=0.3009  prec@K=0.0021  accepted=15  loss=nan  (8.3s)
Round   30/30  coverage=0.3010  prec@K=0.0029  accepted=21  loss=nan  (7.1s)

结果已写入 results\orchestrator\runs\ir30_constlr5e5_multiseed_bidir\slashdot\random_s2/rounds.csv
