round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size
0,0.19630233822729745,0.026856240126382307,17.0,633.0,186.0,0.0,0.36363636363636365,0.36363636363636365,0.5606060606060606,0.8181818181818182,0.606060606060606,1.0,0.021505376344086023,0.3423913043478261,63.0,2.23,0.1779527660341825,3.3093758820739834,1.0
1,0.1979336595976074,0.0136986301369863,9.0,657.0,186.0,0.0,0.16666666666666666,0.16666666666666666,0.4444444444444445,0.8333333333333334,0.48611111111111116,1.0,0.005376344086021506,0.3069306930693069,62.0,,,,2.0
2,0.1993837230378829,0.012345679012345678,8.0,648.0,186.0,0.0,0.125,0.125,0.47916666666666663,0.875,0.5104166666666666,1.0,0.005376344086021506,0.3448275862068966,70.0,,,,3.0
3,0.20137756026826173,0.0171875,11.0,640.0,186.0,0.0,0.3333333333333333,0.3333333333333333,0.48148148148148145,0.6666666666666666,0.5648148148148148,1.0,0.016129032258064516,0.3163265306122449,62.0,,,,4.0
4,0.2026463657785028,0.009655172413793104,7.0,725.0,186.0,0.0,0.16666666666666666,0.16666666666666666,0.5,1.0,0.5,1.0,0.005376344086021506,0.3333333333333333,68.0,,,,5.0
5,0.20373391335870944,0.00846262341325811,6.0,709.0,186.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5666666666666668,1.0,0.010752688172043012,0.3259668508287293,59.0,,,,6.0
6,0.20572775058908827,0.015988372093023256,11.0,688.0,186.0,0.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,1.0,0.6666666666666666,1.0,0.016129032258064516,0.32386363636363635,57.0,,,,7.0
7,0.20754032988943266,0.014619883040935672,10.0,684.0,186.0,0.0,0.375,0.375,0.625,0.875,0.65,1.0,0.016129032258064516,0.34806629834254144,63.0,,,,8.0
8,0.21062171470001811,0.023224043715846996,17.0,732.0,186.0,0.0,0.625,0.625,0.7708333333333333,1.0,0.7708333333333333,1.0,0.021505376344086023,0.2956989247311828,55.0,,,,9.0
9,0.21261555193039697,0.015130674002751032,11.0,727.0,186.0,0.0,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.5,0.525,1.0,0.010752688172043012,0.3027027027027027,56.0,,,,10.0
10,0.21352184158056914,0.007102272727272727,5.0,704.0,186.0,0.0,0.0,0.0,0.125,0.25,0.275,1.0,0.0,0.2988505747126437,52.0,2.227722772277228,0.16616257770797846,2.2553627015980604,11.0
11,0.21352184158056914,0.0,0.0,666.0,186.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.31736526946107785,53.0,,,,12.0
12,0.2142468733007069,0.0055248618784530384,4.0,724.0,186.0,0.0,0.5,0.5,0.5833333333333333,0.75,0.6333333333333333,1.0,0.010752688172043012,0.3163841807909605,56.0,,,,13.0
