round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,mrr@10,hits@10
0,0.25,0.0,0.0,3764.0,386.0,0.0,0.0,0.10701313215982118,383.0,2.0,0.0034915536918977137,1.5252804806482017,0.0,,,,,,,,
1,0.25,0.0,0.0,3757.0,386.0,0.0,0.0,0.10602678571428571,380.0,,,,0.0,,,,,,,,
2,0.25,0.0,0.0,3751.0,386.0,0.0,0.0,0.10710290827740492,383.0,,,,0.0,,,,,,,,
3,0.25,0.0,0.0,3758.0,386.0,0.0,0.0,0.1067556296914095,384.0,,,,0.0,,,,,,,,
4,0.25,0.0,0.0,3759.0,386.0,0.0,0.0,0.10674470457079152,383.0,,,,0.0,,,,,,,,
5,0.2500310752019888,0.0002670940170940171,1.0,3744.0,386.0,0.0,0.0,0.10737314269694422,383.0,,,,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0
6,0.2500310752019888,0.0,0.0,3758.0,386.0,0.0,0.0,0.10688304420817012,382.0,,,,0.0,,,,,,,,
7,0.2500310752019888,0.0,0.0,3782.0,386.0,0.0,0.0,0.10614059460961378,382.0,,,,0.0,,,,,,,,
8,0.2500310752019888,0.0,0.0,3792.0,386.0,0.0,0.0,0.1061529933481153,383.0,,,,0.0,,,,,,,,
9,0.2500310752019888,0.0,0.0,3741.0,386.0,0.0,0.0,0.1073335206518685,382.0,,,,0.0,,,,,,,,
10,0.2500310752019888,0.0,0.0,3778.0,386.0,0.0,0.0,0.10666293393057111,381.0,2.0,0.003463548280390506,1.525836511407127,0.0,,,,,,,,
11,0.2500310752019888,0.0,0.0,3818.0,386.0,0.0,0.0,0.10507446221731936,381.0,,,,0.0,,,,,,,,
12,0.2500310752019888,0.0,0.0,3792.0,386.0,0.0,0.0,0.10630030530113795,383.0,,,,0.0,,,,,,,,
13,0.2500310752019888,0.0,0.0,3775.0,386.0,0.0,0.0,0.10576385002797986,378.0,,,,0.0,,,,,,,,
14,0.2500621504039776,0.00026469031233456857,1.0,3778.0,386.0,0.0,0.0,0.10618242306626005,383.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,1.0
15,0.2500621504039776,0.0,0.0,3813.0,386.0,0.0,0.0,0.10543748274910296,382.0,,,,0.0,,,,,,,,
16,0.2500621504039776,0.0,0.0,3769.0,386.0,0.0,0.0,0.10711297071129706,384.0,,,,0.0,,,,,,,,
17,0.2500621504039776,0.0,0.0,3764.0,386.0,0.0,0.0,0.10643633324045695,382.0,,,,0.0,,,,,,,,
18,0.2500932256059664,0.00026476039184537993,1.0,3777.0,386.0,0.0,0.0,0.10657785179017486,384.0,,,,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.25,1.0
19,0.2500932256059664,0.0,0.0,3761.0,386.0,0.0,0.0,0.10786516853932585,384.0,,,,0.0,,,,,,,,
20,0.2500932256059664,0.0,0.0,3723.0,386.0,0.0,0.0,0.10774028919761837,380.0,2.0,0.0034605224322755363,1.5258326738283192,0.0,,,,,,,,
21,0.2501243008079552,0.0002644802962179318,1.0,3781.0,386.0,0.0,0.0,0.10763209393346379,385.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0
22,0.2501553760099441,0.0002644802962179318,1.0,3781.0,386.0,0.0,0.0025906735751295338,0.10684474123539232,384.0,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,0.2501864512119329,0.0002673082063619353,1.0,3741.0,386.0,0.0,0.0025906735751295338,0.10620960944085417,378.0,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,0.2501864512119329,0.0,0.0,3786.0,386.0,0.0,0.0,0.10655964572377526,385.0,,,,0.0,,,,,,,,
25,0.2501864512119329,0.0,0.0,3765.0,386.0,0.0,0.0,0.10716284275321768,383.0,,,,0.0,,,,,,,,
26,0.2501864512119329,0.0,0.0,3750.0,386.0,0.0,0.0,0.10687237026647967,381.0,,,,0.0,,,,,,,,
27,0.2501864512119329,0.0,0.0,3811.0,386.0,0.0,0.0,0.10546659304251794,382.0,,,,0.0,,,,,,,,
28,0.2501864512119329,0.0,0.0,3769.0,386.0,0.0,0.0,0.10685539827921177,385.0,,,,0.0,,,,,,,,
29,0.2501864512119329,0.0,0.0,3744.0,386.0,0.0,0.0,0.10566143497757848,377.0,,,,0.0,,,,,,,,
