cell_id,dataset,method,seed,n_nodes,total_rounds,ingested_at,final_coverage,final_auc_feedback,final_uauc_feedback,final_precision_k,final_n_accepted,final_n_recs,final_n_active_users,final_n_skipped_users,final_mrr@1,final_hits@1,final_mrr@3,final_hits@3,final_mrr@5,final_hits@5,final_mrr@10,final_hits@10,final_hit_rate@1,final_rec_coverage@1,final_unique_recs@1,final_novelty,final_clustering_diff,final_degree_kl,final_replay_size
email_eu_cn_s2,email_eu,cn,2,986,30,2026-05-10T17:14:56,0.4844959685506839,0.8305853148680429,0.6227182539682541,0.0881147540983606,86.0,976.0,98.0,0.0,0.3414634146341463,0.3414634146341463,0.4634146341463414,0.6097560975609756,0.4951219512195122,0.7560975609756098,0.5294521873790166,1.0,0.1428571428571428,0.2005141388174807,78.0,,,,0.0
email_eu_cn_s1,email_eu,cn,1,986,30,2026-05-10T17:14:56,0.482730955914798,0.7903935185185186,0.5584333333333333,0.1174668028600612,115.0,979.0,98.0,0.0,0.38,0.38,0.4666666666666667,0.58,0.4896666666666667,0.68,0.5329285714285714,1.0,0.1938775510204081,0.1984126984126984,75.0,,,,0.0
email_eu_cn_s0,email_eu,cn,0,986,30,2026-05-10T17:14:56,0.4849372217096554,0.8791664665481965,0.6984325396825397,0.0959183673469387,94.0,980.0,98.0,0.0,0.5384615384615384,0.5384615384615384,0.6025641025641024,0.6923076923076923,0.6487179487179486,0.8974358974358975,0.6619963369963369,1.0,0.2142857142857142,0.2005208333333333,77.0,,,,0.0
email_eu_aa_s2,email_eu,aa,2,986,30,2026-05-10T17:14:57,0.4921577279473705,0.851286256021318,0.6533361678004534,0.0902564102564102,88.0,975.0,98.0,0.0,0.4,0.4,0.5809523809523809,0.8,0.5938095238095238,0.8571428571428571,0.6129705215419501,1.0,0.1428571428571428,0.1865671641791045,75.0,,,,0.0
email_eu_aa_s42,email_eu,aa,42,986,30,2026-05-10T17:14:57,0.4939628545067993,0.8712347966552643,0.5903913139329806,0.0986639260020555,96.0,973.0,98.0,0.0,0.3888888888888889,0.3888888888888889,0.5324074074074073,0.6944444444444444,0.5518518518518518,0.7777777777777778,0.5774581128747795,1.0,0.1428571428571428,0.1756440281030445,75.0,,,,0.0
email_eu_aa_s3,email_eu,aa,3,986,30,2026-05-10T17:14:57,0.4963295759958281,0.8750738636363637,0.6969726399331663,0.1020408163265306,100.0,980.0,98.0,0.0,0.5,0.5,0.6447368421052632,0.8421052631578947,0.6578947368421053,0.8947368421052632,0.6690058479532164,1.0,0.1938775510204081,0.1912832929782082,79.0,,,,0.0
email_eu_aa_s1,email_eu,aa,1,986,30,2026-05-10T17:14:57,0.4917967026354847,0.8347697218422252,0.6566407203907205,0.1317671092951992,129.0,979.0,98.0,0.0,0.4230769230769231,0.4230769230769231,0.5544871794871795,0.7307692307692307,0.5727564102564102,0.8076923076923077,0.5976190476190477,1.0,0.2244897959183673,0.2034313725490196,83.0,,,,0.0
email_eu_aa_s0,email_eu,aa,0,986,30,2026-05-10T17:14:57,0.4950860443659994,0.8676408163265306,0.7202134277134277,0.1071428571428571,105.0,980.0,98.0,0.0,0.6216216216216216,0.6216216216216216,0.6891891891891891,0.7837837837837838,0.7081081081081081,0.8648648648648649,0.7244315744315745,1.0,0.2346938775510204,0.2050632911392405,81.0,,,,0.0
email_eu_cn_s42,email_eu,cn,42,986,30,2026-05-10T17:15:04,0.484175057162341,0.8490271927927011,0.6350771604938272,0.0915637860082304,89.0,972.0,98.0,0.0,0.4166666666666667,0.4166666666666667,0.5231481481481481,0.6666666666666666,0.5439814814814814,0.75,0.5782297178130512,1.0,0.1530612244897959,0.1916461916461916,78.0,,,,0.0
email_eu_cn_s3,email_eu,cn,3,986,30,2026-05-10T17:15:04,0.48822656344017,0.8785974160555987,0.6905346417846419,0.1030612244897959,101.0,980.0,98.0,0.0,0.5675675675675675,0.5675675675675675,0.6531531531531531,0.7567567567567568,0.6707207207207209,0.8378378378378378,0.691999141999142,1.0,0.2142857142857142,0.1851851851851851,75.0,,,,0.0
email_eu_gnn_s0,email_eu,gnn,0,986,30,2026-05-10T17:16:03,0.3492318183641542,0.1148806644089663,0.6561340048840049,0.0265306122448979,26.0,980.0,98.0,0.0,0.4615384615384615,0.4615384615384615,0.5512820512820512,0.6923076923076923,0.6012820512820513,0.9230769230769232,0.608974358974359,1.0,0.0612244897959183,0.1663244353182751,81.0,,,,0.0
email_eu_gat_emb_s1,email_eu,gat_emb,1,986,30,2026-05-10T17:16:06,0.3528420714830118,0.3205464524981838,0.5092013888888889,0.0265577119509703,26.0,979.0,98.0,0.0,0.15,0.15,0.2833333333333333,0.45,0.3208333333333333,0.6,0.3701190476190475,1.0,0.0306122448979591,0.1634408602150537,76.0,,,,0.0
email_eu_gat_emb_s2,email_eu,gat_emb,2,986,30,2026-05-10T17:16:06,0.3548878815836977,0.3772678762006403,0.5187969924812029,0.0379876796714579,37.0,974.0,98.0,0.0,0.3157894736842105,0.3157894736842105,0.3771929824561403,0.4736842105263157,0.4271929824561404,0.6842105263157895,0.4686925647451963,1.0,0.0612244897959183,0.1551362683438155,74.0,,,,0.0
email_eu_gat_emb_s42,email_eu,gat_emb,42,986,30,2026-05-10T17:16:06,0.3428135905972963,0.3599469230384057,0.533531746031746,0.0216049382716049,21.0,972.0,98.0,0.0,0.2,0.2,0.2888888888888888,0.4,0.3355555555555555,0.6,0.3832275132275132,1.0,0.0306122448979591,0.1670146137787056,80.0,,,,0.0
email_eu_gat_emb_s0,email_eu,gat_emb,0,986,30,2026-05-10T17:16:06,0.3605038308796983,0.3817894736842105,0.4170843776106934,0.0306122448979591,30.0,980.0,98.0,0.0,0.1578947368421052,0.1578947368421052,0.2543859649122806,0.3684210526315789,0.2780701754385964,0.4736842105263157,0.339766081871345,1.0,0.0306122448979591,0.1862527716186252,84.0,,,,0.0
email_eu_gat_emb_s3,email_eu,gat_emb,3,986,30,2026-05-10T17:16:08,0.3558506157487264,0.4271819137749737,0.3851944444444445,0.0286006128702757,28.0,979.0,98.0,0.0,0.15,0.15,0.2333333333333333,0.35,0.2683333333333333,0.5,0.3246428571428571,1.0,0.0306122448979591,0.167032967032967,76.0,,,,0.0
email_eu_gnn_s1,email_eu,gnn,1,986,30,2026-05-10T17:16:08,0.3307392996108949,0.1727600411946447,0.5436507936507937,0.0081716036772216,8.0,979.0,98.0,0.0,0.4,0.4,0.4,0.4,0.44,0.6,0.4955555555555556,1.0,0.0204081632653061,0.1753371868978805,91.0,,,,0.0
email_eu_gnn_s2,email_eu,gnn,2,986,30,2026-05-10T17:16:15,0.4564162220706807,0.6309984984984984,0.484946374946375,0.0759753593429158,74.0,974.0,98.0,0.0,0.1621621621621621,0.1621621621621621,0.2612612612612612,0.4054054054054054,0.3153153153153153,0.6486486486486487,0.3634169884169884,1.0,0.0612244897959183,0.1979434447300771,77.0,,,,0.0
email_eu_gnn_concat_s1,email_eu,gnn_concat,1,986,30,2026-05-10T17:17:12,0.3416101728910105,0.3855441985847467,0.8691816816816819,0.059244126659857,58.0,979.0,98.0,0.0,0.6486486486486487,0.6486486486486487,0.7477477477477477,0.8648648648648649,0.768018018018018,0.945945945945946,0.7752252252252252,1.0,0.2448979591836734,0.1711538461538461,89.0,,,,0.0
email_eu_gnn_s3,email_eu,gnn,3,986,30,2026-05-10T17:17:13,0.3783144129327289,0.6029117639419206,0.5114754689754689,0.0418367346938775,41.0,980.0,98.0,0.0,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.4090909090909091,0.371969696969697,0.5909090909090909,0.4286435786435786,1.0,0.0612244897959183,0.1864801864801865,80.0,,,,0.0
email_eu_gnn_concat_s0,email_eu,gnn_concat,0,986,30,2026-05-10T17:17:15,0.3569336916843836,0.2424924924924925,0.7315323565323565,0.0183673469387755,18.0,980.0,98.0,0.0,0.2307692307692307,0.2307692307692307,0.4358974358974358,0.6923076923076923,0.4743589743589743,0.8461538461538461,0.4949633699633699,1.0,0.0306122448979591,0.1714285714285714,84.0,,,,0.0
email_eu_gnn_concat_s42,email_eu,gnn_concat,42,986,30,2026-05-10T17:17:16,0.3808817040394721,0.3005667029092946,0.8945238095238096,0.0688591983556012,67.0,973.0,98.0,0.0,0.6764705882352942,0.6764705882352942,0.8039215686274509,0.9411764705882352,0.8186274509803921,1.0,0.8186274509803921,1.0,0.2346938775510204,0.1709741550695825,86.0,,,,0.0
email_eu_gnn_s42,email_eu,gnn,42,986,30,2026-05-10T17:17:17,0.4040675518472462,0.7279890264131683,0.4894393241167434,0.0524152106885919,51.0,973.0,98.0,0.0,0.3548387096774194,0.3548387096774194,0.4516129032258064,0.5806451612903226,0.4516129032258064,0.5806451612903226,0.5019073220686123,1.0,0.1122448979591836,0.1931540342298288,79.0,,,,0.0
email_eu_gnn_concat_s2,email_eu,gnn_concat,2,986,30,2026-05-10T17:17:17,0.3600625777207268,0.1842751842751842,0.6640625,0.0113052415210688,11.0,973.0,98.0,0.0,0.125,0.125,0.375,0.75,0.375,0.75,0.4136904761904761,1.0,0.010204081632653,0.1743486973947896,87.0,,,,0.0
email_eu_gnn_concat_s3,email_eu,gnn_concat,3,986,30,2026-05-10T17:17:18,0.4368406273817642,0.4318924067858115,0.81765589569161,0.0745658835546476,73.0,979.0,98.0,0.0,0.6,0.6,0.738095238095238,0.8857142857142857,0.7438095238095238,0.9142857142857144,0.7565079365079365,1.0,0.2142857142857142,0.1923890063424947,91.0,,,,0.0
email_eu_gnn_concat_h8_s0,email_eu,gnn_concat_h8,0,986,30,2026-05-10T17:17:24,0.3378394640779815,0.502171939834025,0.5148148148148148,0.0163265306122449,16.0,980.0,98.0,0.0,0.2,0.2,0.3222222222222222,0.4666666666666667,0.3555555555555555,0.6,0.4014814814814814,1.0,0.0306122448979591,0.1609657947686116,80.0,,,,0.0
email_eu_gnn_concat_h8_s1,email_eu,gnn_concat_h8,1,986,30,2026-05-10T17:18:18,0.3146135023466645,0.6893589743589744,0.6840277777777778,0.0040858018386108,4.0,979.0,98.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7142857142857143,1.0,0.0204081632653061,0.1660583941605839,91.0,,,,0.0
email_eu_gnn_concat_h8_s3,email_eu,gnn_concat_h8,3,986,30,2026-05-10T17:18:22,0.3181034136948935,0.7268501126972202,0.3074156746031746,0.0112359550561797,11.0,979.0,98.0,0.0,0.0,0.0,0.0833333333333333,0.25,0.1333333333333333,0.5,0.1878472222222222,1.0,0.0,0.178,89.0,,,,0.0
email_eu_gnn_h32_s2,email_eu,gnn_h32,2,986,30,2026-05-10T17:18:24,0.3265273376388944,0.3439593439593439,0.5620039682539683,0.0092687950566426,9.0,971.0,98.0,0.0,0.0,0.0,0.0476190476190476,0.1428571428571428,0.1547619047619047,0.5714285714285714,0.2098639455782312,1.0,0.0,0.1560798548094374,86.0,,,,0.0
email_eu_gnn_concat_h8_s2,email_eu,gnn_concat_h8,2,986,30,2026-05-10T17:18:27,0.4964499177664567,0.7590002168726957,0.6030498866213153,0.1086065573770491,106.0,976.0,98.0,0.0,0.4285714285714285,0.4285714285714285,0.5238095238095238,0.6428571428571429,0.5654761904761905,0.8333333333333334,0.5874905517762661,1.0,0.1836734693877551,0.180722891566265,75.0,,,,0.0
email_eu_gnn_h32_s1,email_eu,gnn_h32,1,986,30,2026-05-10T17:18:27,0.4492759436800513,0.3993369210071112,0.7832539682539682,0.0337078651685393,33.0,979.0,98.0,0.0,0.52,0.52,0.5933333333333333,0.68,0.6333333333333333,0.84,0.6532063492063491,1.0,0.1326530612244898,0.1669724770642202,91.0,,,,0.0
email_eu_gnn_h32_s0,email_eu,gnn_h32,0,986,30,2026-05-10T17:18:28,0.4463476272614224,0.2807615048858951,0.6148896329365079,0.0744897959183673,73.0,980.0,98.0,0.0,0.5,0.5,0.5729166666666667,0.6875,0.5932291666666667,0.78125,0.6182291666666666,1.0,0.1632653061224489,0.1783567134268537,89.0,,,,0.0
email_eu_gnn_concat_h8_s42,email_eu,gnn_concat_h8,42,986,30,2026-05-10T17:18:28,0.4645994624734245,0.2835297341737462,0.7841331845238095,0.0843621399176954,82.0,972.0,98.0,0.0,0.65625,0.65625,0.7291666666666667,0.8125,0.7510416666666666,0.90625,0.764186507936508,1.0,0.2142857142857142,0.1875,84.0,,,,0.0
email_eu_gnn_h32_s3,email_eu,gnn_h32,3,986,30,2026-05-10T17:18:31,0.3324240843996951,0.4257223138476574,0.4882478632478632,0.0173469387755102,17.0,980.0,98.0,0.0,0.3076923076923077,0.3076923076923077,0.3461538461538461,0.3846153846153846,0.3615384615384615,0.4615384615384615,0.4374542124542124,1.0,0.0408163265306122,0.1669724770642202,91.0,,,,0.0
email_eu_gnn_h32_s42,email_eu,gnn_h32,42,986,30,2026-05-10T17:19:27,0.4445826146255365,0.2283713478500551,0.7291215728715729,0.0659114315139031,64.0,971.0,98.0,0.0,0.4545454545454545,0.4545454545454545,0.5858585858585859,0.7575757575757576,0.6222222222222221,0.9090909090909092,0.6320707070707071,1.0,0.1530612244897959,0.1820128479657387,85.0,,,,0.0
email_eu_gnn_sum_s1,email_eu,gnn_sum,1,986,30,2026-05-10T17:19:30,0.3264069958682659,0.3344441726794667,0.7444444444444446,0.017364657814096,17.0,979.0,98.0,0.0,0.6,0.6,0.6333333333333333,0.6666666666666666,0.6599999999999999,0.8,0.6868518518518517,1.0,0.0918367346938775,0.1717791411042944,84.0,,,,0.0
email_eu_gnn_sum_s0,email_eu,gnn_sum,0,986,30,2026-05-10T17:19:32,0.369890488988728,0.2607808259788831,0.6905919312169313,0.0479591836734693,47.0,980.0,98.0,0.0,0.3,0.3,0.5,0.7333333333333333,0.5233333333333333,0.8333333333333334,0.5426322751322751,1.0,0.0918367346938775,0.1770833333333333,85.0,,,,0.0
email_eu_gnn_sum_s3,email_eu,gnn_sum,3,986,30,2026-05-10T17:19:37,0.3308997553050664,0.2855589884426135,0.6388888888888888,0.0091836734693877,9.0,980.0,98.0,0.0,0.375,0.375,0.4375,0.5,0.4375,0.5,0.5072916666666667,1.0,0.0306122448979591,0.1632270168855534,87.0,,,,0.0
email_eu_gnn_sum_h8_s0,email_eu,gnn_sum_h8,0,986,30,2026-05-10T17:19:38,0.3684865016647278,0.2935748214220965,0.6342757936507937,0.0295918367346938,29.0,980.0,98.0,0.0,0.35,0.35,0.475,0.6,0.5,0.7,0.5393650793650793,1.0,0.0714285714285714,0.1917211328976034,88.0,,,,0.0
