round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,mrr@10,hits@10
0,0.4999990819303699,0.0,0.0,14362.0,1572.0,0.0,0.0,0.1235303858254678,1492.0,2.0,0.05726469585212786,0.0009564332523343991,0.0,,,,,,,,
1,0.5000082626266706,0.0003478018920422927,5.0,14376.0,1572.0,0.0,0.0006361323155216285,0.12355793345594382,1478.0,,,,0.0,0.2,0.2,0.3,0.4,0.35,0.6,0.4033333333333333,1.0
2,0.5000137710444511,0.00020749757919490938,3.0,14458.0,1572.0,0.0,0.0,0.12440984013915349,1502.0,,,,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.3333333333333333,0.1619047619047619,1.0
3,0.5000266240192721,0.0004870242816391846,7.0,14373.0,1572.0,0.0,0.001272264631043257,0.12479215164615896,1501.0,,,,0.0,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.43764172335600904,1.0
4,0.5000339685763127,0.0002783576896311761,4.0,14370.0,1572.0,0.0,0.0006361323155216285,0.12476071577195173,1499.0,,,,0.0,0.25,0.25,0.5416666666666666,1.0,0.5416666666666666,1.0,0.5416666666666666,1.0
5,0.5000394769940931,0.0002090155368215704,3.0,14353.0,1572.0,0.0,0.0,0.12458388814913449,1497.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13425925925925927,1.0
6,0.500050493829654,0.0004175946547884187,6.0,14368.0,1572.0,0.0,0.0006361323155216285,0.12529118136439268,1506.0,,,,0.0,0.16666666666666666,0.16666666666666666,0.3055555555555555,0.5,0.3055555555555555,0.5,0.37797619047619047,1.0
7,0.5000578383866946,0.00027557698932139166,4.0,14515.0,1572.0,0.0,0.0,0.12303255047383602,1493.0,,,,0.0,0.0,0.0,0.0,0.0,0.1625,0.75,0.19027777777777777,1.0
8,0.5000615106652149,0.00013918853086505672,2.0,14369.0,1572.0,0.0,0.0006361323155216285,0.12444556029793288,1487.0,,,,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5625,1.0
9,0.5000725275007758,0.0004202857943401513,6.0,14276.0,1572.0,0.0,0.001272264631043257,0.12683296814427777,1505.0,,,,0.0,0.3333333333333333,0.3333333333333333,0.638888888888889,1.0,0.638888888888889,1.0,0.638888888888889,1.0
10,0.5000761997792961,0.00013957708144322702,2.0,14329.0,1572.0,0.0,0.0,0.12508333333333332,1501.0,2.0,0.057191139685589434,0.0009564332523343991,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.15555555555555556,1.0
11,0.5000835443363366,0.0002824659275474896,4.0,14161.0,1572.0,0.0,0.0,0.12693184697238408,1503.0,,,,0.0,0.0,0.0,0.20833333333333331,0.5,0.2583333333333333,0.75,0.2861111111111111,1.0
12,0.5000945611718975,0.0004167824395665463,6.0,14396.0,1572.0,0.0,0.0006361323155216285,0.1239355105415461,1499.0,,,,0.0,0.2,0.2,0.36666666666666664,0.6,0.36666666666666664,0.6,0.42000000000000004,1.0
13,0.5000982334504178,0.0001385329362055829,2.0,14437.0,1572.0,0.0,0.0,0.1245515975640277,1493.0,,,,0.0,0.0,0.0,0.25,0.5,0.25,0.5,0.3,1.0
14,0.5001037418681983,0.00020595908279555128,3.0,14566.0,1572.0,0.0,0.001272264631043257,0.12335936202026915,1485.0,,,,0.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0
15,0.5001074141467186,0.00013863856924996534,2.0,14426.0,1572.0,0.0,0.0,0.12310979618671926,1498.0,,,,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.19642857142857142,1.0
16,0.5001221032607998,0.0005594796838939787,8.0,14299.0,1572.0,0.0,0.0006361323155216285,0.12581726739312657,1501.0,,,,0.0,0.125,0.125,0.16666666666666666,0.25,0.28541666666666665,0.75,0.3157738095238095,1.0
17,0.5001221032607998,0.0,0.0,14327.0,1572.0,0.0,0.0,0.12454151383794598,1494.0,,,,0.0,,,,,,,,
18,0.5001294478178403,0.0002787262211692565,4.0,14351.0,1572.0,0.0,0.0,0.12462159434914229,1482.0,,,,0.0,0.0,0.0,0.08333333333333333,0.25,0.13333333333333333,0.5,0.20277777777777778,1.0
19,0.5001404646534011,0.0004195804195804196,6.0,14300.0,1572.0,0.0,0.001272264631043257,0.12531286500917738,1502.0,,,,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,0.5,0.45436507936507936,1.0
20,0.5001459730711816,0.0002074832284390345,3.0,14459.0,1572.0,0.0,0.0,0.12361238627827394,1481.0,2.0,0.05712562185507139,0.0009564332523343991,0.0,0.0,0.0,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.27777777777777773,1.0
21,0.500151481488962,0.00020801553182637637,3.0,14422.0,1572.0,0.0,0.0,0.12486445908749687,1497.0,,,,0.0,0.0,0.0,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.25925925925925924,1.0
22,0.5001551537674823,0.0001403016485443704,2.0,14255.0,1572.0,0.0,0.0,0.12445815271757252,1493.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,1.0
23,0.5001606621852628,0.00020884093282283329,3.0,14365.0,1572.0,0.0,0.0006361323155216285,0.12332999331997328,1477.0,,,,0.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5833333333333334,1.0,0.5833333333333334,1.0
24,0.5001643344637831,0.0001389757487318463,2.0,14391.0,1572.0,0.0,0.0,0.12377662636729994,1505.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0
25,0.5001790235778643,0.0005526770293609672,8.0,14475.0,1572.0,0.0,0.0006361323155216285,0.1226686385670857,1493.0,,,,0.0,0.125,0.125,0.1875,0.25,0.21875,0.375,0.30466269841269844,1.0
26,0.5001826958563845,0.00014072614691809738,2.0,14212.0,1572.0,0.0,0.0,0.12547528517110265,1485.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0
27,0.500188204274165,0.00020805881129065817,3.0,14419.0,1572.0,0.0,0.0,0.12518790713211958,1499.0,,,,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.3333333333333333,0.1638888888888889,1.0
28,0.5001918765526853,0.0001394991978796122,2.0,14337.0,1572.0,0.0,0.0006361323155216285,0.1256601559225417,1499.0,,,,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5833333333333334,1.0
29,0.5002028933882461,0.00041577160279952877,6.0,14431.0,1572.0,0.0,0.0,0.1236084769522553,1499.0,,,,0.0,0.0,0.0,0.0,0.0,0.11666666666666665,0.5,0.18511904761904763,1.0
