round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size
0,0.196121080297263,0.02527646129541864,16.0,633.0,186.0,0.0,0.18181818181818182,0.18181818181818182,0.4393939393939394,0.7272727272727273,0.503030303030303,1.0,0.010752688172043012,0.32663316582914576,65.0,2.32,0.1780097591779924,3.3195280411788946,1.0
1,0.1988399492477796,0.022058823529411766,15.0,680.0,186.0,0.0,0.2727272727272727,0.2727272727272727,0.5151515151515151,0.8181818181818182,0.5606060606060606,1.0,0.016129032258064516,0.3285024154589372,68.0,,,,2.0
2,0.2011963023382273,0.019287833827893175,13.0,674.0,186.0,0.0,0.5555555555555556,0.5555555555555556,0.7037037037037037,0.8888888888888888,0.7314814814814814,1.0,0.021505376344086023,0.3192488262910798,68.0,,,,3.0
3,0.20319013956860613,0.016897081413210446,11.0,651.0,186.0,0.0,0.5,0.5,0.7291666666666666,1.0,0.7291666666666666,1.0,0.021505376344086023,0.32019704433497537,65.0,,,,4.0
4,0.20590900851912272,0.024232633279483037,15.0,619.0,186.0,0.0,0.2727272727272727,0.2727272727272727,0.5151515151515151,0.8181818181818182,0.556060606060606,1.0,0.016129032258064516,0.3641025641025641,71.0,,,,5.0
5,0.20880913539967375,0.024427480916030534,16.0,655.0,186.0,0.0,0.23076923076923078,0.23076923076923078,0.4871794871794871,0.9230769230769231,0.5064102564102563,1.0,0.010752688172043012,0.3173076923076923,66.0,,,,6.0
6,0.20971542504984594,0.007961783439490446,5.0,628.0,186.0,0.0,0.2,0.2,0.4666666666666666,0.8,0.5166666666666666,1.0,0.005376344086021506,0.37433155080213903,70.0,,,,7.0
7,0.21134674642015588,0.01386748844375963,9.0,649.0,186.0,0.0,0.5,0.5,0.7083333333333333,1.0,0.7083333333333333,1.0,0.021505376344086023,0.35353535353535354,70.0,,,,8.0
8,0.2124342940003625,0.009523809523809525,6.0,630.0,186.0,0.0,0.0,0.0,0.4,0.8,0.44000000000000006,1.0,0.0,0.3465346534653465,70.0,,,,9.0
9,0.21442813123074134,0.01794453507340946,11.0,613.0,186.0,0.0,0.5,0.5,0.625,0.75,0.68125,1.0,0.021505376344086023,0.3826530612244898,75.0,,,,10.0
10,0.2160594526010513,0.014240506329113924,9.0,632.0,186.0,0.0,0.8571428571428571,0.8571428571428571,0.9285714285714286,1.0,0.9285714285714286,1.0,0.03225806451612903,0.3626373626373626,66.0,1.97,0.16203689739899302,3.135067874697517,11.0
11,0.21769077397136125,0.014308426073131956,9.0,629.0,186.0,0.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,0.8333333333333334,1.0,0.021505376344086023,0.3383084577114428,68.0,,,,12.0
12,0.21787203190139567,0.0015923566878980893,1.0,628.0,186.0,0.0,0.0,0.0,0.25,0.5,0.375,1.0,0.0,0.3350253807106599,66.0,,,,13.0
