round,coverage,auc_feedback,uauc_feedback,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,mrr@10,hits@10,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size
0,0.6031399172589371,0.8243921716747804,0.6895763416477703,0.029730815588589796,148.0,4978.0,515.0,0.0,0.38095238095238093,0.38095238095238093,0.49841269841269836,0.6476190476190476,0.5303174603174603,0.7904761904761904,0.5576266061980347,1.0,0.07766990291262135,0.18371719335832887,343.0,1.8563218390804597,0.09222777448748166,0.012618576880225076,0.0
1,0.6063434814893391,0.7646368794287569,0.6962730845543346,0.03014573767219006,151.0,5009.0,515.0,0.0,0.38461538461538464,0.38461538461538464,0.4935897435897436,0.6538461538461539,0.521474358974359,0.7788461538461539,0.5514270451770451,1.0,0.07766990291262135,0.18143459915611815,344.0,,,,0.0
2,0.6092500265195715,0.8201422138819514,0.7240244708994709,0.027970600244997958,137.0,4898.0,515.0,0.0,0.43010752688172044,0.43010752688172044,0.5698924731182796,0.7419354838709677,0.593010752688172,0.8387096774193549,0.6130909711554873,1.0,0.07766990291262135,0.1849894291754757,350.0,,,,0.0
3,0.6120080619497189,0.818681882798926,0.7025018601190477,0.026,130.0,5000.0,515.0,0.0,0.375,0.375,0.5190972222222222,0.6979166666666666,0.5440972222222222,0.8125,0.5700107473544973,1.0,0.06990291262135923,0.17745302713987474,340.0,,,,0.0
4,0.6146388034369364,0.8212026050258714,0.746479774705581,0.024834768676146604,124.0,4993.0,515.0,0.0,0.3763440860215054,0.3763440860215054,0.5268817204301075,0.7096774193548387,0.5580645161290323,0.8494623655913979,0.5787762416794675,1.0,0.06796116504854369,0.19119226638023631,356.0,,,,0.0
5,0.6169513100668294,0.8391887486611094,0.674077261426659,0.021652761223678985,109.0,5034.0,515.0,0.0,0.3373493975903614,0.3373493975903614,0.4377510040160642,0.5662650602409639,0.4823293172690763,0.7590361445783133,0.5146490724803978,1.0,0.05436893203883495,0.19015191199580933,363.0,,,,0.0
6,0.6193698949824971,0.8592351137530554,0.7612977756892231,0.022956101490132903,114.0,4966.0,515.0,0.0,0.5263157894736842,0.5263157894736842,0.6271929824561403,0.75,0.6390350877192982,0.8026315789473685,0.6660714285714286,1.0,0.07766990291262135,0.19130895601483835,361.0,,,,0.0
7,0.6212156571549804,0.8661877006369131,0.75390162283819,0.017327225652260504,87.0,5021.0,515.0,0.0,0.43283582089552236,0.43283582089552236,0.554726368159204,0.7014925373134329,0.5995024875621892,0.8955223880597015,0.6137585880123194,1.0,0.05631067961165048,0.16971279373368145,325.0,,,,0.0
8,0.623740320356423,0.8309959292208026,0.7317080638839899,0.023658051689860835,119.0,5030.0,515.0,0.0,0.4444444444444444,0.4444444444444444,0.5411522633744856,0.691358024691358,0.5676954732510289,0.8024691358024691,0.5944003527336861,1.0,0.06990291262135923,0.18874868559411145,359.0,,,,0.0
9,0.6260952583006258,0.8350406784801431,0.7335896164021165,0.022015073383577947,111.0,5042.0,515.0,0.0,0.4235294117647059,0.4235294117647059,0.5313725490196078,0.6941176470588235,0.557843137254902,0.8117647058823529,0.5841783380018675,1.0,0.06990291262135923,0.17697228144989338,332.0,,,,0.0
10,0.6284714119019836,0.8106358230676506,0.6518965919701214,0.02253067793200563,112.0,4971.0,515.0,0.0,0.4,0.4,0.4784313725490196,0.5764705882352941,0.512549019607843,0.7294117647058823,0.5483520074696545,1.0,0.06601941747572816,0.19107240065323897,351.0,1.8587570621468927,0.07374211746670452,0.013170999521741576,0.0
11,0.6300413705314523,0.863180801679689,0.6811425264550266,0.014749850508271876,74.0,5017.0,515.0,0.0,0.38333333333333336,0.38333333333333336,0.4722222222222222,0.5833333333333334,0.5130555555555555,0.7666666666666667,0.5444775132275133,1.0,0.04466019417475728,0.18408488063660478,347.0,,,,0.0
12,0.6320992892754853,0.8394750910170454,0.6824749827467218,0.019493569131832797,97.0,4976.0,515.0,0.0,0.32857142857142857,0.32857142857142857,0.4333333333333333,0.5857142857142857,0.4761904761904761,0.7714285714285715,0.5060997732426304,1.0,0.04466019417475728,0.1841688654353562,349.0,,,,0.0
13,0.6338177575050388,0.8593713338625052,0.733917720734127,0.016112989854784165,81.0,5027.0,515.0,0.0,0.34375,0.34375,0.49479166666666663,0.703125,0.5127604166666666,0.78125,0.5423735119047619,1.0,0.04271844660194175,0.1828068358363542,353.0,,,,0.0
14,0.6359817545348467,0.8554125113687363,0.688109984984985,0.020242111530065488,102.0,5039.0,515.0,0.0,0.36486486486486486,0.36486486486486486,0.49774774774774777,0.6621621621621622,0.5295045045045046,0.7972972972972973,0.5571160446160446,1.0,0.05242718446601942,0.19116080937167199,359.0,,,,0.0
15,0.63778508539302,0.8634295002031694,0.732431592039801,0.016976233273417216,85.0,5007.0,515.0,0.0,0.417910447761194,0.417910447761194,0.5298507462686567,0.7014925373134329,0.5537313432835821,0.8059701492537313,0.5788083392561004,1.0,0.05436893203883495,0.1875993640699523,354.0,,,,0.0
16,0.6398005728227432,0.878423386155837,0.7340501341381624,0.018785841407949377,95.0,5057.0,515.0,0.0,0.49295774647887325,0.49295774647887325,0.5704225352112676,0.6901408450704225,0.6028169014084508,0.8309859154929577,0.6251564945226917,1.0,0.06796116504854369,0.18541996830427893,351.0,,,,0.0
17,0.6419857855097062,0.8319457591213326,0.6861593736593736,0.020534290271132377,103.0,5016.0,515.0,0.0,0.41333333333333333,0.41333333333333333,0.5222222222222223,0.6533333333333333,0.5608888888888889,0.8266666666666667,0.5853174603174603,1.0,0.06019417475728155,0.17951370926021729,347.0,,,,0.0
18,0.6438951946536544,0.8522803239338672,0.7357705520018953,0.01784651992861392,90.0,5043.0,515.0,0.0,0.373134328358209,0.373134328358209,0.4875621890547264,0.6268656716417911,0.5390547263681592,0.8507462686567164,0.5597192608386639,1.0,0.04854368932038835,0.18205944798301485,343.0,,,,0.0
