=== sx_superuser_gat_emb_s0  started 2026-05-07T05:21:11 ===

C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.4000  prec@K=0.0010  accepted=18  auc=0.8299  uauc=0.6160  loss=0.6508  (30.6s)
Round    2/30  coverage=0.4000  prec@K=0.0005  accepted=9  auc=0.7896  uauc=0.6790  loss=0.6505  (19.3s)
Round    3/30  coverage=0.4000  prec@K=0.0007  accepted=12  auc=0.6722  uauc=0.6282  loss=0.6505  (25.3s)
Round    4/30  coverage=0.4001  prec@K=0.0004  accepted=7  auc=0.6602  uauc=0.6190  loss=0.6502  (30.0s)
Round    5/30  coverage=0.4001  prec@K=0.0007  accepted=13  auc=0.7747  uauc=0.6723  loss=0.6502  (37.0s)
Round    6/30  coverage=0.4001  prec@K=0.0007  accepted=12  auc=0.6469  uauc=0.4975  loss=0.6501  (41.6s)
Round    7/30  coverage=0.4001  prec@K=0.0004  accepted=8  auc=0.5184  uauc=0.3819  loss=0.6499  (44.5s)
Round    8/30  coverage=0.4001  prec@K=0.0009  accepted=16  auc=0.1940  uauc=0.4618  loss=0.6499  (51.2s)
Round    9/30  coverage=0.4001  prec@K=0.0006  accepted=10  auc=0.2018  uauc=0.6141  loss=0.6496  (52.2s)
Round   10/30  coverage=0.4001  prec@K=0.0004  accepted=8  auc=0.2202  uauc=0.4792  loss=0.6495  (56.3s)
Round   11/30  coverage=0.4001  prec@K=0.0006  accepted=11  auc=0.1341  uauc=0.3733  loss=0.6494  (74.5s)
Round   12/30  coverage=0.4002  prec@K=0.0004  accepted=7  auc=0.2276  uauc=0.8264  loss=0.6492  (62.4s)
Round   13/30  coverage=0.4002  prec@K=0.0007  accepted=12  auc=0.0943  uauc=0.6722  loss=0.6492  (69.8s)
Round   14/30  coverage=0.4002  prec@K=0.0005  accepted=9  auc=0.1685  uauc=0.8025  loss=0.6490  (74.0s)
Round   15/30  coverage=0.4002  prec@K=0.0005  accepted=9  auc=0.0892  uauc=0.5851  loss=0.6488  (75.1s)
Round   16/30  coverage=0.4002  prec@K=0.0007  accepted=12  auc=0.1616  uauc=0.5502  loss=0.6488  (77.8s)
Round   17/30  coverage=0.4002  prec@K=0.0005  accepted=9  auc=0.0927  uauc=0.6111  loss=0.6486  (83.5s)
Round   18/30  coverage=0.4002  prec@K=0.0004  accepted=7  auc=0.1190  uauc=0.8413  loss=0.6484  (85.2s)
Round   19/30  coverage=0.4002  prec@K=0.0007  accepted=12  auc=0.1161  uauc=0.7121  loss=0.6484  (86.9s)
Round   20/30  coverage=0.4002  prec@K=0.0007  accepted=13  auc=0.0831  uauc=0.5726  loss=0.6483  (91.6s)
Round   21/30  coverage=0.4003  prec@K=0.0006  accepted=10  auc=0.0659  uauc=0.6278  loss=0.6481  (107.7s)
Round   22/30  coverage=0.4003  prec@K=0.0006  accepted=11  auc=0.1070  uauc=0.5391  loss=0.6480  (100.1s)
Round   23/30  coverage=0.4003  prec@K=0.0003  accepted=6  auc=0.1225  uauc=0.6296  loss=0.6477  (104.7s)
Round   24/30  coverage=0.4003  prec@K=0.0007  accepted=12  auc=0.1224  uauc=0.6790  loss=0.6477  (103.8s)
Round   25/30  coverage=0.4003  prec@K=0.0008  accepted=15  auc=0.0936  uauc=0.7222  loss=0.6477  (113.2s)
Round   26/30  coverage=0.4003  prec@K=0.0008  accepted=14  auc=0.0988  uauc=0.6562  loss=0.6475  (115.3s)
Round   27/30  coverage=0.4003  prec@K=0.0004  accepted=7  auc=0.1079  uauc=0.6667  loss=0.6472  (117.6s)
Round   28/30  coverage=0.4003  prec@K=0.0003  accepted=6  auc=0.1415  uauc=0.8333  loss=0.6471  (125.5s)
Round   29/30  coverage=0.4003  prec@K=0.0002  accepted=4  auc=0.0868  uauc=0.5278  loss=0.6469  (124.3s)
Round   30/30  coverage=0.4004  prec@K=0.0004  accepted=7  auc=0.1052  uauc=0.7130  loss=0.6468  (134.3s)

结果已写入 results\orchestrator\runs\ir40_constlr5e5\sx_superuser\gat_emb/rounds.csv
