=== college_msg_gnn_concat_h8_s0  started 2026-05-07T02:16:17 ===

C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.4007  prec@K=0.0086  accepted=15  auc=0.5952  uauc=0.5019  loss=0.8089  (1.4s)
Round    2/30  coverage=0.4016  prec@K=0.0100  accepted=18  auc=0.5054  uauc=0.6044  loss=0.8072  (0.5s)
Round    3/30  coverage=0.4020  prec@K=0.0050  accepted=9  auc=0.5095  uauc=0.3395  loss=0.8073  (0.6s)
Round    4/30  coverage=0.4025  prec@K=0.0050  accepted=9  auc=0.4002  uauc=0.8060  loss=0.8065  (0.5s)
Round    5/30  coverage=0.4033  prec@K=0.0089  accepted=16  auc=0.4588  uauc=0.4452  loss=0.8057  (0.5s)
Round    6/30  coverage=0.4039  prec@K=0.0065  accepted=12  auc=0.5931  uauc=0.4668  loss=0.8056  (0.4s)
Round    7/30  coverage=0.4048  prec@K=0.0102  accepted=18  auc=0.6076  uauc=0.3798  loss=0.8039  (0.5s)
Round    8/30  coverage=0.4052  prec@K=0.0050  accepted=9  auc=0.5985  uauc=0.4259  loss=0.8050  (0.5s)
Round    9/30  coverage=0.4055  prec@K=0.0034  accepted=6  auc=0.5199  uauc=0.4537  loss=0.8048  (0.4s)
Round   10/30  coverage=0.4058  prec@K=0.0039  accepted=7  auc=0.4010  uauc=0.5370  loss=0.8041  (0.5s)
Round   11/30  coverage=0.4062  prec@K=0.0039  accepted=7  auc=0.4652  uauc=0.6349  loss=0.8030  (0.5s)
Round   12/30  coverage=0.4065  prec@K=0.0034  accepted=6  auc=0.4502  uauc=0.5556  loss=0.8029  (0.5s)
Round   13/30  coverage=0.4069  prec@K=0.0050  accepted=9  auc=0.3404  uauc=0.4259  loss=0.8012  (0.5s)
Round   14/30  coverage=0.4075  prec@K=0.0066  accepted=12  auc=0.6198  uauc=0.6154  loss=0.8001  (0.5s)
Round   15/30  coverage=0.4079  prec@K=0.0038  accepted=7  auc=0.6444  uauc=0.4246  loss=0.7997  (0.5s)
Round   16/30  coverage=0.4083  prec@K=0.0044  accepted=8  auc=0.1904  uauc=0.6019  loss=0.7989  (0.5s)
Round   17/30  coverage=0.4087  prec@K=0.0050  accepted=9  auc=0.4796  uauc=0.3611  loss=0.7992  (0.5s)
Round   18/30  coverage=0.4090  prec@K=0.0034  accepted=6  auc=0.4801  uauc=0.4333  loss=0.7987  (0.5s)
Round   19/30  coverage=0.4092  prec@K=0.0022  accepted=4  auc=0.6084  uauc=0.2222  loss=0.7992  (0.5s)
Round   20/30  coverage=0.4093  prec@K=0.0017  accepted=3  auc=0.7633  uauc=0.5741  loss=0.7985  (0.5s)
Round   21/30  coverage=0.4097  prec@K=0.0039  accepted=7  auc=0.5148  uauc=0.4365  loss=0.7975  (0.6s)
Round   22/30  coverage=0.4099  prec@K=0.0022  accepted=4  auc=0.3777  uauc=0.2847  loss=0.7963  (0.5s)
Round   23/30  coverage=0.4101  prec@K=0.0022  accepted=4  auc=0.4862  uauc=0.8472  loss=0.7963  (0.5s)
Round   24/30  coverage=0.4105  prec@K=0.0044  accepted=8  auc=0.4798  uauc=0.5486  loss=0.7950  (0.6s)
Round   25/30  coverage=0.4107  prec@K=0.0028  accepted=5  auc=0.4019  uauc=0.4444  loss=0.7943  (0.5s)
Round   26/30  coverage=0.4108  prec@K=0.0011  accepted=2  auc=0.3251  uauc=0.6944  loss=0.7951  (0.5s)
Round   27/30  coverage=0.4110  prec@K=0.0017  accepted=3  auc=0.5790  uauc=0.5185  loss=0.7938  (0.5s)
Round   28/30  coverage=0.4111  prec@K=0.0011  accepted=2  auc=0.3415  uauc=0.7222  loss=0.7940  (0.5s)
Round   29/30  coverage=0.4114  prec@K=0.0039  accepted=7  auc=0.2563  uauc=0.4556  loss=0.7929  (0.6s)
Round   30/30  coverage=0.4117  prec@K=0.0033  accepted=6  auc=0.2394  uauc=0.4444  loss=0.7916  (0.5s)

结果已写入 results\orchestrator\runs\ir40_constlr5e5\college_msg\gnn_concat_h8/rounds.csv
