round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size,auc_feedback,uauc_feedback,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,mrr@10,hits@10
12,0.5000890527541171,0.000486246179494304,7.0,14396.0,1572.0,0.0,0.0,0.12516106863671506,1457.0,,,,0.0,0.2770618428760065,0.5357142857142857,0.0,0.0,0.19047619047619047,0.42857142857142855,0.2476190476190476,0.7142857142857143,0.2873015873015873,1.0
13,0.5000982334504178,0.0003463323405139572,5.0,14437.0,1572.0,0.0,0.0006361323155216285,0.12598425196850394,1472.0,,,,0.0,0.104490022172949,0.7333333333333333,0.2,0.2,0.5,0.8,0.5,0.8,0.52,1.0
14,0.5001092502859786,0.00041191816559110257,6.0,14566.0,1572.0,0.0,0.0019083969465648854,0.1257413997627521,1484.0,,,,0.0,0.47945283882783885,0.5777777777777777,0.5,0.5,0.5,0.5,0.5,0.5,0.558994708994709,1.0
15,0.5001147587037591,0.000207957853874948,3.0,14426.0,1572.0,0.0,0.0,0.1270505809979494,1487.0,,,,0.0,0.16203286417527557,0.20370370370370372,0.0,0.0,0.0,0.0,0.06666666666666667,0.3333333333333333,0.15132275132275133,1.0
16,0.5001276116785801,0.0004895447234072313,7.0,14299.0,1572.0,0.0,0.0006361323155216285,0.12736586212884182,1467.0,,,,0.0,0.21341109911638878,0.6809523809523811,0.14285714285714285,0.14285714285714285,0.23809523809523808,0.42857142857142855,0.38095238095238093,1.0,0.38095238095238093,1.0
17,0.5001312839571005,0.00013959656592447826,2.0,14327.0,1572.0,0.0,0.0,0.12741879751209398,1475.0,,,,0.0,0.08300174520069808,0.2222222222222222,0.0,0.0,0.25,0.5,0.25,0.5,0.3,1.0
18,0.5001423007926613,0.00041808933175388474,6.0,14351.0,1572.0,0.0,0.0,0.12817612252001392,1473.0,,,,0.0,0.18049262228418728,0.5196759259259259,0.0,0.0,0.08333333333333333,0.16666666666666666,0.125,0.3333333333333333,0.22123015873015872,1.0
19,0.5001496453497019,0.0002797398419469893,4.0,14299.0,1572.0,0.0,0.0,0.1278503046127067,1469.0,,,,0.0,0.1647691500524659,0.41666666666666663,0.0,0.0,0.125,0.25,0.125,0.25,0.22569444444444442,1.0
20,0.5001551537674823,0.0002074832284390345,3.0,14459.0,1572.0,0.0,0.0006361323155216285,0.12629240365718192,1478.0,2.0,0.0571340098138078,0.0009564332523343991,0.0,0.3209509315624423,0.7407407407407408,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.6666666666666666,0.47222222222222227,1.0
21,0.5001588260460026,0.00013867702121758425,2.0,14422.0,1572.0,0.0,0.0,0.12726808075645285,1494.0,,,,0.0,0.6622226074895977,0.6944444444444444,0.0,0.0,0.25,0.5,0.25,0.5,0.3,1.0
22,0.5001661706030432,0.0002806032970887408,4.0,14255.0,1572.0,0.0,0.0,0.12799930951147936,1483.0,,,,0.0,0.15976071854606694,0.6527777777777778,0.0,0.0,0.20833333333333331,0.5,0.2708333333333333,0.75,0.3125,1.0
23,0.5001735151600838,0.000278454577097111,4.0,14365.0,1572.0,0.0,0.0006361323155216285,0.1265844467283316,1478.0,,,,0.0,0.20992618898405407,0.5972222222222222,0.25,0.25,0.25,0.25,0.25,0.25,0.34791666666666665,1.0
24,0.5001771874386041,0.00013896609227348526,2.0,14392.0,1572.0,0.0,0.0,0.1257383966244726,1490.0,,,,0.0,0.22791869353717856,0.6388888888888888,0.0,0.0,0.16666666666666666,0.5,0.26666666666666666,1.0,0.26666666666666666,1.0
25,0.5001863681349048,0.000345447008428907,5.0,14474.0,1572.0,0.0,0.001272264631043257,0.12542488103331068,1476.0,,,,0.0,0.37489114658925976,0.65,0.4,0.4,0.5,0.6,0.55,0.8,0.575,1.0
26,0.5001918765526853,0.00021108922037714608,3.0,14212.0,1572.0,0.0,0.0006361323155216285,0.12786143267473235,1469.0,,,,0.0,0.2775588242193915,0.4259259259259259,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.39999999999999997,0.6666666666666666,0.4476190476190476,1.0
27,0.5001973849704657,0.00020805881129065817,3.0,14419.0,1572.0,0.0,0.001272264631043257,0.1274577440496723,1478.0,,,,0.0,0.20763965963743986,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7222222222222223,1.0
28,0.5002084018060265,0.0004184975936388366,6.0,14337.0,1572.0,0.0,0.001272264631043257,0.1272806255430061,1465.0,,,,0.0,0.35188867955248526,0.7,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.5,0.4916666666666667,0.8333333333333334,0.5194444444444445,1.0
29,0.5002120740845468,0.0001385905342665096,2.0,14431.0,1572.0,0.0,0.0,0.12616145256158895,1480.0,,,,0.0,0.6042518539053295,0.33333333333333337,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.5,0.22916666666666666,1.0
