round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,mrr@10,hits@10
0,0.2499546855174914,0.0,0.0,1860.0,186.0,0.0,0.0,0.1475826972010178,174.0,2.511111111111111,0.07791538332569196,0.051265779037039036,0.0,,,,,,,,
1,0.2508609751676636,0.002688172043010753,5.0,1860.0,186.0,0.0,0.005376344086021506,0.15177065767284992,180.0,,,,0.0,0.2,0.2,0.2,0.2,0.27999999999999997,0.6,0.3466666666666667,1.0
2,0.25158600688780136,0.002150537634408602,4.0,1860.0,186.0,0.0,0.0,0.15012722646310434,177.0,,,,0.0,0.0,0.0,0.0,0.0,0.15,0.6666666666666666,0.19166666666666665,1.0
3,0.2517672648178358,0.0005376344086021505,1.0,1860.0,186.0,0.0,0.0,0.15417376490630325,181.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,1.0
4,0.25249229653797356,0.0021609940572663426,4.0,1851.0,186.0,0.0,0.010752688172043012,0.14913793103448275,173.0,,,,0.0,0.5,0.5,0.5833333333333333,0.75,0.6333333333333333,1.0,0.6333333333333333,1.0
5,0.25339858618814576,0.002701242571582928,5.0,1851.0,186.0,0.0,0.010752688172043012,0.1512532411408816,175.0,,,,0.0,0.4,0.4,0.5,0.6,0.55,0.8,0.5722222222222222,1.0
6,0.2535798441181802,0.0005376344086021505,1.0,1860.0,186.0,0.0,0.0,0.1460101867572156,172.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0
7,0.2543048758383179,0.002150537634408602,4.0,1860.0,186.0,0.0,0.0,0.1497872340425532,176.0,,,,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.39999999999999997,1.0,0.39999999999999997,1.0
8,0.25484864962842124,0.0016198704103671706,3.0,1852.0,186.0,0.0,0.0,0.1506849315068493,176.0,,,,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.2333333333333333,0.6666666666666666,0.26666666666666666,1.0
9,0.25575493927859344,0.0026997840172786176,5.0,1852.0,186.0,0.0,0.0,0.15293118096856415,180.0,,,,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.19444444444444442,0.6666666666666666,0.242063492063492,1.0
10,0.2564799709987312,0.002150537634408602,4.0,1860.0,186.0,0.0,0.0,0.15105485232067511,179.0,2.4193548387096775,0.08108169487150174,0.051265779037039036,0.0,0.0,0.0,0.27777777777777773,0.6666666666666666,0.27777777777777773,0.6666666666666666,0.3253968253968254,1.0
11,0.2572050027188689,0.002171552660152009,4.0,1842.0,186.0,0.0,0.005376344086021506,0.15511265164644714,179.0,,,,0.0,0.25,0.25,0.375,0.5,0.375,0.5,0.4384920634920635,1.0
12,0.2582925502990756,0.0032258064516129032,6.0,1860.0,186.0,0.0,0.010752688172043012,0.15180102915951973,177.0,,,,0.0,0.3333333333333333,0.3333333333333333,0.5277777777777778,0.8333333333333334,0.5611111111111111,1.0,0.5611111111111111,1.0
