C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.4040  prec@K=0.0127  accepted=23  loss=0.7610  (2.0s)
Round    2/30  coverage=0.4093  prec@K=0.0157  accepted=29  loss=0.7580  (0.7s)
Round    3/30  coverage=0.4111  prec@K=0.0055  accepted=10  loss=0.7598  (0.5s)
Round    4/30  coverage=0.4133  prec@K=0.0066  accepted=12  loss=0.7554  (0.7s)
Round    5/30  coverage=0.4154  prec@K=0.0065  accepted=12  loss=0.7511  (0.6s)
Round    6/30  coverage=0.4162  prec@K=0.0022  accepted=4  loss=0.7478  (0.5s)
Round    7/30  coverage=0.4192  prec@K=0.0093  accepted=17  loss=0.7363  (0.9s)
Round    8/30  coverage=0.4218  prec@K=0.0076  accepted=14  loss=0.7301  (0.6s)
Round    9/30  coverage=0.4225  prec@K=0.0022  accepted=4  loss=0.7264  (0.5s)
Round   10/30  coverage=0.4234  prec@K=0.0027  accepted=5  loss=0.7195  (0.7s)
Round   11/30  coverage=0.4240  prec@K=0.0016  accepted=3  loss=0.7119  (0.7s)
Round   12/30  coverage=0.4247  prec@K=0.0022  accepted=4  loss=0.7058  (0.7s)
Round   13/30  coverage=0.4250  prec@K=0.0011  accepted=2  loss=0.7029  (0.6s)
Round   14/30  coverage=0.4263  prec@K=0.0039  accepted=7  loss=0.6985  (0.8s)
Round   15/30  coverage=0.4263  prec@K=0.0000  accepted=0  loss=0.7007  (0.4s)
Round   16/30  coverage=0.4269  prec@K=0.0017  accepted=3  loss=0.6862  (0.6s)
Round   17/30  coverage=0.4272  prec@K=0.0011  accepted=2  loss=0.6796  (0.9s)
Round   18/30  coverage=0.4279  prec@K=0.0022  accepted=4  loss=0.6827  (0.6s)
Round   19/30  coverage=0.4292  prec@K=0.0038  accepted=7  loss=0.6749  (0.7s)
Round   20/30  coverage=0.4296  prec@K=0.0011  accepted=2  loss=0.6708  (0.9s)
Round   21/30  coverage=0.4298  prec@K=0.0005  accepted=1  loss=0.6733  (0.6s)
Round   22/30  coverage=0.4309  prec@K=0.0033  accepted=6  loss=0.6710  (0.7s)
Round   23/30  coverage=0.4321  prec@K=0.0038  accepted=7  loss=0.6695  (3.3s)
Round   24/30  coverage=0.4328  prec@K=0.0022  accepted=4  loss=0.6652  (0.7s)
Round   25/30  coverage=0.4336  prec@K=0.0022  accepted=4  loss=0.6655  (0.7s)
Round   26/30  coverage=0.4338  prec@K=0.0005  accepted=1  loss=0.6687  (0.7s)
Round   27/30  coverage=0.4341  prec@K=0.0011  accepted=2  loss=0.6618  (0.7s)
Round   28/30  coverage=0.4341  prec@K=0.0000  accepted=0  loss=0.6662  (0.8s)
Round   29/30  coverage=0.4345  prec@K=0.0011  accepted=2  loss=0.6636  (0.7s)
Round   30/30  coverage=0.4345  prec@K=0.0000  accepted=0  loss=0.6687  (0.8s)

结果已写入 results\online\algo_sweep_dnc_email_v2_ir40_s1\dnc_email_gnn/rounds.csv
