C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.4031  prec@K=0.0100  accepted=18  loss=0.7143  (1.6s)
Round    2/30  coverage=0.4076  prec@K=0.0135  accepted=25  loss=0.7017  (1.3s)
Round    3/30  coverage=0.4086  prec@K=0.0028  accepted=5  loss=0.6820  (1.1s)
Round    4/30  coverage=0.4096  prec@K=0.0033  accepted=6  loss=0.6508  (1.5s)
Round    5/30  coverage=0.4109  prec@K=0.0038  accepted=7  loss=0.6103  (1.0s)
Round    6/30  coverage=0.4122  prec@K=0.0038  accepted=7  loss=0.5707  (0.9s)
Round    7/30  coverage=0.4134  prec@K=0.0038  accepted=7  loss=0.5180  (0.9s)
Round    8/30  coverage=0.4151  prec@K=0.0049  accepted=9  loss=0.4811  (1.1s)
Round    9/30  coverage=0.4162  prec@K=0.0033  accepted=6  loss=0.4381  (0.9s)
Round   10/30  coverage=0.4171  prec@K=0.0027  accepted=5  loss=0.3914  (1.1s)
Round   11/30  coverage=0.4174  prec@K=0.0011  accepted=2  loss=0.3408  (1.0s)
Round   12/30  coverage=0.4176  prec@K=0.0005  accepted=1  loss=0.3004  (1.0s)
Round   13/30  coverage=0.4183  prec@K=0.0022  accepted=4  loss=0.2734  (1.0s)
Round   14/30  coverage=0.4214  prec@K=0.0094  accepted=17  loss=0.2893  (1.9s)
Round   15/30  coverage=0.4216  prec@K=0.0006  accepted=1  loss=0.2115  (1.4s)
Round   16/30  coverage=0.4229  prec@K=0.0039  accepted=7  loss=0.1984  (0.8s)
Round   17/30  coverage=0.4229  prec@K=0.0000  accepted=0  loss=0.1483  (0.7s)
Round   18/30  coverage=0.4240  prec@K=0.0032  accepted=6  loss=0.1646  (0.7s)
Round   19/30  coverage=0.4256  prec@K=0.0048  accepted=9  loss=0.1550  (0.9s)
Round   20/30  coverage=0.4261  prec@K=0.0016  accepted=3  loss=0.1187  (0.8s)
Round   21/30  coverage=0.4269  prec@K=0.0022  accepted=4  loss=0.1183  (0.7s)
Round   22/30  coverage=0.4290  prec@K=0.0066  accepted=12  loss=0.1749  (0.6s)
Round   23/30  coverage=0.4307  prec@K=0.0049  accepted=9  loss=0.1425  (0.8s)
Round   24/30  coverage=0.4312  prec@K=0.0016  accepted=3  loss=0.0961  (0.7s)
Round   25/30  coverage=0.4327  prec@K=0.0044  accepted=8  loss=0.1219  (1.1s)
Round   26/30  coverage=0.4327  prec@K=0.0000  accepted=0  loss=0.0769  (0.6s)
Round   27/30  coverage=0.4332  prec@K=0.0016  accepted=3  loss=0.0846  (0.8s)
Round   28/30  coverage=0.4336  prec@K=0.0011  accepted=2  loss=0.0841  (1.0s)
Round   29/30  coverage=0.4347  prec@K=0.0033  accepted=6  loss=0.1001  (0.8s)
Round   30/30  coverage=0.4348  prec@K=0.0005  accepted=1  loss=0.0800  (12.9s)

结果已写入 results\online\algo_sweep_dnc_email_v2_ir40_s1\dnc_email_gnn_sum/rounds.csv
