C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.4071  prec@K=0.0221  accepted=40  loss=0.6866  (2.1s)
Round    2/30  coverage=0.4202  prec@K=0.0390  accepted=72  loss=0.6845  (0.9s)
Round    3/30  coverage=0.4241  prec@K=0.0122  accepted=22  loss=0.6762  (1.8s)
Round    4/30  coverage=0.4269  prec@K=0.0082  accepted=15  loss=0.6655  (0.4s)
Round    5/30  coverage=0.4276  prec@K=0.0022  accepted=4  loss=0.6497  (0.5s)
Round    6/30  coverage=0.4278  prec@K=0.0005  accepted=1  loss=0.6330  (0.5s)
Round    7/30  coverage=0.4289  prec@K=0.0033  accepted=6  loss=0.6125  (0.7s)
Round    8/30  coverage=0.4298  prec@K=0.0027  accepted=5  loss=0.5954  (0.7s)
Round    9/30  coverage=0.4305  prec@K=0.0022  accepted=4  loss=0.5813  (0.9s)
Round   10/30  coverage=0.4318  prec@K=0.0038  accepted=7  loss=0.5646  (1.1s)
Round   11/30  coverage=0.4323  prec@K=0.0016  accepted=3  loss=0.5437  (1.0s)
Round   12/30  coverage=0.4330  prec@K=0.0022  accepted=4  loss=0.5310  (0.8s)
Round   13/30  coverage=0.4332  prec@K=0.0005  accepted=1  loss=0.5162  (0.9s)
Round   14/30  coverage=0.4352  prec@K=0.0061  accepted=11  loss=0.5126  (1.0s)
Round   15/30  coverage=0.4354  prec@K=0.0006  accepted=1  loss=0.4968  (0.7s)
Round   16/30  coverage=0.4361  prec@K=0.0022  accepted=4  loss=0.4772  (0.9s)
Round   17/30  coverage=0.4365  prec@K=0.0011  accepted=2  loss=0.4591  (0.7s)
Round   18/30  coverage=0.4372  prec@K=0.0022  accepted=4  loss=0.4582  (0.7s)
Round   19/30  coverage=0.4383  prec@K=0.0032  accepted=6  loss=0.4418  (1.0s)
Round   20/30  coverage=0.4383  prec@K=0.0000  accepted=0  loss=0.4243  (1.0s)
Round   21/30  coverage=0.4385  prec@K=0.0005  accepted=1  loss=0.4246  (0.8s)
Round   22/30  coverage=0.4394  prec@K=0.0027  accepted=5  loss=0.4255  (1.0s)
Round   23/30  coverage=0.4401  prec@K=0.0022  accepted=4  loss=0.4175  (1.1s)
Round   24/30  coverage=0.4406  prec@K=0.0016  accepted=3  loss=0.4089  (1.0s)
Round   25/30  coverage=0.4415  prec@K=0.0028  accepted=5  loss=0.4072  (1.5s)
Round   26/30  coverage=0.4415  prec@K=0.0000  accepted=0  loss=0.4038  (0.7s)
Round   27/30  coverage=0.4419  prec@K=0.0011  accepted=2  loss=0.3955  (0.8s)
Round   28/30  coverage=0.4425  prec@K=0.0016  accepted=3  loss=0.4036  (0.7s)
Round   29/30  coverage=0.4432  prec@K=0.0022  accepted=4  loss=0.3987  (0.8s)
Round   30/30  coverage=0.4434  prec@K=0.0005  accepted=1  loss=0.4052  (0.8s)

结果已写入 results\online\algo_sweep_dnc_email_v2_ir40_s1\dnc_email_gnn_h32/rounds.csv
