round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size
0,0.11862541442544469,0.00816326530612245,20.0,2450.0,758.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.026385224274406333,0.2855302705023615,665.0,1.9746835443037976,0.10898816020295567,23.079013309309158,0.0
1,0.11867258080682026,0.009153318077803204,24.0,2622.0,758.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0316622691292876,0.2700759089093088,676.0,,,,0.0
2,0.11875708724011814,0.018494623655913978,43.0,2325.0,758.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05672823218997362,0.30194658216387504,667.0,,,,0.0
3,0.11881014941916566,0.011658031088082901,27.0,2316.0,758.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03562005277044855,0.3058076225045372,674.0,,,,0.0
4,0.11885338526875994,0.00795084929526563,22.0,2767.0,758.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.029023746701846966,0.2557874762808349,674.0,,,,0.0
5,0.1189084127136981,0.011054086063955783,28.0,2533.0,758.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.036939313984168866,0.27798430400660884,673.0,,,,0.0
6,0.11894575276562043,0.007169811320754717,19.0,2650.0,758.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.025065963060686015,0.2690951821386604,687.0,,,,0.0
7,0.1189850580834334,0.007674597083653108,20.0,2606.0,758.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.026385224274406333,0.2693697310317142,671.0,,,,0.0
8,0.11903222446480896,0.009056603773584906,24.0,2650.0,758.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0316622691292876,0.26953433307024466,683.0,,,,0.0
9,0.1190617034531687,0.005875440658049354,15.0,2553.0,758.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01978891820580475,0.28144203195411716,687.0,,,,0.0
10,0.11910100877098168,0.008329862557267805,20.0,2401.0,758.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.025065963060686015,0.29699084169210643,681.0,1.9602649006622517,0.10680340704268958,7.926928673823168,0.0
11,0.11915210568413853,0.009726898615787506,26.0,2673.0,758.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03430079155672823,0.2680452594615685,687.0,,,,0.0
