cell_id,dataset,method,seed,n_nodes,total_rounds,ingested_at,final_coverage,final_auc_feedback,final_uauc_feedback,final_precision_k,final_n_accepted,final_n_recs,final_n_active_users,final_n_skipped_users,final_mrr@1,final_hits@1,final_mrr@3,final_hits@3,final_mrr@5,final_hits@5,final_mrr@10,final_hits@10,final_hit_rate@1,final_rec_coverage@1,final_unique_recs@1,final_novelty,final_clustering_diff,final_degree_kl,final_replay_size
dnc_email_seal_s42,dnc_email,seal,42,1866,30,2026-05-10T00:57:19,0.6639477977161501,0.9141609789091804,0.5224867724867724,0.0049559471365638,9.0,1816.0,186.0,0.0,0.1666666666666666,0.1666666666666666,0.25,0.3333333333333333,0.325,0.6666666666666666,0.3625,1.0,0.0053763440860215,0.2072727272727272,114.0,,,,0.0
dnc_email_seal_full_s0,dnc_email,seal_full,0,1866,30,2026-05-10T00:58:52,0.6298713068696755,0.0901254773595199,0.6006944444444444,0.0027203482045701,5.0,1838.0,186.0,0.0,0.25,0.25,0.375,0.5,0.4375,0.75,0.4732142857142857,1.0,0.0053763440860215,0.1758241758241758,128.0,,,,0.0
dnc_email_seal_full_s1,dnc_email,seal_full,1,1866,30,2026-05-10T00:58:54,0.616458220047127,,,0.0,0.0,1810.0,186.0,0.0,,,,,,,,,0.0,0.1548223350253807,122.0,,,,0.0
dnc_email_seal_full_s2,dnc_email,seal_full,2,1866,30,2026-05-10T00:59:09,0.622620989668298,0.3348636616583194,0.4722222222222222,0.0011117287381878,2.0,1799.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1547619047619047,1.0,0.0,0.166018158236057,128.0,,,,0.0
dnc_email_seal_full_s3,dnc_email,seal_full,3,1866,30,2026-05-10T00:59:48,0.6456407467826717,0.474391592920354,0.7833333333333333,0.002757859900717,5.0,1813.0,186.0,0.0,0.4,0.4,0.5666666666666667,0.8,0.6066666666666667,1.0,0.6066666666666667,1.0,0.010752688172043,0.1697312588401697,120.0,,,,0.0
dnc_email_seal_full_s42,dnc_email,seal_full,42,1866,30,2026-05-10T01:01:07,0.6373028820010875,0.624930901050304,0.888888888888889,0.0033057851239669,6.0,1815.0,186.0,0.0,0.6,0.6,0.7,0.8,0.74,1.0,0.74,1.0,0.0161290322580645,0.1901743264659271,120.0,,,,0.0
college_msg_seal_s0,college_msg,seal,0,1899,30,2026-05-10T01:01:21,0.6178557351202207,0.2619047619047619,0.4255952380952381,0.0043103448275862,8.0,1856.0,189.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.3214285714285714,0.4285714285714285,0.3898526077097505,1.0,0.0105820105820105,0.1917475728155339,158.0,,,,0.0
college_msg_seal_s1,college_msg,seal,1,1899,30,2026-05-10T01:01:35,0.609479700433583,0.2576860841423948,0.6388888888888888,0.0021528525296017,4.0,1858.0,189.0,0.0,0.0,0.0,0.125,0.25,0.25,0.75,0.2857142857142857,1.0,0.0,0.1714589989350372,161.0,,,,0.0
college_msg_seal_s2,college_msg,seal,2,1899,30,2026-05-10T01:02:07,0.6301241623965314,0.5964202681614064,0.8028846153846154,0.0091201716738197,17.0,1864.0,189.0,0.0,0.6153846153846154,0.6153846153846154,0.6794871794871794,0.7692307692307693,0.6948717948717948,0.8461538461538461,0.7119658119658119,1.0,0.0423280423280423,0.1797884841363102,153.0,,,,0.0
college_msg_seal_s3,college_msg,seal,3,1899,30,2026-05-10T01:03:27,0.6378596767836027,0.8052665206279663,0.8259575569358176,0.0161637931034482,30.0,1856.0,189.0,0.0,0.6086956521739131,0.6086956521739131,0.6739130434782609,0.782608695652174,0.6934782608695652,0.8695652173913043,0.7102484472049689,1.0,0.074074074074074,0.1813725490196078,148.0,,,,0.0
college_msg_seal_s42,college_msg,seal,42,1899,30,2026-05-10T01:03:40,0.6530350808040993,0.8483017163504968,0.6906804388422036,0.016,30.0,1875.0,189.0,0.0,0.2941176470588235,0.2941176470588235,0.480392156862745,0.7058823529411765,0.5068627450980392,0.8235294117647058,0.5297385620915033,1.0,0.0264550264550264,0.1985915492957746,141.0,,,,0.0
college_msg_seal_full_s0,college_msg,seal_full,0,1899,30,2026-05-10T01:04:59,0.6110563657863618,0.2454489355137303,0.5555555555555556,0.0037654653039268,7.0,1859.0,189.0,0.0,0.1428571428571428,0.1428571428571428,0.2619047619047619,0.4285714285714285,0.2619047619047619,0.4285714285714285,0.3373015873015873,1.0,0.0052910052910052,0.1783295711060948,158.0,,,,0.0
college_msg_seal_full_s1,college_msg,seal_full,1,1899,30,2026-05-10T01:05:39,0.6062278281434765,0.384366576819407,0.5277777777777778,0.0016146393972012,3.0,1858.0,189.0,0.0,0.0,0.0,0.25,0.5,0.35,1.0,0.35,1.0,0.0,0.1756756756756756,169.0,,,,0.0
college_msg_seal_full_s2,college_msg,seal_full,2,1899,30,2026-05-10T01:06:57,0.6112041781631848,0.3176830365173593,0.8209876543209877,0.0048335123523093,9.0,1862.0,189.0,0.0,0.3333333333333333,0.3333333333333333,0.537037037037037,0.7777777777777778,0.537037037037037,0.7777777777777778,0.5632716049382716,1.0,0.0158730158730158,0.1809954751131221,160.0,,,,0.0
college_msg_seal_full_s3,college_msg,seal_full,3,1899,30,2026-05-10T01:07:12,0.6223393772171857,0.2668780193236715,0.7453703703703703,0.0096878363832077,18.0,1858.0,189.0,0.0,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.6666666666666666,0.5,0.8,0.5317460317460317,1.0,0.0264550264550264,0.1916558018252933,147.0,,,,0.0
bitcoin_alpha_seal_s0,bitcoin_alpha,seal,0,3783,30,2026-05-10T01:08:35,0.6213925411395022,0.3654303902574038,0.5666666666666667,0.0013819789939192,5.0,3618.0,378.0,0.0,0.0,0.0,0.1333333333333333,0.4,0.2133333333333333,0.8,0.2383333333333333,1.0,0.0,0.1794721407624633,306.0,,,,0.0
college_msg_seal_full_s42,college_msg,seal_full,42,1899,30,2026-05-10T01:08:38,0.6279562475364604,0.5306122448979591,0.7805555555555556,0.0064034151547491,12.0,1874.0,189.0,0.0,0.4,0.4,0.5666666666666667,0.8,0.6166666666666666,1.0,0.6166666666666666,1.0,0.0211640211640211,0.1828703703703703,158.0,,,,0.0
bitcoin_alpha_seal_s1,bitcoin_alpha,seal,1,3783,30,2026-05-10T01:10:00,0.6095261721657157,0.3626930501930502,0.625,0.0011019283746556,4.0,3630.0,378.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5773809523809523,1.0,0.0052910052910052,0.1811428571428571,317.0,,,,0.0
bitcoin_alpha_seal_s2,bitcoin_alpha,seal,2,3783,30,2026-05-10T01:10:19,0.6340444885470934,0.8525873281308063,0.8057681405895692,0.0049916805324459,18.0,3606.0,378.0,0.0,0.6428571428571429,0.6428571428571429,0.7261904761904762,0.8571428571428571,0.7261904761904762,0.8571428571428571,0.7452380952380953,1.0,0.0238095238095238,0.1869273060476481,306.0,,,,0.0
bitcoin_alpha_seal_s3,bitcoin_alpha,seal,3,3783,30,2026-05-10T01:11:38,0.6428512362523774,0.865867418899859,0.7674963924963923,0.0039336892385501,14.0,3559.0,378.0,0.0,0.4545454545454545,0.4545454545454545,0.5909090909090909,0.7272727272727273,0.6363636363636364,0.9090909090909092,0.6454545454545454,1.0,0.0132275132275132,0.1928391959798994,307.0,,,,0.0
bitcoin_alpha_seal_s42,bitcoin_alpha,seal,42,3783,30,2026-05-10T01:11:43,0.6601339617960804,0.9317957319914268,0.7285628019323671,0.0083171610756861,30.0,3607.0,378.0,0.0,0.391304347826087,0.391304347826087,0.5072463768115941,0.6521739130434783,0.5463768115942029,0.8260869565217391,0.5706521739130435,1.0,0.0238095238095238,0.1862464183381088,260.0,,,,0.0
bitcoin_alpha_seal_full_s0,bitcoin_alpha,seal_full,0,3783,30,2026-05-10T01:15:25,0.6172579178036881,0.4634766527970411,0.8240740740740741,0.0016615895873719,6.0,3611.0,378.0,0.0,0.5,0.5,0.5833333333333334,0.6666666666666666,0.6166666666666667,0.8333333333333334,0.6375000000000001,1.0,0.0079365079365079,0.175417661097852,294.0,,,,0.0
bitcoin_alpha_seal_full_s1,bitcoin_alpha,seal_full,1,3783,30,2026-05-10T01:15:54,0.6091954022988506,0.6756272401433692,0.3888888888888889,0.0002756339581036,1.0,3628.0,378.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.2,1.0,0.0,0.183206106870229,312.0,,,,0.0
bitcoin_alpha_seal_full_s2,bitcoin_alpha,seal_full,2,3783,30,2026-05-10T01:17:00,0.6155627222360043,0.2241240266963292,0.619047619047619,0.0027731558513588,10.0,3606.0,378.0,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6071428571428571,0.7142857142857143,0.6408730158730158,1.0,0.0105820105820105,0.1966186599874765,314.0,,,,0.0
bitcoin_alpha_seal_full_s3,bitcoin_alpha,seal_full,3,3783,30,2026-05-10T01:17:02,0.6305714049450095,0.2526320736980635,0.7938034188034189,0.004212299915754,15.0,3561.0,378.0,0.0,0.5384615384615384,0.5384615384615384,0.641025641025641,0.7692307692307693,0.641025641025641,0.7692307692307693,0.6701770451770451,1.0,0.0185185185185185,0.1969211032713277,307.0,,,,0.0
bitcoin_alpha_seal_full_s42,bitcoin_alpha,seal_full,42,3783,30,2026-05-10T01:20:04,0.6359464152815678,0.3956186868686868,0.75,0.0030462475768485,11.0,3611.0,378.0,0.0,0.5,0.5,0.5833333333333333,0.7,0.6283333333333333,0.9,0.6383333333333333,1.0,0.0132275132275132,0.1638940234134319,266.0,,,,0.0
advogato_seal_s0,advogato,seal,0,5155,30,2026-05-10T01:21:05,0.6380821045931898,0.4221626417714683,0.6052777777777778,0.0051885851127519,26.0,5011.0,515.0,0.0,0.32,0.32,0.38,0.48,0.418,0.64,0.4666031746031746,1.0,0.0155339805825242,0.1929986181483187,419.0,,,,0.0
advogato_seal_s1,advogato,seal,1,5155,30,2026-05-10T01:22:02,0.6153601357802058,0.399070385126162,0.513888888888889,0.0023847376788553,12.0,5032.0,515.0,0.0,0.1666666666666666,0.1666666666666666,0.2361111111111111,0.3333333333333333,0.2569444444444445,0.4166666666666667,0.3362103174603175,1.0,0.003883495145631,0.1825259515570934,422.0,,,,0.0
advogato_seal_s2,advogato,seal,2,5155,30,2026-05-10T01:22:09,0.6217884798981649,0.7192744493999723,0.7469806763285025,0.0051536174430128,26.0,5045.0,515.0,0.0,0.4347826086956521,0.4347826086956521,0.5144927536231885,0.6521739130434783,0.56231884057971,0.8695652173913043,0.5777087646652863,1.0,0.0194174757281553,0.1830796777081468,409.0,,,,0.0
advogato_seal_s3,advogato,seal,3,5155,30,2026-05-10T01:25:24,0.6386973586506842,0.7125276179700926,0.726926523297491,0.0076474139665928,38.0,4969.0,515.0,0.0,0.3225806451612903,0.3225806451612903,0.4408602150537634,0.6129032258064516,0.4908602150537634,0.8387096774193549,0.5120967741935484,1.0,0.0194174757281553,0.1970601745521359,429.0,,,,0.0
advogato_seal_s42,advogato,seal,42,5155,30,2026-05-10T01:26:33,0.6577065874615466,0.8301688523409522,0.6728968253968255,0.0124273401483263,62.0,4989.0,515.0,0.0,0.44,0.44,0.5299999999999999,0.66,0.5469999999999999,0.74,0.5807936507936509,1.0,0.0427184466019417,0.1930174563591022,387.0,,,,0.0
advogato_seal_full_s0,advogato,seal_full,0,5155,30,2026-05-10T01:31:32,0.620536756126021,0.3832778931231815,0.6298309178743963,0.0053956834532374,27.0,5004.0,515.0,0.0,0.391304347826087,0.391304347826087,0.4492753623188406,0.5652173913043478,0.468840579710145,0.6521739130434783,0.513992408557626,1.0,0.0174757281553398,0.1876370013152126,428.0,,,,0.0
advogato_seal_full_s1,advogato,seal_full,1,5155,30,2026-05-10T01:31:33,0.6095470457197412,0.3611565304087736,0.5444444444444445,0.0019900497512437,10.0,5025.0,515.0,0.0,0.3,0.3,0.3333333333333333,0.4,0.3533333333333333,0.5,0.4175,1.0,0.0058252427184466,0.1867061812023708,441.0,,,,0.0
advogato_seal_full_s2,advogato,seal_full,2,5155,30,2026-05-10T01:34:30,0.6169088787525193,0.281596738914297,0.660108024691358,0.0039611804317686,20.0,5049.0,515.0,0.0,0.2777777777777778,0.2777777777777778,0.3703703703703703,0.5,0.4203703703703703,0.7222222222222222,0.4640211640211639,1.0,0.0097087378640776,0.184601924759405,422.0,,,,0.0
advogato_seal_full_s3,advogato,seal_full,3,5155,30,2026-05-10T01:35:22,0.6318234857324706,0.2539527529761904,0.6494530244530246,0.0096463022508038,48.0,4976.0,515.0,0.0,0.3783783783783784,0.3783783783783784,0.4729729729729729,0.6216216216216216,0.4932432432432431,0.7027027027027027,0.5348991848991848,1.0,0.0271844660194174,0.1946370781322237,421.0,,,,0.0
bitcoin_otc_seal_s0,bitcoin_otc,seal,0,5881,30,2026-05-10T01:36:10,0.618509777478085,0.5043519338647771,0.6691086691086692,0.0026501766784452,15.0,5660.0,588.0,0.0,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5576923076923077,0.6153846153846154,0.6051282051282051,1.0,0.0119047619047619,0.1778496362166532,440.0,,,,0.0
bitcoin_otc_seal_s1,bitcoin_otc,seal,1,5881,30,2026-05-10T01:39:24,0.6083108563722185,0.2901331070216187,0.2638888888888889,0.0007141581860382,4.0,5601.0,588.0,0.0,0.0,0.0,0.0,0.0,0.15,0.6666666666666666,0.1916666666666666,1.0,0.0,0.1806184012066365,479.0,,,,0.0
bitcoin_otc_seal_s2,bitcoin_otc,seal,2,5881,30,2026-05-10T01:40:15,0.627556754326815,0.7209366321208426,0.9010416666666666,0.0037201062887511,21.0,5645.0,588.0,0.0,0.6666666666666666,0.6666666666666666,0.787037037037037,0.9444444444444444,0.787037037037037,0.9444444444444444,0.7939814814814814,1.0,0.0204081632653061,0.1876513317191283,465.0,,,,0.0
advogato_seal_full_s42,advogato,seal_full,42,5155,30,2026-05-10T01:40:26,0.63241752413281,0.4362361474914366,0.7397342995169083,0.0050120288692862,25.0,4988.0,515.0,0.0,0.3043478260869565,0.3043478260869565,0.4202898550724638,0.6086956521739131,0.4898550724637681,0.9130434782608696,0.5033126293995859,1.0,0.0135922330097087,0.1821460775473399,404.0,,,,0.0
bitcoin_otc_seal_s3,bitcoin_otc,seal,3,5881,30,2026-05-10T01:40:59,0.6364070577657901,0.6674979933493864,0.7882738095238097,0.0059890787387704,34.0,5677.0,588.0,0.0,0.56,0.56,0.6666666666666665,0.8,0.6826666666666666,0.88,0.6994920634920635,1.0,0.0238095238095238,0.1807081807081807,444.0,,,,0.0
bitcoin_otc_seal_s42,bitcoin_otc,seal,42,5881,30,2026-05-10T01:43:54,0.6477298269273994,0.901375041225867,0.8214640022675738,0.0061771973173314,35.0,5666.0,588.0,0.0,0.4285714285714285,0.4285714285714285,0.5773809523809523,0.7857142857142857,0.618452380952381,0.9642857142857144,0.6244047619047619,1.0,0.0204081632653061,0.18562874251497,403.0,,,,0.0
bitcoin_otc_seal_full_s0,bitcoin_otc,seal_full,0,5881,30,2026-05-10T01:49:43,0.6162058889638121,0.3193992490613266,0.8700396825396826,0.0030051263920806,17.0,5657.0,588.0,0.0,0.7142857142857143,0.7142857142857143,0.75,0.7857142857142857,0.7999999999999999,1.0,0.7999999999999999,1.0,0.0170068027210884,0.1752170481452249,444.0,,,,0.0
bitcoin_otc_seal_full_s1,bitcoin_otc,seal_full,1,5881,30,2026-05-10T01:49:59,0.6094066082265678,0.2430013655872025,0.5118055555555555,0.0019632339817954,11.0,5603.0,588.0,0.0,0.2,0.2,0.25,0.3,0.25,0.3,0.343015873015873,1.0,0.0034013605442176,0.1828897338403041,481.0,,,,0.0
bitcoin_otc_seal_full_s2,bitcoin_otc,seal_full,2,5881,30,2026-05-10T01:50:22,0.6157282535401214,0.3006719304035813,0.686624649859944,0.0037181303116147,21.0,5648.0,588.0,0.0,0.5294117647058824,0.5294117647058824,0.5686274509803922,0.6470588235294118,0.6039215686274509,0.8235294117647058,0.6294817927170868,1.0,0.0153061224489795,0.1956521739130435,468.0,,,,0.0
bitcoin_otc_seal_full_s3,bitcoin_otc,seal_full,3,5881,30,2026-05-10T01:52:47,0.6255057316250843,0.2607820586543991,0.7507936507936508,0.0065175268627796,37.0,5677.0,588.0,0.0,0.4571428571428571,0.4571428571428571,0.5285714285714285,0.6285714285714286,0.5628571428571428,0.7714285714285715,0.5895124716553288,1.0,0.0272108843537414,0.1898895497026338,447.0,,,,0.0
bitcoin_otc_seal_full_s42,bitcoin_otc,seal_full,42,5881,30,2026-05-10T01:57:07,0.6265452910766465,0.3469153261445996,0.7664930555555556,0.0031718061674008,18.0,5675.0,588.0,0.0,0.5,0.5,0.5520833333333333,0.625,0.5770833333333334,0.75,0.6126736111111111,1.0,0.0136054421768707,0.1743232157506152,425.0,,,,0.0
wiki_vote_seal_s0,wiki_vote,seal,0,7115,30,2026-05-10T01:58:48,0.6161695068907984,0.6398591487877202,0.6782407407407407,0.0036712792996328,26.0,7082.0,711.0,0.0,0.238095238095238,0.238095238095238,0.4285714285714285,0.6666666666666666,0.438095238095238,0.7142857142857143,0.4774376417233559,1.0,0.0070323488045007,0.1776362349610757,502.0,,,,0.0
wiki_vote_seal_s1,wiki_vote,seal,1,7115,30,2026-05-10T01:59:05,0.6094571265997357,0.4156616146133197,0.6717728758169935,0.0026919807310852,19.0,7058.0,711.0,0.0,0.1764705882352941,0.1764705882352941,0.3627450980392157,0.5882352941176471,0.430392156862745,0.8823529411764706,0.4436274509803921,1.0,0.0042194092827004,0.1873727087576374,552.0,,,,0.0
wiki_vote_seal_s2,wiki_vote,seal,2,7115,30,2026-05-10T02:01:12,0.6062552440471024,0.449798968828343,0.4123931623931623,0.0021240441801189,15.0,7062.0,711.0,0.0,0.0,0.0,0.1538461538461538,0.3846153846153846,0.2038461538461538,0.6153846153846154,0.2567155067155067,1.0,0.0,0.1906187624750499,573.0,,,,0.0
wiki_vote_seal_s3,wiki_vote,seal,3,7115,30,2026-05-10T02:05:42,0.6112991734899555,0.8091988499219083,0.6799516908212562,0.0033960662232913,24.0,7067.0,711.0,0.0,0.217391304347826,0.217391304347826,0.4202898550724637,0.6521739130434783,0.4420289855072463,0.7391304347826086,0.476311249137336,1.0,0.0070323488045007,0.1845683208701563,543.0,,,,0.0
wiki_vote_seal_s42,wiki_vote,seal,42,7115,30,2026-05-10T02:07:39,0.6189759762366307,0.8274757484437211,0.5474738675958187,0.007380073800738,52.0,7046.0,711.0,0.0,0.2926829268292683,0.2926829268292683,0.3658536585365853,0.4878048780487805,0.3939024390243903,0.6097560975609756,0.4415602013162988,1.0,0.0168776371308016,0.1897265948632974,458.0,,,,0.0
wiki_vote_seal_full_s0,wiki_vote,seal_full,0,7115,30,2026-05-10T02:14:10,0.6054837060826125,0.3086515794436587,0.5416666666666666,0.0016944365998305,12.0,7082.0,711.0,0.0,0.0,0.0,0.125,0.3333333333333333,0.1458333333333333,0.4166666666666667,0.2192129629629629,1.0,0.0,0.1795972268075272,544.0,,,,0.0
wiki_vote_seal_full_s1,wiki_vote,seal_full,1,7115,30,2026-05-10T02:16:31,0.6036513034169487,0.3228634751773049,0.4890873015873015,0.0011334655709832,8.0,7058.0,711.0,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.2285714285714285,0.5714285714285714,0.2870748299319728,1.0,0.0014064697609001,0.1846789574062301,581.0,,,,0.0
sx_mathoverflow_seal_s0,sx_mathoverflow,seal,0,24759,30,2026-05-10T02:19:51,0.6004798435025944,,,0.0,0.0,2372.0,247.0,0.0,,,,,,,,,0.0,0.1288863764838892,228.0,,,,0.0
wiki_vote_seal_full_s2,wiki_vote,seal_full,2,7115,30,2026-05-10T02:21:29,0.6069399839905872,0.2102702914754227,0.5705026455026454,0.0041070669876787,29.0,7061.0,711.0,0.0,0.238095238095238,0.238095238095238,0.2936507936507936,0.3809523809523809,0.326984126984127,0.5238095238095238,0.3953892668178382,1.0,0.0070323488045007,0.188628762541806,564.0,,,,0.0
wiki_vote_seal_full_s3,wiki_vote,seal_full,3,7115,30,2026-05-10T02:23:03,0.6087241655334703,0.2355301020898112,0.6141275203775205,0.0060854797622417,43.0,7066.0,711.0,0.0,0.2702702702702703,0.2702702702702703,0.3693693693693693,0.5135135135135135,0.4234234234234234,0.7567567567567568,0.4543329043329043,1.0,0.0140646976090014,0.1914664754392255,534.0,,,,0.0
sx_mathoverflow_seal_s1,sx_mathoverflow,seal,1,24759,30,2026-05-10T02:23:07,0.6001728138391428,0.5374264087468461,0.5,0.0004203446826397,1.0,2379.0,247.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0040485829959514,0.1212896622313203,237.0,,,,0.0
sx_mathoverflow_seal_s2,sx_mathoverflow,seal,2,24759,30,2026-05-10T02:24:40,0.6005105464689395,0.9422505307855626,0.888888888888889,0.0004244482173174,1.0,2356.0,247.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.1308871851040525,239.0,,,,0.0
sx_mathoverflow_seal_s3,sx_mathoverflow,seal,3,24759,30,2026-05-10T02:26:07,0.6006903781289612,0.8682138416908413,0.8148148148148149,0.002892561983471,7.0,2420.0,247.0,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555555,0.8333333333333334,0.5555555555555555,0.8333333333333334,0.5793650793650794,1.0,0.0080971659919028,0.1215498938428874,229.0,,,,0.0
sx_mathoverflow_seal_s42,sx_mathoverflow,seal,42,24759,30,2026-05-10T02:26:10,0.6009096850314267,0.8523530116153752,0.6904761904761905,0.0029251984956122,7.0,2393.0,247.0,0.0,0.0,0.0,0.2619047619047618,0.7142857142857143,0.2619047619047618,0.7142857142857143,0.2981859410430839,1.0,0.0,0.1397704253882511,207.0,,,,0.0
wiki_vote_seal_full_s42,wiki_vote,seal_full,42,7115,30,2026-05-10T02:28:49,0.6074511278920618,0.4430071380371326,0.6269097222222222,0.0032642634118648,23.0,7046.0,711.0,0.0,0.3,0.3,0.3833333333333333,0.5,0.4383333333333333,0.75,0.4718055555555555,1.0,0.0084388185654008,0.1826056826056826,527.0,,,,0.0
sx_mathoverflow_seal_full_s0,sx_mathoverflow,seal_full,0,24759,30,2026-05-10T02:29:40,0.6003482593611151,,,0.0,0.0,2372.0,247.0,0.0,,,,,,,,,0.0,0.1183800623052959,228.0,,,,0.0
sx_mathoverflow_seal_full_s2,sx_mathoverflow,seal_full,2,24759,30,2026-05-10T02:31:06,0.6003965068796575,0.0904458598726114,1.0,0.0004244482173174,1.0,2356.0,247.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0040485829959514,0.1313299944351697,236.0,,,,0.0
