=== advogato_gnn_concat_h8_s3  started 2026-05-09T22:10:46 ===

C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.6003  prec@K=0.0030  accepted=15  auc=0.3007  uauc=0.4269  loss=0.8323  (9.0s)
Round    2/30  coverage=0.6009  prec@K=0.0058  accepted=29  auc=0.3739  uauc=0.5175  loss=0.8314  (7.8s)
Round    3/30  coverage=0.6015  prec@K=0.0057  accepted=28  auc=0.3931  uauc=0.4777  loss=0.8313  (7.0s)
Round    4/30  coverage=0.6019  prec@K=0.0036  accepted=18  auc=0.4743  uauc=0.6481  loss=0.8319  (7.7s)
Round    5/30  coverage=0.6022  prec@K=0.0032  accepted=16  auc=0.4995  uauc=0.5422  loss=0.8320  (8.0s)
Round    6/30  coverage=0.6025  prec@K=0.0020  accepted=10  auc=0.4829  uauc=0.5667  loss=0.8322  (7.1s)
Round    7/30  coverage=0.6027  prec@K=0.0024  accepted=12  auc=0.3820  uauc=0.6558  loss=0.8321  (7.8s)
Round    8/30  coverage=0.6029  prec@K=0.0018  accepted=9  auc=0.6028  uauc=0.5309  loss=0.8322  (7.9s)
Round    9/30  coverage=0.6031  prec@K=0.0016  accepted=8  auc=0.3197  uauc=0.4271  loss=0.8322  (7.8s)
Round   10/30  coverage=0.6035  prec@K=0.0036  accepted=18  auc=0.4680  uauc=0.5000  loss=0.8315  (7.9s)
Round   11/30  coverage=0.6038  prec@K=0.0032  accepted=16  auc=0.4948  uauc=0.5521  loss=0.8316  (8.5s)
Round   12/30  coverage=0.6041  prec@K=0.0026  accepted=13  auc=0.4813  uauc=0.3495  loss=0.8317  (7.7s)
Round   13/30  coverage=0.6042  prec@K=0.0012  accepted=6  auc=0.3853  uauc=0.5349  loss=0.8320  (7.8s)
Round   14/30  coverage=0.6044  prec@K=0.0020  accepted=10  auc=0.6046  uauc=0.6486  loss=0.8318  (7.9s)
Round   15/30  coverage=0.6046  prec@K=0.0018  accepted=9  auc=0.4314  uauc=0.4559  loss=0.8318  (7.9s)
Round   16/30  coverage=0.6048  prec@K=0.0016  accepted=8  auc=0.5913  uauc=0.5208  loss=0.8318  (7.9s)
Round   17/30  coverage=0.6051  prec@K=0.0032  accepted=16  auc=0.5482  uauc=0.4911  loss=0.8312  (7.6s)
Round   18/30  coverage=0.6054  prec@K=0.0026  accepted=13  auc=0.5098  uauc=0.5324  loss=0.8313  (7.9s)
Round   19/30  coverage=0.6056  prec@K=0.0016  accepted=8  auc=0.4455  uauc=0.5863  loss=0.8316  (8.2s)
Round   20/30  coverage=0.6057  prec@K=0.0012  accepted=6  auc=0.4530  uauc=0.4601  loss=0.8316  (7.8s)
Round   21/30  coverage=0.6059  prec@K=0.0018  accepted=9  auc=0.4465  uauc=0.4931  loss=0.8313  (8.0s)
Round   22/30  coverage=0.6061  prec@K=0.0022  accepted=11  auc=0.6320  uauc=0.6869  loss=0.8312  (8.1s)
Round   23/30  coverage=0.6064  prec@K=0.0028  accepted=14  auc=0.2765  uauc=0.5253  loss=0.8310  (7.7s)
Round   24/30  coverage=0.6065  prec@K=0.0008  accepted=4  auc=0.4063  uauc=0.5000  loss=0.8315  (8.1s)
Round   25/30  coverage=0.6067  prec@K=0.0018  accepted=9  auc=0.5391  uauc=0.6173  loss=0.8311  (7.8s)
Round   26/30  coverage=0.6068  prec@K=0.0012  accepted=6  auc=0.6155  uauc=0.5903  loss=0.8312  (8.1s)
Round   27/30  coverage=0.6070  prec@K=0.0018  accepted=9  auc=0.6384  uauc=0.3659  loss=0.8310  (7.8s)
Round   28/30  coverage=0.6071  prec@K=0.0012  accepted=6  auc=0.5871  uauc=0.5792  loss=0.8311  (7.9s)
Round   29/30  coverage=0.6074  prec@K=0.0024  accepted=12  auc=0.5520  uauc=0.3254  loss=0.8306  (7.7s)
Round   30/30  coverage=0.6076  prec@K=0.0018  accepted=9  auc=0.5862  uauc=0.5741  loss=0.8307  (7.7s)

结果已写入 results\orchestrator\runs\ir60_constlr5e5_multiseed_bidir\advogato\gnn_concat_h8_s3/rounds.csv
