=== wiki_vote_random_s0  started 2026-05-09T23:21:13 ===

C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.6002  prec@K=0.0035  accepted=25  loss=nan  (1.3s)
Round    2/30  coverage=0.6005  prec@K=0.0038  accepted=27  loss=nan  (0.3s)
Round    3/30  coverage=0.6008  prec@K=0.0041  accepted=29  loss=nan  (0.4s)
Round    4/30  coverage=0.6010  prec@K=0.0032  accepted=23  loss=nan  (0.4s)
Round    5/30  coverage=0.6012  prec@K=0.0037  accepted=26  loss=nan  (0.4s)
Round    6/30  coverage=0.6015  prec@K=0.0033  accepted=23  loss=nan  (0.4s)
Round    7/30  coverage=0.6018  prec@K=0.0044  accepted=31  loss=nan  (0.5s)
Round    8/30  coverage=0.6020  prec@K=0.0034  accepted=24  loss=nan  (0.6s)
Round    9/30  coverage=0.6023  prec@K=0.0038  accepted=27  loss=nan  (0.7s)
Round   10/30  coverage=0.6024  prec@K=0.0025  accepted=18  loss=nan  (0.7s)
Round   11/30  coverage=0.6027  prec@K=0.0041  accepted=29  loss=nan  (1.7s)
Round   12/30  coverage=0.6030  prec@K=0.0038  accepted=27  loss=nan  (0.8s)
Round   13/30  coverage=0.6032  prec@K=0.0033  accepted=23  loss=nan  (0.9s)
Round   14/30  coverage=0.6035  prec@K=0.0038  accepted=27  loss=nan  (0.9s)
Round   15/30  coverage=0.6036  prec@K=0.0027  accepted=19  loss=nan  (0.7s)
Round   16/30  coverage=0.6038  prec@K=0.0030  accepted=21  loss=nan  (0.9s)
Round   17/30  coverage=0.6040  prec@K=0.0028  accepted=20  loss=nan  (0.8s)
Round   18/30  coverage=0.6043  prec@K=0.0033  accepted=23  loss=nan  (0.9s)
Round   19/30  coverage=0.6045  prec@K=0.0034  accepted=24  loss=nan  (1.0s)
Round   20/30  coverage=0.6047  prec@K=0.0037  accepted=26  loss=nan  (1.1s)
Round   21/30  coverage=0.6051  prec@K=0.0049  accepted=35  loss=nan  (2.1s)
Round   22/30  coverage=0.6054  prec@K=0.0049  accepted=35  loss=nan  (1.0s)
Round   23/30  coverage=0.6058  prec@K=0.0051  accepted=36  loss=nan  (1.2s)
Round   24/30  coverage=0.6060  prec@K=0.0034  accepted=24  loss=nan  (1.2s)
Round   25/30  coverage=0.6062  prec@K=0.0037  accepted=26  loss=nan  (1.2s)
Round   26/30  coverage=0.6065  prec@K=0.0044  accepted=31  loss=nan  (1.2s)
Round   27/30  coverage=0.6067  prec@K=0.0027  accepted=19  loss=nan  (1.3s)
Round   28/30  coverage=0.6069  prec@K=0.0027  accepted=19  loss=nan  (1.3s)
Round   29/30  coverage=0.6072  prec@K=0.0038  accepted=27  loss=nan  (1.3s)
Round   30/30  coverage=0.6073  prec@K=0.0023  accepted=16  loss=nan  (1.5s)

结果已写入 results\orchestrator\runs\ir60_constlr5e5_multiseed_bidir\wiki_vote\random_s0/rounds.csv
