=== bitcoin_alpha_gnn_concat_s2  started 2026-05-09T21:51:08 ===

C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.6010  prec@K=0.0067  accepted=24  auc=0.4136  uauc=0.6485  loss=0.6597  (5.5s)
Round    2/30  coverage=0.6019  prec@K=0.0065  accepted=23  auc=0.3831  uauc=0.7941  loss=0.6572  (4.6s)
Round    3/30  coverage=0.6025  prec@K=0.0039  accepted=14  auc=0.3600  uauc=0.5716  loss=0.6551  (4.2s)
Round    4/30  coverage=0.6035  prec@K=0.0070  accepted=25  auc=0.3464  uauc=0.7231  loss=0.6527  (4.6s)
Round    5/30  coverage=0.6042  prec@K=0.0044  accepted=16  auc=0.2258  uauc=0.6711  loss=0.6498  (4.8s)
Round    6/30  coverage=0.6049  prec@K=0.0047  accepted=17  auc=0.3164  uauc=0.6771  loss=0.6479  (4.9s)
Round    7/30  coverage=0.6058  prec@K=0.0063  accepted=23  auc=0.1854  uauc=0.6108  loss=0.6457  (4.6s)
Round    8/30  coverage=0.6065  prec@K=0.0044  accepted=16  auc=0.2516  uauc=0.6556  loss=0.6433  (4.9s)
Round    9/30  coverage=0.6068  prec@K=0.0022  accepted=8  auc=0.2985  uauc=0.7292  loss=0.6412  (5.1s)
Round   10/30  coverage=0.6073  prec@K=0.0027  accepted=10  auc=0.2973  uauc=0.7556  loss=0.6393  (4.8s)
Round   11/30  coverage=0.6075  prec@K=0.0016  accepted=6  auc=0.2209  uauc=0.6296  loss=0.6375  (4.7s)
Round   12/30  coverage=0.6076  prec@K=0.0006  accepted=2  auc=0.0388  uauc=0.2778  loss=0.6347  (4.8s)
Round   13/30  coverage=0.6077  prec@K=0.0008  accepted=3  auc=0.1041  uauc=0.5926  loss=0.6326  (4.9s)
Round   14/30  coverage=0.6080  prec@K=0.0022  accepted=8  auc=0.2848  uauc=0.4792  loss=0.6315  (4.5s)
Round   15/30  coverage=0.6082  prec@K=0.0014  accepted=5  auc=0.1599  uauc=0.5000  loss=0.6299  (4.4s)
Round   16/30  coverage=0.6085  prec@K=0.0017  accepted=6  auc=0.2776  uauc=0.6944  loss=0.6278  (4.5s)
Round   17/30  coverage=0.6087  prec@K=0.0011  accepted=4  auc=0.1408  uauc=0.5417  loss=0.6255  (5.0s)
Round   18/30  coverage=0.6088  prec@K=0.0011  accepted=4  auc=0.4866  uauc=0.5337  loss=0.6242  (4.8s)
Round   19/30  coverage=0.6090  prec@K=0.0014  accepted=5  auc=0.1156  uauc=0.7667  loss=0.6224  (4.9s)
Round   20/30  coverage=0.6093  prec@K=0.0017  accepted=6  auc=0.3489  uauc=0.5741  loss=0.6207  (4.6s)
Round   21/30  coverage=0.6093  prec@K=0.0003  accepted=1  auc=0.9424  uauc=0.5000  loss=0.6180  (5.2s)
Round   22/30  coverage=0.6094  prec@K=0.0003  accepted=1  auc=0.5519  uauc=0.5000  loss=0.6172  (4.9s)
Round   23/30  coverage=0.6094  prec@K=0.0006  accepted=2  auc=0.0795  uauc=0.2222  loss=0.6148  (4.6s)
Round   24/30  coverage=0.6095  prec@K=0.0003  accepted=1  auc=0.0632  uauc=0.0000  loss=0.6144  (4.5s)
Round   25/30  coverage=0.6097  prec@K=0.0017  accepted=6  auc=0.2368  uauc=0.5278  loss=0.6123  (4.6s)
Round   26/30  coverage=0.6098  prec@K=0.0003  accepted=1  auc=0.1282  uauc=0.5000  loss=0.6112  (4.6s)
Round   27/30  coverage=0.6098  prec@K=0.0003  accepted=1  auc=0.5050  uauc=0.5556  loss=0.6095  (4.4s)
Round   28/30  coverage=0.6099  prec@K=0.0008  accepted=3  auc=0.1516  uauc=0.5185  loss=0.6077  (4.8s)
Round   29/30  coverage=0.6101  prec@K=0.0008  accepted=3  auc=0.2801  uauc=0.6852  loss=0.6058  (4.9s)
Round   30/30  coverage=0.6101  prec@K=0.0006  accepted=2  auc=0.1104  uauc=0.1667  loss=0.6055  (4.4s)

结果已写入 results\orchestrator\runs\ir60_constlr5e5_multiseed_bidir\bitcoin_alpha\gnn_concat_s2/rounds.csv
