=== wiki_vote_gat_emb_s0  started 2026-05-09T22:46:57 ===

C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.6002  prec@K=0.0031  accepted=22  auc=0.2854  uauc=0.5606  loss=0.6659  (13.5s)
Round    2/30  coverage=0.6003  prec@K=0.0020  accepted=14  auc=0.3929  uauc=0.4762  loss=0.6657  (12.1s)
Round    3/30  coverage=0.6004  prec@K=0.0014  accepted=10  auc=0.3022  uauc=0.4778  loss=0.6656  (12.3s)
Round    4/30  coverage=0.6006  prec@K=0.0017  accepted=12  auc=0.3706  uauc=0.4259  loss=0.6655  (12.0s)
Round    5/30  coverage=0.6007  prec@K=0.0018  accepted=13  auc=0.2478  uauc=0.5791  loss=0.6654  (11.8s)
Round    6/30  coverage=0.6008  prec@K=0.0017  accepted=12  auc=0.2677  uauc=0.4476  loss=0.6653  (12.3s)
Round    7/30  coverage=0.6010  prec@K=0.0024  accepted=17  auc=0.2501  uauc=0.4249  loss=0.6653  (12.6s)
Round    8/30  coverage=0.6011  prec@K=0.0023  accepted=16  auc=0.1953  uauc=0.6689  loss=0.6652  (12.7s)
Round    9/30  coverage=0.6012  prec@K=0.0020  accepted=14  auc=0.1375  uauc=0.6044  loss=0.6650  (12.5s)
Round   10/30  coverage=0.6013  prec@K=0.0014  accepted=10  auc=0.2303  uauc=0.3943  loss=0.6649  (13.0s)
Round   11/30  coverage=0.6014  prec@K=0.0011  accepted=8  auc=0.1437  uauc=0.6002  loss=0.6648  (13.5s)
Round   12/30  coverage=0.6015  prec@K=0.0013  accepted=9  auc=0.1461  uauc=0.6049  loss=0.6647  (12.8s)
Round   13/30  coverage=0.6016  prec@K=0.0011  accepted=8  auc=0.2106  uauc=0.7986  loss=0.6646  (12.7s)
Round   14/30  coverage=0.6017  prec@K=0.0018  accepted=13  auc=0.1314  uauc=0.5983  loss=0.6645  (13.5s)
Round   15/30  coverage=0.6018  prec@K=0.0011  accepted=8  auc=0.2216  uauc=0.4236  loss=0.6644  (12.8s)
Round   16/30  coverage=0.6019  prec@K=0.0011  accepted=8  auc=0.1770  uauc=0.5972  loss=0.6643  (12.3s)
Round   17/30  coverage=0.6019  prec@K=0.0009  accepted=6  auc=0.2300  uauc=0.6019  loss=0.6641  (13.3s)
Round   18/30  coverage=0.6020  prec@K=0.0010  accepted=7  auc=0.1542  uauc=0.6499  loss=0.6640  (12.9s)
Round   19/30  coverage=0.6021  prec@K=0.0017  accepted=12  auc=0.1843  uauc=0.5644  loss=0.6640  (13.4s)
Round   20/30  coverage=0.6022  prec@K=0.0017  accepted=12  auc=0.2308  uauc=0.4135  loss=0.6639  (13.8s)
Round   21/30  coverage=0.6023  prec@K=0.0016  accepted=11  auc=0.1943  uauc=0.5657  loss=0.6638  (14.2s)
Round   22/30  coverage=0.6025  prec@K=0.0021  accepted=15  auc=0.1351  uauc=0.6426  loss=0.6637  (14.0s)
Round   23/30  coverage=0.6026  prec@K=0.0016  accepted=11  auc=0.2825  uauc=0.6375  loss=0.6636  (13.2s)
Round   24/30  coverage=0.6027  prec@K=0.0021  accepted=15  auc=0.1898  uauc=0.4634  loss=0.6635  (13.6s)
Round   25/30  coverage=0.6028  prec@K=0.0014  accepted=10  auc=0.1856  uauc=0.5167  loss=0.6634  (13.8s)
Round   26/30  coverage=0.6029  prec@K=0.0014  accepted=10  auc=0.2117  uauc=0.3500  loss=0.6632  (14.1s)
Round   27/30  coverage=0.6030  prec@K=0.0018  accepted=13  auc=0.1098  uauc=0.6688  loss=0.6632  (13.4s)
Round   28/30  coverage=0.6031  prec@K=0.0008  accepted=6  auc=0.1881  uauc=0.7407  loss=0.6630  (13.5s)
Round   29/30  coverage=0.6032  prec@K=0.0014  accepted=10  auc=0.1480  uauc=0.4823  loss=0.6629  (14.0s)
Round   30/30  coverage=0.6032  prec@K=0.0006  accepted=4  auc=0.1724  uauc=0.4722  loss=0.6628  (13.4s)

结果已写入 results\orchestrator\runs\ir60_constlr5e5_multiseed_bidir\wiki_vote\gat_emb_s0/rounds.csv
