=== college_msg_gnn_sum_s0  started 2026-05-09T21:43:00 ===

C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.6008  prec@K=0.0086  accepted=16  auc=0.7031  uauc=0.8857  loss=0.6826  (4.1s)
Round    2/30  coverage=0.6018  prec@K=0.0113  accepted=21  auc=0.4272  uauc=0.5934  loss=0.6792  (3.4s)
Round    3/30  coverage=0.6025  prec@K=0.0076  accepted=14  auc=0.6634  uauc=0.7641  loss=0.6779  (2.9s)
Round    4/30  coverage=0.6036  prec@K=0.0124  accepted=23  auc=0.5229  uauc=0.6780  loss=0.6750  (3.5s)
Round    5/30  coverage=0.6046  prec@K=0.0102  accepted=19  auc=0.4069  uauc=0.6380  loss=0.6724  (3.3s)
Round    6/30  coverage=0.6057  prec@K=0.0123  accepted=23  auc=0.5613  uauc=0.7448  loss=0.6690  (3.7s)
Round    7/30  coverage=0.6066  prec@K=0.0101  accepted=19  auc=0.3763  uauc=0.6083  loss=0.6666  (3.3s)
Round    8/30  coverage=0.6076  prec@K=0.0108  accepted=20  auc=0.3623  uauc=0.7035  loss=0.6644  (3.0s)
Round    9/30  coverage=0.6085  prec@K=0.0103  accepted=19  auc=0.4130  uauc=0.7365  loss=0.6623  (3.1s)
Round   10/30  coverage=0.6092  prec@K=0.0075  accepted=14  auc=0.3253  uauc=0.7606  loss=0.6590  (3.2s)
Round   11/30  coverage=0.6102  prec@K=0.0102  accepted=19  auc=0.3583  uauc=0.6787  loss=0.6560  (3.5s)
Round   12/30  coverage=0.6109  prec@K=0.0081  accepted=15  auc=0.3031  uauc=0.7497  loss=0.6552  (3.1s)
Round   13/30  coverage=0.6121  prec@K=0.0135  accepted=25  auc=0.2425  uauc=0.8002  loss=0.6523  (3.4s)
Round   14/30  coverage=0.6130  prec@K=0.0096  accepted=18  auc=0.2772  uauc=0.5446  loss=0.6492  (3.3s)
Round   15/30  coverage=0.6144  prec@K=0.0148  accepted=28  auc=0.2082  uauc=0.7141  loss=0.6474  (3.6s)
Round   16/30  coverage=0.6154  prec@K=0.0113  accepted=21  auc=0.3500  uauc=0.8598  loss=0.6438  (3.6s)
Round   17/30  coverage=0.6162  prec@K=0.0081  accepted=15  auc=0.3646  uauc=0.8108  loss=0.6406  (3.5s)
Round   18/30  coverage=0.6167  prec@K=0.0053  accepted=10  auc=0.2156  uauc=0.7114  loss=0.6387  (3.4s)
Round   19/30  coverage=0.6172  prec@K=0.0059  accepted=11  auc=0.2875  uauc=0.8125  loss=0.6361  (3.2s)
Round   20/30  coverage=0.6181  prec@K=0.0093  accepted=17  auc=0.2401  uauc=0.7261  loss=0.6341  (3.4s)
Round   21/30  coverage=0.6189  prec@K=0.0093  accepted=17  auc=0.3764  uauc=0.8601  loss=0.6320  (3.5s)
Round   22/30  coverage=0.6196  prec@K=0.0076  accepted=14  auc=0.2086  uauc=0.7183  loss=0.6281  (3.5s)
Round   23/30  coverage=0.6207  prec@K=0.0124  accepted=23  auc=0.2638  uauc=0.7544  loss=0.6269  (3.3s)
Round   24/30  coverage=0.6217  prec@K=0.0113  accepted=21  auc=0.2069  uauc=0.6619  loss=0.6245  (3.5s)
Round   25/30  coverage=0.6224  prec@K=0.0075  accepted=14  auc=0.2064  uauc=0.8128  loss=0.6211  (3.5s)
Round   26/30  coverage=0.6233  prec@K=0.0097  accepted=18  auc=0.1715  uauc=0.6432  loss=0.6180  (3.4s)
Round   27/30  coverage=0.6244  prec@K=0.0113  accepted=21  auc=0.2399  uauc=0.6857  loss=0.6158  (3.8s)
Round   28/30  coverage=0.6251  prec@K=0.0081  accepted=15  auc=0.1984  uauc=0.6443  loss=0.6126  (3.5s)
Round   29/30  coverage=0.6256  prec@K=0.0053  accepted=10  auc=0.1225  uauc=0.7943  loss=0.6122  (3.3s)
Round   30/30  coverage=0.6262  prec@K=0.0065  accepted=12  auc=0.2133  uauc=0.8125  loss=0.6089  (3.1s)

结果已写入 results\orchestrator\runs\ir60_constlr5e5_multiseed_bidir\college_msg\gnn_sum_s0/rounds.csv
