round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,mrr@10,hits@10
0,0.39999824554478025,0.0,0.0,2395.0,247.0,0.0,0.0,0.1134453781512605,243.0,2.0,0.1874589154322526,0.0036812381049180064,0.0,,,,,,,,
1,0.40000263168282957,0.0004170141784820684,1.0,2398.0,247.0,0.0,0.0,0.11292580494633692,242.0,,,,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0
2,0.4000114039589282,0.0008336807002917883,2.0,2399.0,247.0,0.0,0.004048582995951417,0.11187845303867404,243.0,,,,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.55,1.0
3,0.4000114039589282,0.0,0.0,2355.0,247.0,0.0,0.0,0.117168818747011,245.0,,,,0.0,,,,,,,,
4,0.4000114039589282,0.0,0.0,2418.0,247.0,0.0,0.0,0.1120971508640822,240.0,,,,0.0,,,,,,,,
5,0.4000114039589282,0.0,0.0,2393.0,247.0,0.0,0.0,0.11339244050396641,243.0,,,,0.0,,,,,,,,
6,0.4000114039589282,0.0,0.0,2370.0,247.0,0.0,0.0,0.11359404096834265,244.0,,,,0.0,,,,,,,,
7,0.40002017623502684,0.0008406893652795292,2.0,2379.0,247.0,0.0,0.004048582995951417,0.11188164586222839,242.0,,,,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5555555555555556,1.0
8,0.40002456237307615,0.0004269854824935952,1.0,2342.0,247.0,0.0,0.0,0.11465271170313987,241.0,,,,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0
9,0.40002456237307615,0.0,0.0,2397.0,247.0,0.0,0.0,0.11214087117701575,242.0,,,,0.0,,,,,,,,
10,0.40002456237307615,0.0,0.0,2333.0,247.0,0.0,0.0,0.11887433284813198,245.0,2.0,0.1873606733759143,0.0036812381049180064,0.0,,,,,,,,
11,0.40003333464917473,0.0008371703641691084,2.0,2389.0,247.0,0.0,0.004048582995951417,0.11374187558031569,245.0,,,,0.0,0.5,0.5,0.5,0.5,0.6,1.0,0.6,1.0
12,0.40003333464917473,0.0,0.0,2370.0,247.0,0.0,0.0,0.11466165413533834,244.0,,,,0.0,,,,,,,,
13,0.40003772078722405,0.00041288191577208916,1.0,2422.0,247.0,0.0,0.0,0.11157601115760112,240.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0
14,0.40004210692527337,0.00042069835927639884,1.0,2377.0,247.0,0.0,0.0,0.11366838891498356,242.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0
15,0.40004210692527337,0.0,0.0,2370.0,247.0,0.0,0.0,0.1138590760615959,244.0,,,,0.0,,,,,,,,
16,0.4000464930633227,0.00041135335252982314,1.0,2431.0,247.0,0.0,0.0,0.11167048054919909,244.0,,,,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0
17,0.4000464930633227,0.0,0.0,2365.0,247.0,0.0,0.0,0.11397748592870544,243.0,,,,0.0,,,,,,,,
18,0.4000464930633227,0.0,0.0,2387.0,247.0,0.0,0.0,0.11182994454713494,242.0,,,,0.0,,,,,,,,
19,0.400050879201372,0.00041118421052631577,1.0,2432.0,247.0,0.0,0.0,0.11342592592592593,245.0,,,,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.2,1.0
20,0.4000552653394213,0.00041322314049586776,1.0,2420.0,247.0,0.0,0.0,0.110050022737608,242.0,2.0,0.18728654847579565,0.0036812381049180064,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.2,1.0
21,0.4000552653394213,0.0,0.0,2390.0,247.0,0.0,0.0,0.11126373626373626,243.0,,,,0.0,,,,,,,,
22,0.4000640376155199,0.0008247422680412372,2.0,2425.0,247.0,0.0,0.004048582995951417,0.11317254174397032,244.0,,,,0.0,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0
23,0.4000640376155199,0.0,0.0,2379.0,247.0,0.0,0.0,0.11529411764705882,245.0,,,,0.0,,,,,,,,
24,0.4000640376155199,0.0,0.0,2422.0,247.0,0.0,0.0,0.11390051139005114,245.0,,,,0.0,,,,,,,,
25,0.4000684237535692,0.0004222972972972973,1.0,2368.0,247.0,0.0,0.0,0.11506080449017773,246.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,1.0
26,0.4000684237535692,0.0,0.0,2397.0,247.0,0.0,0.0,0.11318989710009354,242.0,,,,0.0,,,,,,,,
27,0.40007719602966785,0.0008312551953449709,2.0,2406.0,247.0,0.0,0.0,0.1133302368787738,244.0,,,,0.0,0.0,0.0,0.25,0.5,0.25,0.5,0.3333333333333333,1.0
28,0.40007719602966785,0.0,0.0,2394.0,247.0,0.0,0.0,0.11429893567792689,247.0,,,,0.0,,,,,,,,
29,0.40007719602966785,0.0,0.0,2374.0,247.0,0.0,0.0,0.11502347417840375,245.0,,,,0.0,,,,,,,,
