round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size
0,0.05014295139652518,0.00011466574934067194,1.0,8721.0,437.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002288329519450801,0.1,174.0,1.0,0.020673004183520943,0.0,1.0
1,0.05410160545414559,0.002059496567505721,18.0,8740.0,437.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002288329519450801,0.10610382201939532,186.0,,,,2.0
2,0.05850010996261271,0.002288329519450801,20.0,8740.0,437.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002288329519450801,0.10857142857142857,190.0,,,,3.0
3,0.06311853969650319,0.002402745995423341,21.0,8740.0,437.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.002288329519450801,0.09510086455331412,165.0,,,,4.0
4,0.06751704420497032,0.002288329519450801,20.0,8740.0,437.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002288329519450801,0.10181392627267408,174.0,,,,5.0
5,0.07213547393886079,0.002402745995423341,21.0,8740.0,437.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004576659038901602,0.10139049826187717,175.0,,,,6.0
6,0.07653397844732791,0.002288329519450801,20.0,8740.0,437.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002288329519450801,0.09415204678362574,161.0,,,,7.0
7,0.08093248295579503,0.002288329519450801,20.0,8740.0,437.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002288329519450801,0.10076605774896877,171.0,,,,8.0
8,0.08489113701341544,0.002059496567505721,18.0,8740.0,437.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002288329519450801,0.0989678202792957,163.0,,,,9.0
9,0.0890697162964592,0.002173913043478261,19.0,8740.0,437.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002288329519450801,0.1042540443379269,174.0,,,,10.0
10,0.09368814603034968,0.002402745995423341,21.0,8740.0,437.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.002288329519450801,0.09761904761904762,164.0,1.8333333333333333,0.020673008312906156,0.0,11.0
11,0.09808665053881681,0.002288329519450801,20.0,8740.0,437.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002288329519450801,0.08940600122473974,146.0,,,,12.0
12,0.10248515504728392,0.002288329519450801,20.0,8740.0,437.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004576659038901602,0.10079901659496004,164.0,,,,13.0
13,0.10688365955575105,0.002288329519450801,20.0,8740.0,437.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002288329519450801,0.0892077354959451,143.0,,,,14.0
14,0.11128216406421816,0.002288329519450801,20.0,8740.0,437.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002288329519450801,0.09038828771483132,142.0,,,,15.0
15,0.11524081812183858,0.002059496567505721,18.0,8740.0,437.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002288329519450801,0.09238451935081149,148.0,,,,16.0
16,0.11941939740488235,0.002173913043478261,19.0,8740.0,437.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002288329519450801,0.09565217391304348,154.0,,,,17.0
17,0.11985924785572905,0.00022933149868134388,2.0,8721.0,437.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.002288329519450801,0.0984354628422425,151.0,,,,18.0
18,0.12381790191334946,0.002059496567505721,18.0,8740.0,437.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002288329519450801,0.09974587039390088,157.0,,,,19.0
19,0.1282164064218166,0.002288329519450801,20.0,8740.0,437.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002288329519450801,0.09178433889602054,143.0,,,,20.0
20,0.1326149109302837,0.002288329519450801,20.0,8740.0,437.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002288329519450801,0.09332469215813351,144.0,1.9615384615384615,0.020444332398607788,0.0,21.0
21,0.13723334066417417,0.002402745995423341,21.0,8740.0,437.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.6666666666666666,0.002288329519450801,0.09113924050632911,144.0,,,,22.0
