round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size
0,0.05315094869429179,0.18457943925233644,79.0,428.0,98.0,0.0,0.5365853658536586,0.5365853658536586,0.6219512195121951,0.7317073170731707,0.6548780487804878,0.8780487804878049,0.22448979591836735,0.28618421052631576,87.0,1.7840909090909092,0.3520368081783412,1.247784952062493,0.0
1,0.05531710056560632,0.12529002320185614,54.0,431.0,98.0,0.0,0.5263157894736842,0.5263157894736842,0.644736842105263,0.8157894736842105,0.6697368421052631,0.9210526315789473,0.20408163265306123,0.3333333333333333,92.0,,,,0.0
2,0.05800473344297806,0.1419491525423729,67.0,472.0,98.0,0.0,0.5277777777777778,0.5277777777777778,0.6574074074074073,0.8055555555555556,0.6754629629629629,0.8888888888888888,0.19387755102040816,0.2847222222222222,82.0,,,,0.0
3,0.06061213847326407,0.12548262548262548,65.0,518.0,98.0,0.0,0.4722222222222222,0.4722222222222222,0.587962962962963,0.7222222222222222,0.6185185185185185,0.8611111111111112,0.17346938775510204,0.272108843537415,80.0,,,,0.0
4,0.06317942958000722,0.12307692307692308,64.0,520.0,98.0,0.0,0.4,0.4,0.5047619047619047,0.6571428571428571,0.5590476190476189,0.8857142857142857,0.14285714285714285,0.2876712328767123,84.0,,,,0.0
5,0.06490432829235028,0.07517482517482517,43.0,572.0,98.0,0.0,0.38461538461538464,0.38461538461538464,0.5064102564102564,0.6923076923076923,0.5429487179487179,0.8461538461538461,0.10204081632653061,0.27927927927927926,93.0,,,,0.0
6,0.06658911308115047,0.07664233576642336,42.0,548.0,98.0,0.0,0.3333333333333333,0.3333333333333333,0.5238095238095238,0.7619047619047619,0.5333333333333334,0.8095238095238095,0.07142857142857142,0.28253968253968254,89.0,,,,0.0
7,0.06891572064663645,0.08964451313755796,58.0,647.0,98.0,0.0,0.26666666666666666,0.26666666666666666,0.3722222222222223,0.5,0.4255555555555556,0.7333333333333333,0.08163265306122448,0.23901098901098902,87.0,,,,0.0
8,0.07023948012355088,0.05641025641025641,33.0,585.0,98.0,0.0,0.22727272727272727,0.22727272727272727,0.3939393939393939,0.5909090909090909,0.43712121212121213,0.7727272727272727,0.05102040816326531,0.2542857142857143,89.0,,,,0.0
9,0.0726463155361226,0.09950248756218906,60.0,603.0,98.0,0.0,0.27586206896551724,0.27586206896551724,0.4310344827586208,0.6206896551724138,0.45517241379310347,0.7241379310344828,0.08163265306122448,0.277602523659306,88.0,,,,0.0
