C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/500  coverage=0.2639  prec@K=0.3641  accepted=347  loss=0.6824  (0.4s)
Round   51/500  coverage=0.4758  prec@K=0.0153  accepted=15  loss=0.5436  (0.5s)
Round  101/500  coverage=0.4943  prec@K=0.0031  accepted=3  loss=0.2978  (0.5s)
Round  151/500  coverage=0.4981  prec@K=0.0020  accepted=2  loss=0.0338  (0.5s)
Round  201/500  coverage=0.4999  prec@K=0.0000  accepted=0  loss=0.0025  (0.5s)
Round  251/500  coverage=0.5009  prec@K=0.0000  accepted=0  loss=0.0019  (0.5s)
Round  301/500  coverage=0.5016  prec@K=0.0000  accepted=0  loss=0.0012  (0.5s)
Round  351/500  coverage=0.5020  prec@K=0.0000  accepted=0  loss=0.0010  (0.5s)
Round  401/500  coverage=0.5021  prec@K=0.0000  accepted=0  loss=0.0012  (0.5s)
Round  451/500  coverage=0.5021  prec@K=0.0000  accepted=0  loss=0.0012  (0.5s)

结果已写入 results\online\eps_sweep\email_eu_eps00/rounds.csv
