round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size
0,0.2018131651556957,0.06583629893238434,37.0,562.0,189.0,0.0,0.48,0.48,0.7133333333333333,1.0,0.7133333333333333,1.0,0.06349206349206349,0.4673202614379085,143.0,3.056603773584906,0.07961917113832079,0.3258741352290041,1.0
1,0.20398108001576665,0.07787610619469026,44.0,565.0,189.0,0.0,0.6,0.6,0.7714285714285715,1.0,0.7714285714285715,1.0,0.1111111111111111,0.42038216560509556,132.0,,,,2.0
2,0.20590264091446592,0.06878306878306878,39.0,567.0,189.0,0.0,0.6774193548387096,0.6774193548387096,0.8225806451612903,1.0,0.8225806451612903,1.0,0.1111111111111111,0.4652014652014652,127.0,,,,3.0
3,0.20708513992905006,0.04240282685512368,24.0,566.0,189.0,0.0,0.42857142857142855,0.42857142857142855,0.6507936507936508,1.0,0.6507936507936508,1.0,0.047619047619047616,0.48188405797101447,133.0,,,,4.0
4,0.20856326369728026,0.05309734513274336,30.0,565.0,189.0,0.0,0.4444444444444444,0.4444444444444444,0.6728395061728394,1.0,0.6728395061728394,1.0,0.06349206349206349,0.42295081967213116,129.0,,,,5.0
5,0.20954867954276704,0.0353356890459364,20.0,566.0,189.0,0.0,0.5714285714285714,0.5714285714285714,0.7261904761904762,1.0,0.7261904761904762,1.0,0.042328042328042326,0.45774647887323944,130.0,,,,6.0
6,0.2104848245959795,0.03374777975133215,19.0,563.0,189.0,0.0,0.4666666666666667,0.4666666666666667,0.6777777777777777,1.0,0.6777777777777777,1.0,0.037037037037037035,0.46551724137931033,135.0,,,,7.0
7,0.21132242806464327,0.030141843971631204,17.0,564.0,189.0,0.0,0.1875,0.1875,0.5520833333333333,1.0,0.5520833333333333,1.0,0.015873015873015872,0.4807692307692308,125.0,,,,8.0
8,0.21201221915648405,0.024778761061946902,14.0,565.0,189.0,0.0,0.3076923076923077,0.3076923076923077,0.6153846153846153,1.0,0.6153846153846153,1.0,0.021164021164021163,0.43416370106761565,122.0,,,,9.0
9,0.21265273945605045,0.023090586145648313,13.0,563.0,189.0,0.0,0.25,0.25,0.5138888888888888,1.0,0.5138888888888888,1.0,0.015873015873015872,0.47101449275362317,130.0,,,,10.0
10,0.21284982262514782,0.0070921985815602835,4.0,564.0,189.0,0.0,0.25,0.25,0.5416666666666666,1.0,0.5416666666666666,1.0,0.005291005291005291,0.45149253731343286,121.0,3.245398773006135,0.07738278006976146,0.28371434256001576,11.0
11,0.21304690579424518,0.007054673721340388,4.0,567.0,189.0,0.0,0.25,0.25,0.5833333333333333,1.0,0.5833333333333333,1.0,0.005291005291005291,0.4420289855072464,122.0,,,,12.0
