=== email_eu_gnn_sum_s1  started 2026-05-07T23:04:51 ===

C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.4009  prec@K=0.0235  accepted=23  auc=0.5517  uauc=0.7123  loss=0.7064  (3.3s)
Round    2/30  coverage=0.4018  prec@K=0.0225  accepted=22  auc=0.5702  uauc=0.7829  loss=0.7039  (2.2s)
Round    3/30  coverage=0.4023  prec@K=0.0145  accepted=14  auc=0.5356  uauc=0.7830  loss=0.7001  (2.3s)
Round    4/30  coverage=0.4030  prec@K=0.0165  accepted=16  auc=0.5259  uauc=0.7037  loss=0.7006  (2.0s)
Round    5/30  coverage=0.4038  prec@K=0.0206  accepted=20  auc=0.4003  uauc=0.7058  loss=0.6962  (2.3s)
Round    6/30  coverage=0.4043  prec@K=0.0143  accepted=14  auc=0.5065  uauc=0.8444  loss=0.6939  (2.0s)
Round    7/30  coverage=0.4049  prec@K=0.0133  accepted=13  auc=0.5086  uauc=0.7500  loss=0.6901  (2.2s)
Round    8/30  coverage=0.4056  prec@K=0.0175  accepted=17  auc=0.5105  uauc=0.6872  loss=0.6849  (2.3s)
Round    9/30  coverage=0.4065  prec@K=0.0248  accepted=24  auc=0.4868  uauc=0.7674  loss=0.6836  (2.3s)
Round   10/30  coverage=0.4070  prec@K=0.0124  accepted=12  auc=0.5014  uauc=0.7863  loss=0.6821  (2.1s)
Round   11/30  coverage=0.4076  prec@K=0.0163  accepted=16  auc=0.4356  uauc=0.5880  loss=0.6814  (2.1s)
Round   12/30  coverage=0.4084  prec@K=0.0197  accepted=19  auc=0.5262  uauc=0.6314  loss=0.6749  (2.2s)
Round   13/30  coverage=0.4091  prec@K=0.0185  accepted=18  auc=0.5227  uauc=0.6729  loss=0.6703  (2.3s)
Round   14/30  coverage=0.4096  prec@K=0.0114  accepted=11  auc=0.5234  uauc=0.6970  loss=0.6695  (2.1s)
Round   15/30  coverage=0.4101  prec@K=0.0144  accepted=14  auc=0.3484  uauc=0.7262  loss=0.6685  (2.2s)
Round   16/30  coverage=0.4105  prec@K=0.0093  accepted=9  auc=0.5328  uauc=0.8827  loss=0.6596  (2.3s)
Round   17/30  coverage=0.4110  prec@K=0.0122  accepted=12  auc=0.5700  uauc=0.5611  loss=0.6602  (2.1s)
Round   18/30  coverage=0.4114  prec@K=0.0114  accepted=11  auc=0.4417  uauc=0.6000  loss=0.6594  (2.1s)
Round   19/30  coverage=0.4119  prec@K=0.0134  accepted=13  auc=0.3708  uauc=0.8581  loss=0.6532  (2.3s)
Round   20/30  coverage=0.4124  prec@K=0.0113  accepted=11  auc=0.4243  uauc=0.7911  loss=0.6528  (2.2s)
Round   21/30  coverage=0.4127  prec@K=0.0093  accepted=9  auc=0.5026  uauc=0.5278  loss=0.6450  (2.6s)
Round   22/30  coverage=0.4133  prec@K=0.0133  accepted=13  auc=0.4203  uauc=0.7477  loss=0.6472  (2.2s)
Round   23/30  coverage=0.4137  prec@K=0.0113  accepted=11  auc=0.6036  uauc=0.7032  loss=0.6402  (2.2s)
Round   24/30  coverage=0.4141  prec@K=0.0092  accepted=9  auc=0.4450  uauc=0.7188  loss=0.6362  (2.4s)
Round   25/30  coverage=0.4146  prec@K=0.0135  accepted=13  auc=0.4270  uauc=0.7809  loss=0.6366  (2.2s)
Round   26/30  coverage=0.4148  prec@K=0.0051  accepted=5  auc=0.5210  uauc=0.8667  loss=0.6318  (2.5s)
Round   27/30  coverage=0.4152  prec@K=0.0112  accepted=11  auc=0.4318  uauc=0.6481  loss=0.6343  (2.2s)
Round   28/30  coverage=0.4157  prec@K=0.0115  accepted=11  auc=0.4585  uauc=0.9076  loss=0.6279  (2.1s)
Round   29/30  coverage=0.4161  prec@K=0.0103  accepted=10  auc=0.4866  uauc=0.8056  loss=0.6237  (2.3s)
Round   30/30  coverage=0.4165  prec@K=0.0124  accepted=12  auc=0.4086  uauc=0.6184  loss=0.6192  (2.3s)

结果已写入 results\orchestrator\runs\ir40_constlr5e5_multiseed_bidir\email_eu\gnn_sum_s1/rounds.csv
