=== college_msg_gnn_h32_s2  started 2026-05-07T23:16:18 ===

C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.4007  prec@K=0.0082  accepted=15  auc=0.7011  uauc=0.5772  loss=0.6622  (2.9s)
Round    2/30  coverage=0.4014  prec@K=0.0071  accepted=13  auc=0.5866  uauc=0.3504  loss=0.6611  (2.2s)
Round    3/30  coverage=0.4024  prec@K=0.0113  accepted=21  auc=0.6094  uauc=0.5344  loss=0.6606  (2.4s)
Round    4/30  coverage=0.4030  prec@K=0.0070  accepted=13  auc=0.4919  uauc=0.5470  loss=0.6594  (2.5s)
Round    5/30  coverage=0.4035  prec@K=0.0053  accepted=10  auc=0.5101  uauc=0.5167  loss=0.6584  (2.3s)
Round    6/30  coverage=0.4038  prec@K=0.0032  accepted=6  auc=0.4805  uauc=0.4833  loss=0.6571  (2.2s)
Round    7/30  coverage=0.4044  prec@K=0.0059  accepted=11  auc=0.5552  uauc=0.2828  loss=0.6566  (2.2s)
Round    8/30  coverage=0.4050  prec@K=0.0066  accepted=12  auc=0.3791  uauc=0.6458  loss=0.6558  (2.4s)
Round    9/30  coverage=0.4055  prec@K=0.0065  accepted=12  auc=0.6549  uauc=0.5370  loss=0.6549  (2.2s)
Round   10/30  coverage=0.4060  prec@K=0.0049  accepted=9  auc=0.3837  uauc=0.4753  loss=0.6542  (2.3s)
Round   11/30  coverage=0.4063  prec@K=0.0033  accepted=6  auc=0.3769  uauc=0.5185  loss=0.6529  (2.5s)
Round   12/30  coverage=0.4067  prec@K=0.0043  accepted=8  auc=0.3401  uauc=0.5873  loss=0.6524  (2.0s)
Round   13/30  coverage=0.4071  prec@K=0.0049  accepted=9  auc=0.3151  uauc=0.4136  loss=0.6515  (2.3s)
Round   14/30  coverage=0.4075  prec@K=0.0043  accepted=8  auc=0.1269  uauc=0.4236  loss=0.6508  (2.3s)
Round   15/30  coverage=0.4079  prec@K=0.0043  accepted=8  auc=0.2982  uauc=0.5694  loss=0.6500  (2.4s)
Round   16/30  coverage=0.4086  prec@K=0.0075  accepted=14  auc=0.3183  uauc=0.5652  loss=0.6495  (2.3s)
Round   17/30  coverage=0.4090  prec@K=0.0043  accepted=8  auc=0.5048  uauc=0.6181  loss=0.6486  (2.1s)
Round   18/30  coverage=0.4094  prec@K=0.0044  accepted=8  auc=0.4012  uauc=0.5278  loss=0.6477  (2.2s)
Round   19/30  coverage=0.4095  prec@K=0.0016  accepted=3  auc=0.5071  uauc=0.5741  loss=0.6466  (2.4s)
Round   20/30  coverage=0.4099  prec@K=0.0038  accepted=7  auc=0.1698  uauc=0.3704  loss=0.6462  (2.3s)
Round   21/30  coverage=0.4102  prec@K=0.0038  accepted=7  auc=0.1347  uauc=0.3333  loss=0.6456  (2.2s)
Round   22/30  coverage=0.4104  prec@K=0.0021  accepted=4  auc=0.0789  uauc=0.5972  loss=0.6448  (2.1s)
Round   23/30  coverage=0.4104  prec@K=0.0000  accepted=0  loss=0.6437  (2.2s)
Round   24/30  coverage=0.4107  prec@K=0.0032  accepted=6  auc=0.1483  uauc=0.2963  loss=0.6437  (2.1s)
Round   25/30  coverage=0.4112  prec@K=0.0048  accepted=9  auc=0.2004  uauc=0.4422  loss=0.6430  (2.4s)
Round   26/30  coverage=0.4115  prec@K=0.0038  accepted=7  auc=0.1442  uauc=0.4286  loss=0.6424  (2.1s)
Round   27/30  coverage=0.4119  prec@K=0.0038  accepted=7  auc=0.1357  uauc=0.4762  loss=0.6415  (2.2s)
Round   28/30  coverage=0.4122  prec@K=0.0032  accepted=6  auc=0.2274  uauc=0.5986  loss=0.6408  (2.3s)
Round   29/30  coverage=0.4124  prec@K=0.0027  accepted=5  auc=0.0763  uauc=0.5382  loss=0.6402  (2.1s)
Round   30/30  coverage=0.4125  prec@K=0.0016  accepted=3  auc=0.3243  uauc=0.3333  loss=0.6395  (2.1s)

结果已写入 results\orchestrator\runs\ir40_constlr5e5_multiseed_bidir\college_msg\gnn_h32_s2/rounds.csv
