=== bitcoin_alpha_gnn_concat_h8_s3  started 2026-05-07T23:24:47 ===

C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.4009  prec@K=0.0064  accepted=23  auc=0.4998  uauc=0.5266  loss=0.8308  (4.1s)
Round    2/30  coverage=0.4016  prec@K=0.0043  accepted=15  auc=0.4355  uauc=0.5258  loss=0.8314  (3.2s)
Round    3/30  coverage=0.4022  prec@K=0.0045  accepted=16  auc=0.5751  uauc=0.4640  loss=0.8314  (3.3s)
Round    4/30  coverage=0.4031  prec@K=0.0060  accepted=21  auc=0.4452  uauc=0.4725  loss=0.8308  (3.1s)
Round    5/30  coverage=0.4037  prec@K=0.0040  accepted=14  auc=0.5751  uauc=0.4923  loss=0.8314  (3.0s)
Round    6/30  coverage=0.4042  prec@K=0.0037  accepted=13  auc=0.5338  uauc=0.5844  loss=0.8314  (3.2s)
Round    7/30  coverage=0.4048  prec@K=0.0039  accepted=14  auc=0.4075  uauc=0.3953  loss=0.8313  (3.4s)
Round    8/30  coverage=0.4053  prec@K=0.0033  accepted=12  auc=0.5607  uauc=0.5085  loss=0.8314  (3.5s)
Round    9/30  coverage=0.4058  prec@K=0.0037  accepted=13  auc=0.6062  uauc=0.6025  loss=0.8312  (3.3s)
Round   10/30  coverage=0.4063  prec@K=0.0034  accepted=12  auc=0.5907  uauc=0.4795  loss=0.8313  (3.3s)
Round   11/30  coverage=0.4069  prec@K=0.0039  accepted=14  auc=0.5027  uauc=0.6196  loss=0.8311  (3.3s)
Round   12/30  coverage=0.4075  prec@K=0.0039  accepted=14  auc=0.5956  uauc=0.4615  loss=0.8310  (3.6s)
Round   13/30  coverage=0.4078  prec@K=0.0020  accepted=7  auc=0.6173  uauc=0.5635  loss=0.8316  (3.3s)
Round   14/30  coverage=0.4081  prec@K=0.0022  accepted=8  auc=0.6007  uauc=0.5764  loss=0.8314  (3.5s)
Round   15/30  coverage=0.4084  prec@K=0.0023  accepted=8  auc=0.5888  uauc=0.5486  loss=0.8314  (3.7s)
Round   16/30  coverage=0.4087  prec@K=0.0020  accepted=7  auc=0.6334  uauc=0.5317  loss=0.8314  (3.5s)
Round   17/30  coverage=0.4088  prec@K=0.0009  accepted=3  auc=0.3257  uauc=0.5880  loss=0.8317  (3.6s)
Round   18/30  coverage=0.4090  prec@K=0.0011  accepted=4  auc=0.6136  uauc=0.5278  loss=0.8316  (3.7s)
Round   19/30  coverage=0.4094  prec@K=0.0025  accepted=9  auc=0.4409  uauc=0.6814  loss=0.8310  (3.3s)
Round   20/30  coverage=0.4096  prec@K=0.0014  accepted=5  auc=0.4237  uauc=0.3556  loss=0.8313  (3.6s)
Round   21/30  coverage=0.4102  prec@K=0.0042  accepted=15  auc=0.5515  uauc=0.5104  loss=0.8303  (3.7s)
Round   22/30  coverage=0.4106  prec@K=0.0025  accepted=9  auc=0.4202  uauc=0.4877  loss=0.8308  (3.5s)
Round   23/30  coverage=0.4109  prec@K=0.0025  accepted=9  auc=0.5015  uauc=0.5000  loss=0.8307  (3.5s)
Round   24/30  coverage=0.4113  prec@K=0.0025  accepted=9  auc=0.6564  uauc=0.6437  loss=0.8307  (3.7s)
Round   25/30  coverage=0.4115  prec@K=0.0014  accepted=5  auc=0.5426  uauc=0.6333  loss=0.8309  (3.3s)
Round   26/30  coverage=0.4119  prec@K=0.0028  accepted=10  auc=0.7018  uauc=0.5031  loss=0.8304  (3.5s)
Round   27/30  coverage=0.4126  prec@K=0.0045  accepted=16  auc=0.6330  uauc=0.6806  loss=0.8297  (3.6s)
Round   28/30  coverage=0.4130  prec@K=0.0028  accepted=10  auc=0.5416  uauc=0.6833  loss=0.8302  (3.5s)
Round   29/30  coverage=0.4140  prec@K=0.0068  accepted=24  auc=0.6373  uauc=0.7407  loss=0.8288  (3.6s)
Round   30/30  coverage=0.4146  prec@K=0.0043  accepted=15  auc=0.7318  uauc=0.7746  loss=0.8295  (3.5s)

结果已写入 results\orchestrator\runs\ir40_constlr5e5_multiseed_bidir\bitcoin_alpha\gnn_concat_h8_s3/rounds.csv
