=== dnc_email_gnn_h32_s2  started 2026-05-07T23:10:38 ===

C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.4028  prec@K=0.0088  accepted=16  auc=0.8161  uauc=0.6438  loss=0.6624  (2.0s)
Round    2/30  coverage=0.4064  prec@K=0.0111  accepted=20  auc=0.7838  uauc=0.6247  loss=0.6623  (1.4s)
Round    3/30  coverage=0.4087  prec@K=0.0073  accepted=13  auc=0.9037  uauc=0.3736  loss=0.6606  (1.4s)
Round    4/30  coverage=0.4105  prec@K=0.0055  accepted=10  auc=0.8148  uauc=0.5336  loss=0.6595  (1.2s)
Round    5/30  coverage=0.4116  prec@K=0.0033  accepted=6  auc=0.8004  uauc=0.5514  loss=0.6587  (1.4s)
Round    6/30  coverage=0.4133  prec@K=0.0050  accepted=9  auc=0.7729  uauc=0.6408  loss=0.6579  (1.3s)
Round    7/30  coverage=0.4147  prec@K=0.0044  accepted=8  auc=0.7438  uauc=0.5069  loss=0.6572  (1.3s)
Round    8/30  coverage=0.4169  prec@K=0.0065  accepted=12  auc=0.6118  uauc=0.8156  loss=0.6567  (1.5s)
Round    9/30  coverage=0.4180  prec@K=0.0033  accepted=6  auc=0.9045  uauc=0.6431  loss=0.6554  (1.4s)
Round   10/30  coverage=0.4189  prec@K=0.0027  accepted=5  auc=0.7889  uauc=0.9583  loss=0.6545  (1.2s)
Round   11/30  coverage=0.4209  prec@K=0.0060  accepted=11  auc=0.6459  uauc=0.6468  loss=0.6543  (1.4s)
Round   12/30  coverage=0.4221  prec@K=0.0039  accepted=7  auc=0.5346  uauc=0.4048  loss=0.6531  (1.3s)
Round   13/30  coverage=0.4236  prec@K=0.0044  accepted=8  auc=0.4504  uauc=0.8306  loss=0.6524  (1.3s)
Round   14/30  coverage=0.4250  prec@K=0.0043  accepted=8  auc=0.6103  uauc=0.5660  loss=0.6518  (1.4s)
Round   15/30  coverage=0.4254  prec@K=0.0011  accepted=2  auc=0.5963  uauc=0.7500  loss=0.6506  (1.5s)
Round   16/30  coverage=0.4263  prec@K=0.0028  accepted=5  auc=0.5290  uauc=0.6053  loss=0.6500  (1.6s)
Round   17/30  coverage=0.4269  prec@K=0.0016  accepted=3  auc=0.0896  uauc=0.7500  loss=0.6491  (1.2s)
Round   18/30  coverage=0.4270  prec@K=0.0005  accepted=1  auc=0.9967  uauc=0.4444  loss=0.6483  (1.2s)
Round   19/30  coverage=0.4281  prec@K=0.0033  accepted=6  auc=0.2584  uauc=0.5514  loss=0.6480  (1.3s)
Round   20/30  coverage=0.4285  prec@K=0.0011  accepted=2  auc=0.5212  uauc=0.9444  loss=0.6469  (1.3s)
Round   21/30  coverage=0.4299  prec@K=0.0044  accepted=8  auc=0.0986  uauc=0.4193  loss=0.6466  (1.4s)
Round   22/30  coverage=0.4310  prec@K=0.0033  accepted=6  auc=0.1859  uauc=0.7812  loss=0.6458  (1.3s)
Round   23/30  coverage=0.4314  prec@K=0.0011  accepted=2  auc=0.0150  uauc=0.7778  loss=0.6447  (1.4s)
Round   24/30  coverage=0.4319  prec@K=0.0017  accepted=3  auc=0.0761  uauc=0.9722  loss=0.6443  (1.2s)
Round   25/30  coverage=0.4328  prec@K=0.0027  accepted=5  auc=0.2916  uauc=0.4222  loss=0.6438  (1.3s)
Round   26/30  coverage=0.4330  prec@K=0.0006  accepted=1  auc=0.0194  uauc=0.4444  loss=0.6429  (1.2s)
Round   27/30  coverage=0.4343  prec@K=0.0038  accepted=7  auc=0.1534  uauc=0.5301  loss=0.6428  (1.3s)
Round   28/30  coverage=0.4347  prec@K=0.0011  accepted=2  auc=0.4179  uauc=0.7500  loss=0.6417  (1.3s)
Round   29/30  coverage=0.4352  prec@K=0.0017  accepted=3  auc=0.1564  uauc=0.6111  loss=0.6412  (1.2s)
Round   30/30  coverage=0.4354  prec@K=0.0006  accepted=1  auc=0.0495  uauc=0.5000  loss=0.6406  (1.2s)

结果已写入 results\orchestrator\runs\ir40_constlr5e5_multiseed_bidir\dnc_email\gnn_h32_s2/rounds.csv
