round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,mrr@5,mrr@10,mrr@20,hits@5,hit_rate@5,rec_coverage@5,unique_recs@5,novelty,clustering_diff,degree_kl,replay_size
10,0.1715835019105417,0.03786231884057971,209.0,5520.0,588.0,0.0,0.29655675731954123,0.34009230692708303,0.34009230692708303,0.6757180650037793,0.15306122448979592,0.6347795163584637,1785.0,2.158974358974359,0.0798321301838979,0.0722015067881456,11.0
11,0.1737469094178467,0.030359126249537207,164.0,5402.0,588.0,0.0,0.32521433672971195,0.37989642719427746,0.37989642719427746,0.5967078189300413,0.11394557823129252,0.6371337804447582,1805.0,,,,12.0
12,0.17630366374466172,0.03445099484156227,187.0,5428.0,588.0,0.0,0.2692735065634434,0.33346790293088324,0.33346790293088324,0.5288461538461539,0.1360544217687075,0.636234458259325,1791.0,,,,13.0
13,0.17866374466172175,0.036057256749411126,199.0,5519.0,588.0,0.0,0.24430555797982634,0.3048688896131097,0.3048688896131097,0.5347953216374269,0.14795918367346939,0.627719298245614,1789.0,,,,14.0
14,0.1806866711620589,0.032434402332361514,178.0,5488.0,588.0,0.0,0.23995113386600106,0.2953458174511238,0.2953458174511238,0.586574074074074,0.15306122448979592,0.6359847169155957,1831.0,,,,15.0
15,0.1828500786693639,0.036656891495601175,200.0,5456.0,588.0,0.0,0.2656902237299909,0.33958228011714653,0.33958228011714653,0.4289766970618034,0.1377551020408163,0.65234375,1837.0,,,,16.0
16,0.18419869633625535,0.028094979155338047,155.0,5517.0,588.0,0.0,0.2935019878463613,0.3411913075380855,0.3411913075380855,0.6473214285714286,0.12244897959183673,0.6367491166077739,1802.0,,,,17.0
17,0.18549112160035963,0.02897748246585456,157.0,5418.0,588.0,0.0,0.2676697557585107,0.31333177536726,0.31333177536726,0.6567129629629629,0.12585034013605442,0.6383275261324042,1832.0,,,,18.0
18,0.18658687345470892,0.028513982818497534,156.0,5471.0,588.0,0.0,0.3206547626427242,0.3717701269047601,0.3717701269047601,0.6,0.1326530612244898,0.6437433534207728,1816.0,,,,19.0
19,0.18717689368397392,0.022230320699708456,122.0,5488.0,588.0,0.0,0.25454545783048327,0.3074630282141946,0.3074630282141946,0.625,0.11734693877551021,0.6221487603305785,1882.0,,,,20.0
20,0.18830074173971678,0.02701715954728003,148.0,5478.0,588.0,0.0,0.27146368086911166,0.3416839740597285,0.3416839740597285,0.4423076923076923,0.11904761904761904,0.6417708685366678,1899.0,2.9076923076923076,0.04511020924257009,0.040250326089988124,21.0
21,0.18925601258709823,0.027209642074506938,149.0,5476.0,588.0,0.0,0.19777777815858524,0.2835348357756933,0.2835348357756933,0.33277777777777773,0.09693877551020408,0.6376764030193633,1943.0,,,,22.0
22,0.19021128343447966,0.024319419237749548,134.0,5510.0,588.0,0.0,0.18966269840796787,0.2733996306856473,0.2733996306856473,0.35595238095238096,0.10884353741496598,0.6255939182768451,1975.0,,,,23.0
23,0.19127893908743537,0.03025962399283796,169.0,5585.0,588.0,0.0,0.3586352671618047,0.4156702905893326,0.4156702905893326,0.6195652173913043,0.13095238095238096,0.6156269691241336,1954.0,,,,24.0
24,0.19200944032366823,0.026992981824725572,150.0,5557.0,588.0,0.0,0.17745370542009672,0.23984678462147713,0.23984678462147713,0.5240740740740741,0.11564625850340136,0.6257769054628721,1913.0,,,,25.0
25,0.19259946055293325,0.025562556255625563,142.0,5555.0,588.0,0.0,0.2388020846992731,0.2983300294727087,0.2983300294727087,0.515625,0.11054421768707483,0.6256578947368421,1902.0,,,,26.0
26,0.1935266351989211,0.02431556195965418,135.0,5552.0,588.0,0.0,0.15620941838080232,0.2212581868198785,0.2212581868198785,0.5147727272727273,0.09523809523809523,0.6272518833933836,1915.0,,,,27.0
27,0.19428523263654754,0.025590196431789513,142.0,5549.0,588.0,0.0,0.11592262078608785,0.20209396736962454,0.20209396736962454,0.3422619047619047,0.10204081632653061,0.6274768824306473,1900.0,,,,28.0
28,0.1952966958867161,0.02623428675532884,144.0,5489.0,588.0,0.0,0.16597718326374888,0.23022286190340915,0.23022286190340915,0.4824404761904762,0.11904761904761904,0.6366559485530546,1980.0,,,,29.0
29,0.19608338952573612,0.025475355362746907,138.0,5417.0,588.0,0.0,0.15364583488553762,0.22943771770223975,0.22943771770223975,0.36904761904761907,0.11054421768707483,0.6351486802539258,1901.0,,,,30.0
30,0.196617217352214,0.0232387923147301,127.0,5465.0,588.0,0.0,0.2102941195754444,0.27271825776380654,0.27271825776380654,0.5049019607843137,0.10714285714285714,0.6374228923920493,1860.0,2.8512820512820514,0.03691602019136091,0.059585414577185865,31.0
31,0.19720723758147898,0.022967553773240976,126.0,5486.0,588.0,0.0,0.24350000272194544,0.31241755187511444,0.31241755187511444,0.46222222222222226,0.11224489795918367,0.6357571714476318,1906.0,,,,32.0
32,0.19771296920656328,0.02266594711279007,126.0,5559.0,588.0,0.0,0.28553113685204434,0.3336364059494092,0.3336364059494092,0.6483516483516484,0.11054421768707483,0.6234567901234568,1818.0,,,,33.0
33,0.19802202742189257,0.017109574080815437,94.0,5494.0,588.0,0.0,0.25256410470375645,0.3045634948290311,0.3045634948290311,0.5769230769230769,0.09013605442176871,0.6339522546419099,1912.0,,,,34.0
34,0.19858395144976398,0.020731927167838473,115.0,5547.0,588.0,0.0,0.21805555714915195,0.29125055360297364,0.29125055360297364,0.4375,0.0935374149659864,0.627254509018036,1878.0,,,,35.0
35,0.19911777927624186,0.02282348610344193,124.0,5433.0,588.0,0.0,0.0913690488253321,0.20922855607100896,0.20922855607100896,0.14285714285714285,0.0935374149659864,0.6294940079893475,1891.0,,,,36.0
36,0.1992582602832097,0.02103181736473126,117.0,5563.0,588.0,0.0,0.04444444552063942,0.16333333924412727,0.16333333924412727,0.13333333333333333,0.09013605442176871,0.6355845046280425,1854.0,,,,37.0
37,0.1996516071027197,0.018742115696521896,104.0,5549.0,588.0,0.0,0.19243197462388448,0.25893869676760267,0.25893869676760267,0.4693877551020408,0.07482993197278912,0.63248730964467,1869.0,,,,38.0
38,0.19982018431108114,0.020375045077533356,113.0,5546.0,588.0,0.0,0.17708333395421505,0.23611111007630825,0.23611111007630825,0.4583333333333333,0.08843537414965986,0.6343900758097863,1841.0,,,,39.0
39,0.20007305012362328,0.02035714285714286,114.0,5600.0,588.0,0.0,0.12407407495710585,0.20997942570183012,0.20997942570183012,0.3703703703703704,0.09863945578231292,0.6351655416264866,1976.0,,,,40.0
40,0.20029781973477187,0.021449170872386444,119.0,5548.0,588.0,0.0,0.09074074195490943,0.16432980861928728,0.16432980861928728,0.3703703703703704,0.10034013605442177,0.6341543513957307,1931.0,2.96,0.03411266047397102,0.08670106472132441,41.0
41,0.200550685547314,0.021337126600284494,120.0,5624.0,588.0,0.0,0.04351851840813955,0.14097222313284874,0.14097222313284874,0.16666666666666666,0.10374149659863946,0.6281018369320013,1949.0,,,,42.0
42,0.20069116655428187,0.02307553632594195,128.0,5547.0,588.0,0.0,0.06500000059604645,0.14847222417593003,0.14847222417593003,0.25,0.09183673469387756,0.6290480863591756,1923.0,,,,43.0
43,0.20077545515846257,0.023159784560143625,129.0,5570.0,588.0,0.0,0.0,0.12047619372606277,0.12047619372606277,0.0,0.11054421768707483,0.6394088669950739,1947.0,,,,44.0
44,0.20088783996403686,0.019513068385248838,109.0,5586.0,588.0,0.0,0.0,0.1225198432803154,0.1225198432803154,0.0,0.08843537414965986,0.63989720526823,1992.0,,,,45.0
45,0.20108451337379185,0.01825081315504156,101.0,5534.0,588.0,0.0,0.2,0.30415344089269636,0.30415344089269636,0.2,0.06972789115646258,0.6270478637969804,1952.0,,,,46.0
46,0.2012530905821533,0.021603285127655775,121.0,5601.0,588.0,0.0,0.19000000059604644,0.24500000327825547,0.24500000327825547,0.5,0.09013605442176871,0.6334555148283906,1901.0,,,,47.0
47,0.20147786019330186,0.02010411057260815,112.0,5571.0,588.0,0.0,0.13333333532015482,0.22698412959774336,0.22698412959774336,0.25,0.08503401360544217,0.6291989664082688,1948.0,,,,48.0
48,0.20159024499887615,0.024468655116985177,137.0,5599.0,588.0,0.0,0.3092592606941859,0.32314815123875934,0.32314815123875934,0.8888888888888888,0.12755102040816327,0.6326395771390816,1915.0,,,,49.0
49,0.20170262980445045,0.019674476837774995,110.0,5591.0,588.0,0.0,0.17500000074505806,0.24737103376537561,0.24737103376537561,0.375,0.09183673469387756,0.6372093023255814,1918.0,,,,50.0
50,0.20195549561699258,0.018421527903196677,102.0,5537.0,588.0,0.0,0.2291666679084301,0.30414186883717775,0.30414186883717775,0.375,0.09183673469387756,0.633112582781457,1912.0,2.79,0.0323841520004373,0.11607652971118727,51.0
51,0.20209597662396045,0.021727322107550243,120.0,5523.0,588.0,0.0,0.5208333358168602,0.5364583358168602,0.5364583358168602,0.875,0.0935374149659864,0.6433333333333333,1930.0,,,,52.0
52,0.20226455383232186,0.01883716717985872,104.0,5521.0,588.0,0.0,0.2866666689515114,0.33277778029441835,0.33277778029441835,0.6,0.08503401360544217,0.6363333333333333,1909.0,,,,53.0
53,0.20251741964486403,0.01935483870967742,108.0,5580.0,588.0,0.0,0.12037037147416009,0.2029982391330931,0.2029982391330931,0.3333333333333333,0.09863945578231292,0.6298615688859591,1911.0,,,,54.0
54,0.20268599685322544,0.020788141720896602,115.0,5532.0,588.0,0.0,0.2619047633239201,0.33571428805589676,0.33571428805589676,0.42857142857142855,0.08503401360544217,0.6292436974789916,1872.0,,,,55.0
55,0.20285457406158688,0.020624103299856526,115.0,5576.0,588.0,0.0,0.30952381236212595,0.34047619359833853,0.34047619359833853,0.7142857142857143,0.09013605442176871,0.6296296296296297,1921.0,,,,56.0
56,0.20296695886716115,0.017911517105498837,100.0,5583.0,588.0,0.0,0.0,0.12328042710820834,0.12328042710820834,0.0,0.09013605442176871,0.6407960199004975,1932.0,,,,57.0
57,0.20310743987412902,0.020258157045536036,113.0,5578.0,588.0,0.0,0.25,0.3235714301466942,0.3235714301466942,0.4,0.11224489795918367,0.6340257171117705,1923.0,,,,58.0
58,0.20316363227691617,0.021318523826585452,119.0,5582.0,588.0,0.0,0.0,0.1111111119389534,0.1111111119389534,0.0,0.08843537414965986,0.6339825386165212,1888.0,,,,59.0
59,0.20321982467970331,0.019863994273443094,111.0,5588.0,588.0,0.0,0.42500000074505806,0.46071428805589676,0.46071428805589676,0.75,0.10204081632653061,0.6205242966751918,1941.0,,,,60.0
60,0.20338840188806473,0.0216773276474769,122.0,5628.0,588.0,0.0,0.0,0.1219576746225357,0.1219576746225357,0.0,0.08163265306122448,0.6361867704280155,1962.0,2.845,0.030519250622145222,0.1382146556852956,61.0
61,0.20344459429085188,0.019237684286227977,107.0,5562.0,588.0,0.0,0.06666666766007741,0.14537037163972855,0.14537037163972855,0.3333333333333333,0.08673469387755102,0.6353790613718412,1936.0,,,,62.0
62,0.20355697909642617,0.019629029353502612,109.0,5553.0,588.0,0.0,0.25,0.34166666865348816,0.34166666865348816,0.25,0.08163265306122448,0.641218872870249,1957.0,,,,63.0
63,0.20375365250618116,0.023580627607473245,130.0,5513.0,588.0,0.0,0.29047619232109617,0.32517007099730627,0.32517007099730627,0.7142857142857143,0.12585034013605442,0.6456026058631922,1982.0,,,,64.0
64,0.20389413351314903,0.01823104693140794,101.0,5540.0,588.0,0.0,0.0,0.12634920924901963,0.12634920924901963,0.0,0.08503401360544217,0.633954857703631,1938.0,,,,65.0
65,0.20395032591593618,0.02336028751123091,130.0,5565.0,588.0,0.0,0.10000000149011612,0.15000000223517418,0.15000000223517418,0.5,0.11224489795918367,0.644211903204709,1970.0,,,,66.0
66,0.20403461452011687,0.02039355992844365,114.0,5590.0,588.0,0.0,0.06666666766007741,0.14074074228604636,0.14074074228604636,0.3333333333333333,0.0935374149659864,0.6364808250080567,1975.0,,,,67.0
67,0.20414699932569116,0.021338155515370705,118.0,5530.0,588.0,0.0,0.25,0.33666666895151137,0.33666666895151137,0.4,0.09183673469387756,0.6463865546218487,1923.0,,,,68.0
68,0.20417509552708474,0.019230769230769232,107.0,5564.0,588.0,0.0,0.16666666666666666,0.23333333432674408,0.23333333432674408,0.3333333333333333,0.10884353741496598,0.6418786692759295,1968.0,,,,69.0
69,0.20423128792987189,0.02287463976945245,127.0,5552.0,588.0,0.0,0.0,0.1458333358168602,0.1458333358168602,0.0,0.11734693877551021,0.6420492348636061,1930.0,,,,70.0
70,0.2043155765340526,0.01740534720976135,97.0,5573.0,588.0,0.0,0.17500000074505806,0.2384920660406351,0.2384920660406351,0.5,0.07482993197278912,0.6305353602115004,1908.0,2.82,0.02993069760351197,0.15326063670703638,71.0
71,0.20437176893683973,0.019095658439920737,106.0,5551.0,588.0,0.0,0.0,0.12169312437375386,0.12169312437375386,0.0,0.09013605442176871,0.6334975369458128,1929.0,,,,72.0
72,0.2043998651382333,0.02126509280951523,118.0,5549.0,588.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.10204081632653061,0.6528141361256544,1995.0,,,,73.0
73,0.2043998651382333,0.021466254320538475,118.0,5497.0,588.0,0.0,,,,,0.09183673469387756,0.6614876033057852,2001.0,,,,74.0
74,0.20454034614520117,0.01756587202007528,98.0,5579.0,588.0,0.0,0.3645833358168602,0.40208333544433117,0.40208333544433117,0.625,0.08503401360544217,0.6450444517616069,1959.0,,,,75.0
75,0.20456844234659474,0.02050728548300054,114.0,5559.0,588.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,1.0,0.10374149659863946,0.6348464619492656,1902.0,,,,76.0
76,0.20459653854798832,0.020780628839898806,115.0,5534.0,588.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.09183673469387756,0.6435278336686787,1919.0,,,,77.0
77,0.20465273095077546,0.020867062421298793,116.0,5559.0,588.0,0.0,0.5,0.5500000007450581,0.5500000007450581,0.5,0.09863945578231292,0.6493983957219251,1943.0,,,,78.0
78,0.20473701955495616,0.021192528735632182,118.0,5568.0,588.0,0.0,0.16666666666666666,0.24166666716337204,0.24166666716337204,0.3333333333333333,0.09013605442176871,0.6418451400329489,1948.0,,,,79.0
79,0.2047932119577433,0.02185205086870858,122.0,5583.0,588.0,0.0,0.11111111442248027,0.21428572138150534,0.21428572138150534,0.3333333333333333,0.11904761904761904,0.6390194761584956,1903.0,,,,80.0
80,0.2047932119577433,0.01767995670214685,98.0,5543.0,588.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0,0.06972789115646258,0.6394779771615008,1960.0,2.98,0.028860568337366027,0.10330377637255854,81.0
81,0.20482130815913688,0.018429057076400072,103.0,5589.0,588.0,0.0,1.0,1.0,1.0,1.0,0.06972789115646258,0.6311688311688312,1944.0,,,,82.0
82,0.20487750056192403,0.021522879363356846,119.0,5529.0,588.0,0.0,0.0,0.1666666716337204,0.1666666716337204,0.0,0.09013605442176871,0.6469225678358703,1955.0,,,,83.0
83,0.2049055967633176,0.023444544634806132,130.0,5545.0,588.0,0.0,0.0,0.1111111119389534,0.1111111119389534,0.0,0.10034013605442177,0.6404310907903331,1961.0,,,,84.0
84,0.20496178916610475,0.02166129609738632,121.0,5586.0,588.0,0.0,0.0,0.1180555559694767,0.1180555559694767,0.0,0.09523809523809523,0.6387708401438379,1954.0,,,,85.0
85,0.2050179815688919,0.021383647798742137,119.0,5565.0,588.0,0.0,0.30000000074505806,0.35277777910232544,0.35277777910232544,0.5,0.10204081632653061,0.6361880231809401,1976.0,,,,86.0
86,0.20504607777028547,0.023499638467100507,130.0,5532.0,588.0,0.0,0.25,0.25,0.25,1.0,0.12414965986394558,0.6354338502144506,1926.0,,,,87.0
87,0.20513036637446616,0.018224048597462926,102.0,5597.0,588.0,0.0,0.11111111442248027,0.20317461093266806,0.20317461093266806,0.3333333333333333,0.06972789115646258,0.6399867153769512,1927.0,,,,88.0
88,0.20521465497864688,0.018501723199709778,102.0,5513.0,588.0,0.0,0.125,0.22043651156127453,0.22043651156127453,0.25,0.06972789115646258,0.6526005888125613,1995.0,,,,89.0
89,0.20524275118004046,0.01805183199285076,101.0,5595.0,588.0,0.0,0.0,0.125,0.125,0.0,0.08503401360544217,0.6330935251798561,1936.0,,,,90.0
90,0.2052989435828276,0.02017081591858986,111.0,5503.0,588.0,0.0,0.0,0.1428571492433548,0.1428571492433548,0.0,0.0935374149659864,0.637594978526594,1930.0,2.62,0.026753112945644142,0.11320321472025115,91.0
91,0.20535513598561475,0.018857758620689655,105.0,5568.0,588.0,0.0,0.10000000149011612,0.16250000149011612,0.16250000149011612,0.5,0.08503401360544217,0.6504983388704318,1958.0,,,,92.0
92,0.20543942458979547,0.019755747126436782,110.0,5568.0,588.0,0.0,0.08333333333333333,0.1537037044763565,0.1537037044763565,0.3333333333333333,0.10374149659863946,0.6273937033430704,1933.0,,,,93.0
93,0.20546752079118902,0.01832365747460087,101.0,5512.0,588.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.07993197278911565,0.6421328099443899,1963.0,,,,94.0
94,0.2054956169925826,0.019006634391249777,106.0,5577.0,588.0,0.0,0.25,0.25,0.25,1.0,0.06972789115646258,0.6431153466973382,1957.0,,,,95.0
95,0.2054956169925826,0.021107703409705934,117.0,5543.0,588.0,0.0,,,,,0.12074829931972789,0.6498496491814233,1945.0,,,,96.0
96,0.2054956169925826,0.01969286359530262,109.0,5535.0,588.0,0.0,,,,,0.09693877551020408,0.6459854014598541,1947.0,,,,97.0
97,0.20555180939536974,0.020039363034532118,112.0,5589.0,588.0,0.0,0.5,0.5833333358168602,0.5833333358168602,0.5,0.10374149659863946,0.6452467704537926,1948.0,,,,98.0
98,0.2055799055967633,0.019909502262443438,110.0,5525.0,588.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,1.0,0.10034013605442177,0.645553002953725,1967.0,,,,99.0
99,0.2056080017981569,0.020227560050568902,112.0,5537.0,588.0,0.0,0.10000000149011612,0.16250000149011612,0.16250000149011612,0.5,0.09863945578231292,0.6409505208333334,1969.0,,,,100.0
