cell_id,dataset,method,seed,n_nodes,total_rounds,ingested_at,final_coverage,final_precision_k,final_n_accepted,final_n_recs,final_n_active_users,final_n_skipped_users,final_mrr@1,final_hits@1,final_mrr@3,final_hits@3,final_mrr@5,final_hits@5,final_mrr@10,final_hits@10,final_hit_rate@1,final_rec_coverage@1,final_unique_recs@1,final_novelty,final_clustering_diff,final_degree_kl,final_replay_size,final_auc_feedback,final_uauc_feedback
wiki_vote_gnn_concat_s0,wiki_vote,gnn_concat,0,7115,30,2026-05-07T02:31:58,0.4203724599523575,0.0057975323323918,39.0,6727.0,711.0,0.0,0.1379310344827586,0.1379310344827586,0.2758620689655172,0.4827586206896552,0.3120689655172414,0.6551724137931034,0.3532019704433497,1.0,0.0056258790436005,0.1642594165958651,580.0,,,,0.0,0.3359576278984173,0.5224240558292282
wiki_vote_gnn_concat_h8_s0,wiki_vote,gnn_concat_h8,0,7115,30,2026-05-07T02:32:00,0.4208353827310515,0.0087994034302759,59.0,6705.0,711.0,0.0,0.1666666666666666,0.1666666666666666,0.3472222222222222,0.5833333333333334,0.3819444444444444,0.75,0.416358024691358,1.0,0.0084388185654008,0.166002277904328,583.0,,,,0.0,0.7655809279954298,0.5795359347442681
wiki_vote_gnn_h32_s0,wiki_vote,gnn_h32,0,7115,30,2026-05-07T02:34:12,0.4335946918188043,0.0105576208178438,71.0,6725.0,711.0,0.0,0.1875,0.1875,0.3472222222222221,0.5416666666666666,0.3815972222222221,0.6875,0.4256531084656084,1.0,0.0126582278481012,0.1636879432624113,577.0,,,,0.0,0.5326341880558978,0.6078145667989417
wiki_vote_gnn_sum_s0,wiki_vote,gnn_sum,0,7115,30,2026-05-07T02:34:23,0.4248184474727309,0.0071471113758189,48.0,6716.0,711.0,0.0,0.15625,0.15625,0.3020833333333333,0.5,0.3583333333333333,0.75,0.3944816468253969,1.0,0.0070323488045007,0.1617189708792762,572.0,,,,0.0,0.2981013172365526,0.5824342757936508
wiki_vote_gnn_sum_h8_s0,wiki_vote,gnn_sum_h8,0,7115,30,2026-05-07T02:36:36,0.4211150652431791,0.0056598153112898,38.0,6714.0,711.0,0.0,0.2222222222222222,0.2222222222222222,0.3580246913580246,0.5555555555555556,0.3932098765432098,0.7037037037037037,0.4322310405643738,1.0,0.0084388185654008,0.1558065450333043,538.0,,,,0.0,0.6837552426602755,0.5748228982951206
wiki_vote_graphsage_emb_s0,wiki_vote,graphsage_emb,0,7115,30,2026-05-07T02:36:41,0.4211247094677352,0.0062444246208742,42.0,6726.0,711.0,0.0,0.0689655172413793,0.0689655172413793,0.132183908045977,0.2068965517241379,0.1925287356321839,0.4827586206896552,0.2633552271483306,1.0,0.0028129395218002,0.2094861660079051,424.0,,,,0.0,0.6786319854093642,0.3906335522714833
wiki_vote_jaccard_s0,wiki_vote,jaccard,0,7115,30,2026-05-07T02:37:35,0.4392944285314739,0.0153410783437593,103.0,6714.0,711.0,0.0,0.26,0.26,0.33,0.42,0.3939999999999999,0.7,0.4350714285714285,1.0,0.0182841068917018,0.1779213153258954,606.0,,,,0.0,0.7675659719825592,0.4874722222222222
wiki_vote_pa_s0,wiki_vote,pa,0,7115,30,2026-05-07T02:37:36,0.4311643472306609,0.0091797453360971,62.0,6754.0,711.0,0.0,0.225,0.225,0.3125,0.45,0.355,0.625,0.4037003968253968,1.0,0.0126582278481012,0.1319353429445172,302.0,,,,0.0,0.9185944218421612,0.5037480158730159
wiki_vote_random_s0,wiki_vote,random,0,7115,30,2026-05-07T02:38:33,0.4239215345890114,0.0099259259259259,67.0,6750.0,711.0,0.0,0.125,0.125,0.2326388888888888,0.3958333333333333,0.2722222222222222,0.5625,0.3312996031746031,1.0,0.0084388185654008,0.1757170704539125,631.0,,,,0.0,,
sx_mathoverflow_aa_s0,sx_mathoverflow,aa,0,24759,30,2026-05-07T02:39:10,0.4024588689904426,0.0088383838383838,21.0,2376.0,247.0,0.0,0.375,0.375,0.375,0.375,0.4625,0.75,0.4989583333333334,1.0,0.0121457489878542,0.1157684630738523,232.0,,,,0.0,0.9650793650793652,0.4581001984126984
sx_mathoverflow_cn_s0,sx_mathoverflow,cn,0,24759,30,2026-05-07T02:39:45,0.4024457105762947,0.0143097643097643,34.0,2376.0,247.0,0.0,0.2222222222222222,0.2222222222222222,0.3425925925925925,0.5,0.3648148148148148,0.6111111111111112,0.4161155202821869,1.0,0.0161943319838056,0.112943528235882,226.0,,,,0.0,0.9591286984477824,0.6021715167548501
sx_mathoverflow_gat_emb_s0,sx_mathoverflow,gat_emb,0,24759,30,2026-05-07T02:40:47,0.4009719681917268,0.0033670033670033,8.0,2376.0,247.0,0.0,0.2,0.2,0.3333333333333333,0.6,0.3333333333333333,0.6,0.3869047619047618,1.0,0.0040485829959514,0.1102325581395348,237.0,,,,0.0,0.1599714949324324,0.6055555555555556
sx_mathoverflow_gnn_s0,sx_mathoverflow,gnn,0,24759,30,2026-05-07T02:41:46,0.4009982850200227,0.0025252525252525,6.0,2376.0,247.0,0.0,0.6,0.6,0.7666666666666666,1.0,0.7666666666666666,1.0,0.7666666666666666,1.0,0.0121457489878542,0.1112618724559023,246.0,,,,0.0,0.1168073136427566,0.915277777777778
sx_mathoverflow_gnn_concat_s0,sx_mathoverflow,gnn_concat,0,24759,30,2026-05-07T02:42:51,0.4011079384712554,0.0021043771043771,5.0,2376.0,247.0,0.0,0.0,0.0,0.3333333333333333,0.75,0.3333333333333333,0.75,0.3583333333333333,1.0,0.0,0.1126105165193113,242.0,,,,0.0,0.1060312104597216,0.71875
sx_mathoverflow_gnn_concat_h8_s0,sx_mathoverflow,gnn_concat_h8,0,24759,30,2026-05-07T02:43:55,0.4005026514204508,0.0016835016835016,4.0,2376.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1547619047619047,1.0,0.0,0.1124479407681628,243.0,,,,0.0,0.4175274030354132,0.5277777777777778
sx_mathoverflow_gnn_h32_s0,sx_mathoverflow,gnn_h32,0,24759,30,2026-05-07T02:44:53,0.4016518195893697,0.0025252525252525,6.0,2376.0,247.0,0.0,0.2,0.2,0.3666666666666666,0.6,0.3666666666666666,0.6,0.4152380952380952,1.0,0.0040485829959514,0.1102974828375286,241.0,,,,0.0,0.2148382559774964,0.6736111111111112
sx_mathoverflow_gnn_sum_s0,sx_mathoverflow,gnn_sum,0,24759,30,2026-05-07T02:45:57,0.4010816216429596,0.0021043771043771,5.0,2376.0,247.0,0.0,0.25,0.25,0.3333333333333333,0.5,0.3333333333333333,0.5,0.40625,1.0,0.0040485829959514,0.1114206128133704,240.0,,,,0.0,0.1444116406579502,0.6041666666666666
sx_mathoverflow_gnn_sum_h8_s0,sx_mathoverflow,gnn_sum_h8,0,24759,30,2026-05-07T02:47:00,0.4010640770907623,0.005050505050505,12.0,2376.0,247.0,0.0,0.25,0.25,0.3541666666666666,0.5,0.4416666666666666,0.875,0.4595238095238094,1.0,0.0080971659919028,0.1152542372881356,238.0,,,,0.0,0.4665820642978003,0.703125
sx_mathoverflow_graphsage_emb_s0,sx_mathoverflow,graphsage_emb,0,24759,30,2026-05-07T02:48:02,0.401116710747354,0.0042087542087542,10.0,2376.0,247.0,0.0,0.2857142857142857,0.2857142857142857,0.4047619047619047,0.5714285714285714,0.4333333333333333,0.7142857142857143,0.467063492063492,1.0,0.0080971659919028,0.1193548387096774,222.0,,,,0.0,0.8263102282333052,0.6200396825396826
sx_mathoverflow_jaccard_s0,sx_mathoverflow,jaccard,0,24759,30,2026-05-07T02:48:37,0.4012921562693264,0.0046296296296296,11.0,2376.0,247.0,0.0,0.1666666666666666,0.1666666666666666,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3073412698412698,1.0,0.0040485829959514,0.1110112359550561,247.0,,,,0.0,0.6017105516048433,0.4097222222222222
sx_mathoverflow_pa_s0,sx_mathoverflow,pa,0,24759,30,2026-05-07T02:49:13,0.4021737700172375,0.0075757575757575,18.0,2376.0,247.0,0.0,0.1428571428571428,0.1428571428571428,0.3571428571428571,0.6428571428571429,0.3571428571428571,0.6428571428571429,0.4009920634920634,1.0,0.0080971659919028,0.1077529566360052,164.0,,,,0.0,0.945622467250966,0.5778769841269842
sx_mathoverflow_random_s0,sx_mathoverflow,random,0,24759,30,2026-05-07T02:49:46,0.4006035325955849,0.0016835016835016,4.0,2376.0,247.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.1979166666666666,1.0,0.0,0.1124942369755647,244.0,,,,0.0,,
email_eu_seal_s0,email_eu,seal,0,986,30,2026-05-07T02:58:11,0.5014641582093144,0.0317297850562947,31.0,977.0,98.0,0.0,0.0952380952380952,0.0952380952380952,0.2142857142857142,0.3809523809523809,0.2238095238095237,0.4285714285714285,0.2943688586545729,1.0,0.0204081632653061,0.1642066420664206,89.0,,,,0.0,0.2411000477392074,0.4018291761148904
epinions_aa_s0,epinions,aa,0,75879,30,2026-05-07T03:01:06,0.4084274531922796,0.0145213590864232,103.0,7093.0,758.0,0.0,0.4333333333333333,0.4333333333333333,0.5638888888888889,0.7166666666666667,0.5788888888888889,0.7833333333333333,0.6089285714285714,1.0,0.0343007915567282,0.1185939553219448,722.0,,,,0.0,0.9582774282261762,0.6518222080498867
epinions_cn_s0,epinions,cn,0,75879,30,2026-05-07T03:03:56,0.4078594913498822,0.0164928108260501,117.0,7094.0,758.0,0.0,0.4242424242424242,0.4242424242424242,0.5883838383838383,0.7878787878787878,0.6080808080808082,0.8787878787878788,0.6238576238576239,1.0,0.0369393139841688,0.1187304719618483,722.0,,,,0.0,0.9327282928400888,0.6481774833589351
epinions_gat_emb_s0,epinions,gat_emb,0,75879,30,2026-05-07T03:08:24,0.4035771769741587,0.0080417607223476,57.0,7088.0,758.0,0.0,0.2954545454545454,0.2954545454545454,0.4848484848484849,0.7045454545454546,0.506439393939394,0.7954545454545454,0.533044733044733,1.0,0.0171503957783641,0.1186027619821283,730.0,,,,0.0,0.196635451521707,0.6321924603174602
epinions_gnn_s0,epinions,gnn,0,75879,30,2026-05-07T03:12:32,0.4035594895811429,0.0073332393174446,52.0,7091.0,758.0,0.0,0.4358974358974359,0.4358974358974359,0.5427350427350427,0.6666666666666666,0.5773504273504273,0.8205128205128205,0.6026556776556776,1.0,0.0224274406332453,0.1190093277581215,740.0,,,,0.0,0.0780172555105074,0.6282879818594104
epinions_gnn_concat_s0,epinions,gnn_concat,0,75879,30,2026-05-07T03:16:57,0.4040154312677734,0.0083215796897038,59.0,7090.0,758.0,0.0,0.4772727272727273,0.4772727272727273,0.6022727272727273,0.75,0.6284090909090909,0.8636363636363636,0.6481331168831169,1.0,0.0277044854881266,0.1186630417399648,742.0,,,,0.0,0.1048624855060759,0.6866071428571429
dnc_email_seal_s0,dnc_email,seal,0,1866,30,2026-05-07T03:18:38,0.5049845930759471,0.0043980208905992,8.0,1819.0,186.0,0.0,0.0,0.0,0.0666666666666666,0.2,0.1166666666666666,0.4,0.1852380952380952,1.0,0.0,0.1513671875,155.0,,,,0.0,0.1246548868028713,0.2154761904761904
epinions_gnn_concat_h8_s0,epinions,gnn_concat_h8,0,75879,30,2026-05-07T03:21:37,0.402602405092397,0.0060665914221218,43.0,7088.0,758.0,0.0,0.4516129032258064,0.4516129032258064,0.5483870967741935,0.6774193548387096,0.5919354838709677,0.8709677419354839,0.6077060931899642,1.0,0.0184696569920844,0.1193715581470683,737.0,,,,0.0,0.7440226451218909,0.6789609053497943
epinions_gnn_h32_s0,epinions,gnn_h32,0,75879,30,2026-05-07T03:23:02,0.4064287777814899,0.0121297602256699,86.0,7090.0,758.0,0.0,0.3928571428571428,0.3928571428571428,0.5744047619047619,0.7678571428571429,0.6083333333333333,0.9285714285714286,0.6189625850340137,1.0,0.0290237467018469,0.1183144246353322,730.0,,,,0.0,0.3388263185156654,0.6721833028083027
college_msg_seal_s0,college_msg,seal,0,1899,30,2026-05-07T03:24:37,0.4314643279463934,0.0055340343110127,10.0,1807.0,189.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1888888888888888,0.5555555555555556,0.2495149911816578,1.0,0.0,0.1638861629048086,167.0,,,,0.0,0.2729827490261547,0.4915123456790124
epinions_gnn_sum_s0,epinions,gnn_sum,0,75879,30,2026-05-07T03:26:25,0.4042158883886195,0.0098758465011286,70.0,7088.0,758.0,0.0,0.4509803921568627,0.4509803921568627,0.5555555555555556,0.6862745098039216,0.5986928104575163,0.8823529411764706,0.6136632430750077,1.0,0.0303430079155672,0.1188438559664137,736.0,,,,0.0,0.1639834303627407,0.6948877068557919
epinions_gnn_sum_h8_s0,epinions,gnn_sum_h8,0,75879,30,2026-05-07T03:27:55,0.4041588956777907,0.0090280716603188,64.0,7089.0,758.0,0.0,0.4893617021276595,0.4893617021276595,0.624113475177305,0.7872340425531915,0.6539007092198581,0.9148936170212766,0.6670719351570416,1.0,0.0303430079155672,0.1195121951219512,735.0,,,,0.0,0.6947442170818505,0.776124031007752
epinions_graphsage_emb_s0,epinions,graphsage_emb,0,75879,30,2026-05-07T03:29:27,0.4040547365855863,0.0080383584825835,57.0,7091.0,758.0,0.0,0.45,0.45,0.625,0.825,0.6375,0.875,0.6550297619047619,1.0,0.0237467018469656,0.1230971621875587,655.0,,,,0.0,0.146316886900219,0.697393077601411
epinions_jaccard_s0,epinions,jaccard,0,75879,30,2026-05-07T03:29:58,0.4061202310366581,0.0122656139856196,87.0,7093.0,758.0,0.0,0.4313725490196078,0.4313725490196078,0.5424836601307189,0.6666666666666666,0.5650326797385621,0.7647058823529411,0.5944600062247121,1.0,0.0290237467018469,0.1153786588198853,745.0,,,,0.0,0.8458250891682335,0.6182489023978386
epinions_pa_s0,epinions,pa,0,75879,30,2026-05-07T03:31:18,0.4042198189204008,0.0093088857545839,66.0,7090.0,758.0,0.0,0.2666666666666666,0.2666666666666666,0.3370370370370371,0.4222222222222222,0.3937037037037037,0.6666666666666666,0.4358553791887125,1.0,0.0158311345646438,0.1113871635610766,538.0,,,,0.0,0.793056921722924,0.4179055361982191
epinions_random_s0,epinions,random,0,75879,30,2026-05-07T03:32:37,0.4029974235364174,0.0053589056550557,38.0,7091.0,758.0,0.0,0.3214285714285714,0.3214285714285714,0.4345238095238095,0.5714285714285714,0.4577380952380952,0.6785714285714286,0.4973639455782312,1.0,0.0118733509234828,0.1215358931552587,728.0,,,,0.0,,
slashdot_aa_s0,slashdot,aa,0,77350,30,2026-05-07T03:35:30,0.4025514204132991,0.0046851315970786,34.0,7257.0,773.0,0.0,0.3448275862068966,0.3448275862068966,0.4655172413793103,0.6206896551724138,0.4982758620689655,0.7586206896551724,0.5335112205801861,1.0,0.0129366106080207,0.1137557959814528,736.0,,,,0.0,0.9465677451930518,0.6807266009852218
slashdot_cn_s0,slashdot,cn,0,77350,30,2026-05-07T03:36:48,0.4023133136524222,0.0052363235496761,38.0,7257.0,773.0,0.0,0.4827586206896552,0.4827586206896552,0.5459770114942529,0.6206896551724138,0.582183908045977,0.7931034482758621,0.6116310892172961,1.0,0.0181112548512289,0.1130823819808701,733.0,,,,0.0,0.9320451877720344,0.6908353858784895
slashdot_gat_emb_s0,slashdot,gat_emb,0,77350,30,2026-05-07T03:41:52,0.4014576779751246,0.0045467070818407,33.0,7258.0,773.0,0.0,0.4230769230769231,0.4230769230769231,0.5192307692307693,0.6538461538461539,0.5461538461538462,0.7692307692307693,0.5789987789987789,1.0,0.0142302716688227,0.1137052759248029,750.0,,,,0.0,0.1027975254272832,0.602754884004884
slashdot_gnn_s0,slashdot,gnn,0,77350,30,2026-05-07T03:42:29,0.4013163625804578,0.0037200330669605,27.0,7258.0,773.0,0.0,0.3333333333333333,0.3333333333333333,0.4365079365079365,0.5714285714285714,0.4769841269841269,0.7619047619047619,0.5077286470143612,1.0,0.0090556274256144,0.1127774445110977,752.0,,,,0.0,0.1014280080107766,0.538860544217687
slashdot_gnn_concat_s0,slashdot,gnn_concat,0,77350,30,2026-05-07T03:47:52,0.4014189614286406,0.00344400055104,25.0,7259.0,773.0,0.0,0.35,0.35,0.45,0.6,0.495,0.8,0.5195833333333333,1.0,0.0090556274256144,0.1128910382348496,747.0,,,,0.0,0.1095078794581144,0.5684275793650795
slashdot_gnn_concat_h8_s0,slashdot,gnn_concat_h8,0,77350,30,2026-05-07T03:48:28,0.4011402022939553,0.0031693537274355,23.0,7257.0,773.0,0.0,0.3157894736842105,0.3157894736842105,0.4035087719298245,0.5263157894736842,0.437719298245614,0.6842105263157895,0.4868421052631579,1.0,0.0077619663648124,0.1132877752467729,746.0,,,,0.0,0.6697930064550252,0.5755795739348372
slashdot_gnn_h32_s0,slashdot,gnn_h32,0,77350,30,2026-05-07T03:53:35,0.4017596670377002,0.0041333700744006,30.0,7258.0,773.0,0.0,0.64,0.64,0.7333333333333333,0.84,0.7413333333333333,0.88,0.7564444444444445,1.0,0.0206985769728331,0.1129764065335753,747.0,,,,0.0,0.351238240177089,0.7349603174603174
slashdot_gnn_sum_s0,slashdot,gnn_sum,0,77350,30,2026-05-07T03:54:28,0.4015641484779557,0.0039961416563318,29.0,7257.0,773.0,0.0,0.375,0.375,0.4652777777777777,0.5833333333333334,0.4923611111111111,0.7083333333333334,0.5296792328042328,1.0,0.0116429495472186,0.1134923030485964,752.0,,,,0.0,0.1528276052897735,0.599537037037037
slashdot_gnn_sum_h8_s0,slashdot,gnn_sum_h8,0,77350,30,2026-05-07T03:59:33,0.4013821807094807,0.0033062405289984,24.0,7259.0,773.0,0.0,0.4285714285714285,0.4285714285714285,0.5634920634920635,0.7619047619047619,0.5968253968253968,0.9047619047619048,0.6115646258503401,1.0,0.0116429495472186,0.1145833333333333,748.0,,,,0.0,0.620473393227367,0.707601095993953
slashdot_graphsage_emb_s0,slashdot,graphsage_emb,0,77350,30,2026-05-07T04:00:23,0.4012021487683299,0.0035822540644805,26.0,7258.0,773.0,0.0,0.2727272727272727,0.2727272727272727,0.3939393939393939,0.5454545454545454,0.4371212121212121,0.7272727272727273,0.4732323232323232,1.0,0.0077619663648124,0.1236098450319052,678.0,,,,0.0,0.1624989363512593,0.5505681818181819
slashdot_jaccard_s0,slashdot,jaccard,0,77350,30,2026-05-07T04:03:51,0.4014460630111794,0.0030315557392862,22.0,7257.0,773.0,0.0,0.4375,0.4375,0.4895833333333333,0.5625,0.5177083333333333,0.6875,0.5630952380952381,1.0,0.0090556274256144,0.1120300751879699,745.0,,,,0.0,0.8413394483885155,0.5843874007936508
slashdot_pa_s0,slashdot,pa,0,77350,30,2026-05-07T04:04:32,0.4027237090451532,0.0074410913600661,54.0,7257.0,773.0,0.0,0.275,0.275,0.4,0.575,0.4274999999999999,0.7,0.4653373015873016,1.0,0.0142302716688227,0.109073359073359,565.0,,,,0.0,0.9227713761241456,0.5723353174603174
slashdot_random_s0,slashdot,random,0,77350,30,2026-05-07T04:07:28,0.4012776460339737,0.0035817605730816,26.0,7259.0,773.0,0.0,0.125,0.125,0.1805555555555555,0.25,0.2263888888888889,0.4583333333333333,0.2917493386243386,1.0,0.0038809831824062,0.1156608097784568,757.0,,,,0.0,,
sx_mathoverflow_seal_s0,sx_mathoverflow,seal,0,24759,30,2026-05-07T04:23:37,0.4015026908956932,0.0021043771043771,5.0,2376.0,247.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.3419642857142857,1.0,0.0040485829959514,0.1135931558935361,239.0,,,,0.0,0.873471109236609,0.5138888888888888
sx_askubuntu_aa_s0,sx_askubuntu,aa,0,157222,30,2026-05-07T04:31:30,0.4006988346024115,0.00067521944632,10.0,14810.0,1572.0,0.0,0.5,0.5,0.6041666666666666,0.75,0.6041666666666666,0.75,0.6336805555555556,1.0,0.0025445292620865,0.1118241498856679,1516.0,,,,0.0,0.9665168918918918,0.7569444444444444
sx_askubuntu_cn_s0,sx_askubuntu,cn,0,157222,30,2026-05-07T04:43:51,0.4006217167534854,0.000607697501688,9.0,14810.0,1572.0,0.0,0.125,0.125,0.4166666666666666,0.75,0.4416666666666666,0.875,0.4555555555555556,1.0,0.0006361323155216,0.1107503873681103,1501.0,,,,0.0,0.9750242100758958,0.7352430555555556
sx_askubuntu_gat_emb_s0,sx_askubuntu,gat_emb,0,157222,30,2026-05-07T04:50:15,0.400364657257065,0.0004051590249172,6.0,14809.0,1572.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.2083333333333333,0.3333333333333333,0.2951058201058201,1.0,0.0006361323155216,0.1120344048400029,1537.0,,,,0.0,0.1051081987885338,0.3981481481481482
sx_askubuntu_gnn_s0,sx_askubuntu,gnn,0,157222,30,2026-05-07T04:52:11,0.4003499681429838,0.0002025795124586,3.0,14809.0,1572.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7037037037037037,1.0,0.0012722646310432,0.111985559566787,1551.0,,,,0.0,0.1233734071772705,0.8333333333333334
sx_askubuntu_gnn_concat_s0,sx_askubuntu,gnn_concat,0,157222,30,2026-05-07T04:54:57,0.4004252498526498,0.0004051590249172,6.0,14809.0,1572.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4148148148148148,1.0,0.0012722646310432,0.1124781595806639,1545.0,,,,0.0,0.058512914048954,0.4444444444444445
sx_askubuntu_gnn_concat_h8_s0,sx_askubuntu,gnn_concat_h8,0,157222,30,2026-05-07T05:00:18,0.4002049131414323,0.0001350530083057,2.0,14809.0,1572.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.1805555555555555,1.0,0.0,0.1125027306488021,1545.0,,,,0.0,0.4746403727966502,0.5833333333333334
sx_askubuntu_gnn_h32_s0,sx_askubuntu,gnn_h32,0,157222,30,2026-05-07T05:06:05,0.4004950231445354,0.000540212033223,8.0,14809.0,1572.0,0.0,0.375,0.375,0.4375,0.5,0.4375,0.5,0.4902777777777778,1.0,0.0019083969465648,0.1120208680530396,1546.0,,,,0.0,0.0674996621849874,0.6111111111111112
sx_askubuntu_gnn_sum_s0,sx_askubuntu,gnn_sum,0,157222,30,2026-05-07T05:12:40,0.4003573127000244,0.0003376325207644,5.0,14809.0,1572.0,0.0,0.2,0.2,0.3666666666666666,0.6,0.3666666666666666,0.6,0.4174603174603175,1.0,0.0006361323155216,0.1111515769538932,1526.0,,,,0.0,0.1433801675222912,0.711111111111111
sx_askubuntu_gnn_sum_h8_s0,sx_askubuntu,gnn_sum_h8,0,157222,30,2026-05-07T05:19:05,0.4004087245993085,0.0002701060166115,4.0,14809.0,1572.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5694444444444444,1.0,0.0012722646310432,0.112447428613591,1524.0,,,,0.0,0.4624957784532252,0.7083333333333334
sx_askubuntu_graphsage_emb_s0,sx_askubuntu,graphsage_emb,0,157222,30,2026-05-07T05:20:41,0.4003114092185207,0.0002025795124586,3.0,14809.0,1572.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7083333333333334,1.0,0.0012722646310432,0.1213541666666666,1398.0,,,,0.0,0.0392408483047413,0.7407407407407408
sx_askubuntu_jaccard_s0,sx_askubuntu,jaccard,0,157222,30,2026-05-07T05:21:11,0.4002710141547975,0.0001350621285791,2.0,14808.0,1572.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5625,1.0,0.0006361323155216,0.1117630223239839,1562.0,,,,0.0,0.7849182763744428,0.6111111111111112
sx_askubuntu_pa_s0,sx_askubuntu,pa,0,157222,30,2026-05-07T05:26:13,0.4008126752365406,0.0009451795841209,14.0,14812.0,1572.0,0.0,0.3076923076923077,0.3076923076923077,0.4743589743589743,0.6923076923076923,0.5282051282051282,0.9230769230769232,0.5391941391941392,1.0,0.0025445292620865,0.1077865266841644,1232.0,,,,0.0,0.9677635008591896,0.7724358974358976
sx_askubuntu_random_s0,sx_askubuntu,random,0,157222,30,2026-05-07T05:31:47,0.400252652762196,0.000202565833896,3.0,14810.0,1572.0,0.0,0.0,0.0,0.2222222222222222,0.6666666666666666,0.2888888888888889,1.0,0.2888888888888889,1.0,0.0,0.1121238425925925,1550.0,,,,0.0,,
sx_superuser_aa_s0,sx_superuser,aa,0,192409,30,2026-05-07T05:56:22,0.4006615346620988,0.0007792063227027,14.0,17967.0,1924.0,0.0,0.0833333333333333,0.0833333333333333,0.3194444444444444,0.5833333333333334,0.3777777777777777,0.8333333333333334,0.3953703703703703,1.0,0.0005197505197505,0.1137094778520168,1838.0,,,,0.0,0.9650894001002616,0.6300505050505051
sx_superuser_cn_s0,sx_superuser,cn,0,192409,30,2026-05-07T05:58:02,0.4006041829309543,0.0007792063227027,14.0,17967.0,1924.0,0.0,0.3076923076923077,0.3076923076923077,0.4102564102564102,0.5384615384615384,0.4794871794871795,0.8461538461538461,0.5000915750915751,1.0,0.002079002079002,0.1136857799589985,1830.0,,,,0.0,0.9490395556651892,0.707175925925926
sx_superuser_gat_emb_s0,sx_superuser,gat_emb,0,192409,30,2026-05-07T06:01:10,0.4003572193539854,0.0003896031613513,7.0,17967.0,1924.0,0.0,0.2857142857142857,0.2857142857142857,0.4285714285714285,0.5714285714285714,0.5142857142857143,1.0,0.5142857142857143,1.0,0.001039501039501,0.1141386618225855,1885.0,,,,0.0,0.1052139675469296,0.7129629629629629
sx_superuser_gnn_s0,sx_superuser,gnn,0,192409,30,2026-05-07T06:05:42,0.400336151371116,0.0004452607558301,8.0,17967.0,1924.0,0.0,0.7142857142857143,0.7142857142857143,0.7857142857142857,0.8571428571428571,0.8142857142857143,1.0,0.8142857142857143,1.0,0.0025987525987525,0.1135750674258315,1895.0,,,,0.0,0.0809413107634055,0.8773148148148149
sx_superuser_gnn_concat_s0,sx_superuser,gnn_concat,0,192409,30,2026-05-07T06:09:50,0.400477775033738,0.0006122676166091,11.0,17966.0,1924.0,0.0,0.7,0.7,0.75,0.8,0.77,0.9,0.7842857142857144,1.0,0.0036382536382536,0.1140015766175489,1880.0,,,,0.0,0.0769600769600769,0.8703703703703705
sx_superuser_gnn_concat_h8_s0,sx_superuser,gnn_concat_h8,0,192409,30,2026-05-07T06:11:35,0.4001839937170593,0.000166982077257,3.0,17966.0,1924.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7333333333333334,1.0,0.7333333333333334,1.0,0.001039501039501,0.1137666727020339,1885.0,,,,0.0,0.5653751229378908,0.75
sx_superuser_gnn_h32_s0,sx_superuser,gnn_h32,0,192409,30,2026-05-07T06:35:49,0.4004742637032598,0.0005566069241901,10.0,17966.0,1924.0,0.0,0.7,0.7,0.7333333333333333,0.8,0.7783333333333333,1.0,0.7783333333333333,1.0,0.0036382536382536,0.1141274905194727,1896.0,,,,0.0,0.1041100467810202,0.8827160493827161
sx_superuser_gnn_sum_s0,sx_superuser,gnn_sum,0,192409,30,2026-05-07T06:37:42,0.4003267878231741,0.0006122676166091,11.0,17966.0,1924.0,0.0,0.2,0.2,0.4,0.7,0.4199999999999999,0.8,0.441111111111111,1.0,0.001039501039501,0.1130107918030799,1864.0,,,,0.0,0.1340725551251867,0.6118827160493826
sx_superuser_gnn_sum_h8_s0,sx_superuser,gnn_sum_h8,0,192409,30,2026-05-07T06:40:43,0.4003806282238403,0.0006122676166091,11.0,17966.0,1924.0,0.0,0.4,0.4,0.55,0.7,0.5700000000000001,0.8,0.5977777777777777,1.0,0.002079002079002,0.1139085047589806,1855.0,,,,0.0,0.6003670793144478,0.7465277777777778
