C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.4017  prec@K=0.0055  accepted=10  loss=0.6953  (0.9s)
Round    2/30  coverage=0.4057  prec@K=0.0121  accepted=22  loss=0.6945  (0.5s)
Round    3/30  coverage=0.4086  prec@K=0.0088  accepted=16  loss=0.6934  (0.8s)
Round    4/30  coverage=0.4100  prec@K=0.0044  accepted=8  loss=0.6918  (1.3s)
Round    5/30  coverage=0.4107  prec@K=0.0022  accepted=4  loss=0.6898  (0.8s)
Round    6/30  coverage=0.4120  prec@K=0.0038  accepted=7  loss=0.6873  (0.6s)
Round    7/30  coverage=0.4125  prec@K=0.0017  accepted=3  loss=0.6832  (0.5s)
Round    8/30  coverage=0.4133  prec@K=0.0022  accepted=4  loss=0.6817  (0.7s)
Round    9/30  coverage=0.4154  prec@K=0.0066  accepted=12  loss=0.6794  (0.5s)
Round   10/30  coverage=0.4165  prec@K=0.0033  accepted=6  loss=0.6766  (0.5s)
Round   11/30  coverage=0.4174  prec@K=0.0027  accepted=5  loss=0.6741  (0.8s)
Round   12/30  coverage=0.4183  prec@K=0.0028  accepted=5  loss=0.6721  (0.4s)
Round   13/30  coverage=0.4192  prec@K=0.0027  accepted=5  loss=0.6689  (0.6s)
Round   14/30  coverage=0.4203  prec@K=0.0033  accepted=6  loss=0.6675  (0.7s)
Round   15/30  coverage=0.4216  prec@K=0.0038  accepted=7  loss=0.6650  (0.8s)
Round   16/30  coverage=0.4232  prec@K=0.0050  accepted=9  loss=0.6637  (0.5s)
Round   17/30  coverage=0.4232  prec@K=0.0000  accepted=0  loss=nan  (0.7s)
Round   18/30  coverage=0.4241  prec@K=0.0027  accepted=5  loss=0.6602  (0.6s)
Round   19/30  coverage=0.4256  prec@K=0.0044  accepted=8  loss=0.6595  (0.5s)
Round   20/30  coverage=0.4265  prec@K=0.0027  accepted=5  loss=0.6573  (0.8s)
Round   21/30  coverage=0.4289  prec@K=0.0071  accepted=13  loss=0.6578  (0.6s)
Round   22/30  coverage=0.4298  prec@K=0.0027  accepted=5  loss=0.6548  (0.5s)
Round   23/30  coverage=0.4319  prec@K=0.0066  accepted=12  loss=0.6552  (0.5s)
Round   24/30  coverage=0.4323  prec@K=0.0011  accepted=2  loss=0.6524  (0.4s)
Round   25/30  coverage=0.4332  prec@K=0.0027  accepted=5  loss=0.6517  (0.5s)
Round   26/30  coverage=0.4336  prec@K=0.0011  accepted=2  loss=0.6511  (0.6s)
Round   27/30  coverage=0.4345  prec@K=0.0027  accepted=5  loss=0.6514  (0.4s)
Round   28/30  coverage=0.4350  prec@K=0.0016  accepted=3  loss=0.6500  (0.6s)
Round   29/30  coverage=0.4363  prec@K=0.0039  accepted=7  loss=0.6516  (0.5s)
Round   30/30  coverage=0.4365  prec@K=0.0005  accepted=1  loss=0.6504  (0.4s)

结果已写入 results\online\algo_sweep_dnc_email_v2_ir40_s2\dnc_email_node_emb/rounds.csv
