round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size
0,0.18739453675124537,0.00038109756097560977,3.0,7872.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0019083969465648854,0.18171620863712842,1296.0,1.990566037735849,0.07797085904816946,7.120172560817891,0.0
1,0.1873963728905055,0.00012110936175366356,1.0,8257.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0006361323155216285,0.17596451135905364,1309.0,,,,0.0
2,0.1874000451690258,0.00024789291026276647,2.0,8068.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001272264631043257,0.18147138964577655,1332.0,,,,0.0
3,0.18741106200458668,0.0007495315427857589,6.0,8005.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003816793893129771,0.182603923720675,1331.0,,,,0.0
4,0.18741473428310698,0.00025523226135783564,2.0,7836.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001272264631043257,0.18523206751054852,1317.0,,,,0.0
5,0.18742207884014755,0.0004962779156327543,4.0,8060.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002544529262086514,0.181420166917499,1326.0,,,,0.0
6,0.1874239149794077,0.00011903344839900012,1.0,8401.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0006361323155216285,0.17628500065728933,1341.0,,,,0.0
7,0.18742575111866785,0.00012257906349595488,1.0,8158.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0006361323155216285,0.1816707218167072,1344.0,,,,0.0
8,0.18743309567570843,0.0004935225169648365,4.0,8105.0,1572.0,0.0,0.75,0.75,0.875,1.0,0.875,1.0,0.0019083969465648854,0.18102389078498293,1326.0,,,,0.0
9,0.18744227637200916,0.0006195786864931846,5.0,8070.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0031806615776081423,0.17962356792144027,1317.0,,,,0.0
10,0.1874441125112693,0.00012703252032520327,1.0,7872.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0006361323155216285,0.18640967923466517,1325.0,2.0,0.07788541358341643,7.118648257427378,0.0
11,0.1874477847897896,0.0002561803509670808,2.0,7807.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001272264631043257,0.18757939308398025,1329.0,,,,0.0
12,0.18745512934683017,0.0004814057046576002,4.0,8309.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002544529262086514,0.17654091392136026,1329.0,,,,0.0
13,0.1874606377646106,0.00038595137012736397,3.0,7773.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0019083969465648854,0.1848133484162896,1307.0,,,,0.0
14,0.18746614618239105,0.0003636363636363636,3.0,8250.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0019083969465648854,0.17810785494446674,1331.0,,,,0.0
15,0.18747716301795192,0.0007307270734380709,6.0,8211.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003816793893129771,0.17891202149093352,1332.0,,,,0.0
16,0.18747716301795192,0.0,0.0,7896.0,1572.0,0.0,,,,,,,0.0,0.18337272348116224,1319.0,,,,0.0
17,0.18748267143573238,0.00037537537537537537,3.0,7992.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0019083969465648854,0.18029611180296112,1303.0,,,,0.0
18,0.18748267143573238,0.0,0.0,8085.0,1572.0,0.0,,,,,,,0.0,0.18102613746369797,1309.0,,,,0.0
19,0.18748634371425266,0.00025072082236429733,2.0,7977.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001272264631043257,0.18365077158348395,1321.0,,,,0.0
20,0.18748817985351282,0.000125344697919278,1.0,7978.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0006361323155216285,0.1842141575824479,1335.0,2.0,0.07777148208887148,7.117456187927057,0.0
21,0.1874918521320331,0.00024878716258241074,2.0,8039.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001272264631043257,0.18108182317408017,1319.0,,,,0.0
22,0.18749368827129326,0.00012685525815045033,1.0,7883.0,1572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18527315914489312,1326.0,,,,0.0
23,0.18749736054981353,0.0002542911633820725,2.0,7865.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001272264631043257,0.18645731108930325,1330.0,,,,0.0
24,0.18749736054981353,0.0,0.0,7486.0,1572.0,0.0,,,,,,,0.0,0.19432959243945658,1316.0,,,,0.0
25,0.18750286896759397,0.00037425149700598805,3.0,8016.0,1572.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,1.0,0.001272264631043257,0.18216788020332464,1326.0,,,,0.0
26,0.18750470510685413,0.0001320829480914014,1.0,7571.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0006361323155216285,0.1912776232986975,1307.0,,,,0.0
27,0.1875083773853744,0.0002617801047120419,2.0,7640.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001272264631043257,0.18890183512962425,1297.0,,,,0.0
28,0.18751021352463457,0.00012711325791280032,1.0,7867.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0006361323155216285,0.18556555993247045,1319.0,,,,0.0
29,0.1875120496638947,0.00013017443374121324,1.0,7682.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0006361323155216285,0.19012559549588567,1317.0,,,,0.0
30,0.1875120496638947,0.0,0.0,7603.0,1572.0,0.0,,,,,,,0.0,0.19248208278484716,1316.0,2.0,0.07773830665411777,7.1168416707178785,0.0
31,0.1875120496638947,0.0,0.0,8047.0,1572.0,0.0,,,,,,,0.0,0.1814305364511692,1319.0,,,,0.0
32,0.18751388580315487,0.00013338668800853674,1.0,7497.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0006361323155216285,0.1928337793636634,1297.0,,,,0.0
33,0.18751388580315487,0.0,0.0,8067.0,1572.0,0.0,,,,,,,0.0,0.1808204143229524,1318.0,,,,0.0
34,0.187515721942415,0.00012933264355923435,1.0,7732.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0006361323155216285,0.18783259024881346,1306.0,,,,0.0
35,0.1875193942209353,0.0002754820936639118,2.0,7260.0,1572.0,0.0,0.5,0.5,0.5,0.5,0.625,1.0,0.0006361323155216285,0.20051766138855054,1317.0,,,,0.0
36,0.1875193942209353,0.0,0.0,7615.0,1572.0,0.0,,,,,,,0.0,0.1925700188651865,1327.0,,,,0.0
37,0.1875193942209353,0.0,0.0,7731.0,1572.0,0.0,,,,,,,0.0,0.18892554870176445,1317.0,,,,0.0
38,0.1875193942209353,0.0,0.0,7696.0,1572.0,0.0,,,,,,,0.0,0.18770788141720895,1298.0,,,,0.0
39,0.1875193942209353,0.0,0.0,7551.0,1572.0,0.0,,,,,,,0.0,0.19027921406411583,1288.0,,,,0.0
40,0.1875193942209353,0.0,0.0,7895.0,1572.0,0.0,,,,,,,0.0,0.18411451024417624,1312.0,1.991150442477876,0.07773040451149105,7.11665598082231,0.0
41,0.1875193942209353,0.0,0.0,7736.0,1572.0,0.0,,,,,,,0.0,0.18853630646083477,1319.0,,,,0.0
42,0.1875193942209353,0.0,0.0,7579.0,1572.0,0.0,,,,,,,0.0,0.19349664625255175,1327.0,,,,0.0
43,0.1875193942209353,0.0,0.0,7437.0,1572.0,0.0,,,,,,,0.0,0.19736842105263158,1335.0,,,,0.0
44,0.1875193942209353,0.0,0.0,8021.0,1572.0,0.0,,,,,,,0.0,0.18204523380047177,1312.0,,,,0.0
45,0.18752123036019544,0.0001322401481089659,1.0,7562.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0006361323155216285,0.19225124743175814,1310.0,,,,0.0
46,0.18752123036019544,0.0,0.0,7694.0,1572.0,0.0,,,,,,,0.0,0.18883248730964466,1302.0,,,,0.0
47,0.18752123036019544,0.0,0.0,7695.0,1572.0,0.0,,,,,,,0.0,0.19119133574007222,1324.0,,,,0.0
48,0.18752123036019544,0.0,0.0,7574.0,1572.0,0.0,,,,,,,0.0,0.19423302107728338,1327.0,,,,0.0
49,0.18752123036019544,0.0,0.0,7687.0,1572.0,0.0,,,,,,,0.0,0.18920853012737943,1322.0,,,,0.0
50,0.18752123036019544,0.0,0.0,7810.0,1572.0,0.0,,,,,,,0.0,0.18897526501766784,1337.0,2.0,0.07773040451149105,7.116609785717169,0.0
51,0.18752123036019544,0.0,0.0,7811.0,1572.0,0.0,,,,,,,0.0,0.18867120954003408,1329.0,,,,0.0
52,0.18752123036019544,0.0,0.0,7476.0,1572.0,0.0,,,,,,,0.0,0.19118514150943397,1297.0,,,,0.0
53,0.18752123036019544,0.0,0.0,7573.0,1572.0,0.0,,,,,,,0.0,0.19209532112757918,1322.0,,,,0.0
54,0.18752123036019544,0.0,0.0,7606.0,1572.0,0.0,,,,,,,0.0,0.1905803441236512,1307.0,,,,0.0
55,0.18752123036019544,0.0,0.0,7757.0,1572.0,0.0,,,,,,,0.0,0.1889157999715059,1326.0,,,,0.0
56,0.18752123036019544,0.0,0.0,7694.0,1572.0,0.0,,,,,,,0.0,0.19384526890997986,1348.0,,,,0.0
57,0.18752123036019544,0.0,0.0,7662.0,1572.0,0.0,,,,,,,0.0,0.18927490269568978,1313.0,,,,0.0
58,0.18752306649945558,0.00013073604392731077,1.0,7649.0,1572.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.1880267364138332,1294.0,,,,0.0
59,0.18752490263871574,0.00013493455673998112,1.0,7411.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0006361323155216285,0.1926003282112487,1291.0,,,,0.0
60,0.18752490263871574,0.0,0.0,7681.0,1572.0,0.0,,,,,,,0.0,0.19174126479930695,1328.0,2.0,0.07772381692015068,7.116517659510309,0.0
61,0.18752673877797588,0.0001337971635001338,1.0,7474.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0006361323155216285,0.19321226555522478,1298.0,,,,0.0
62,0.18752673877797588,0.0,0.0,7712.0,1572.0,0.0,,,,,,,0.0,0.1894102453723633,1320.0,,,,0.0
63,0.18752673877797588,0.0,0.0,7346.0,1572.0,0.0,,,,,,,0.0,0.19766028562746885,1301.0,,,,0.0
64,0.18752673877797588,0.0,0.0,7525.0,1572.0,0.0,,,,,,,0.0,0.19409344695856598,1321.0,,,,0.0
65,0.18752673877797588,0.0,0.0,7656.0,1572.0,0.0,,,,,,,0.0,0.19211251268667537,1325.0,,,,0.0
66,0.18752673877797588,0.0,0.0,7734.0,1572.0,0.0,,,,,,,0.0,0.18356794024705544,1278.0,,,,0.0
67,0.187528574917236,0.00012753475322025253,1.0,7841.0,1572.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.18710493046776233,1332.0,,,,0.0
68,0.187528574917236,0.0,0.0,7714.0,1572.0,0.0,,,,,,,0.0,0.18717801946193474,1308.0,,,,0.0
69,0.187528574917236,0.0,0.0,7577.0,1572.0,0.0,,,,,,,0.0,0.19205395103357278,1310.0,,,,0.0
70,0.187528574917236,0.0,0.0,7629.0,1572.0,0.0,,,,,,,0.0,0.19155749636098982,1316.0,2.0,0.07772038391720107,7.11642587740198,0.0
71,0.187528574917236,0.0,0.0,7254.0,1572.0,0.0,,,,,,,0.0,0.1990239438767729,1305.0,,,,0.0
72,0.18753041105649618,0.0001301405517959396,1.0,7684.0,1572.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0006361323155216285,0.1886412652767793,1312.0,,,,0.0
73,0.18753041105649618,0.0,0.0,7407.0,1572.0,0.0,,,,,,,0.0,0.19766571898847823,1321.0,,,,0.0
74,0.18753041105649618,0.0,0.0,7407.0,1572.0,0.0,,,,,,,0.0,0.1951219512195122,1296.0,,,,0.0
75,0.18753041105649618,0.0,0.0,7624.0,1572.0,0.0,,,,,,,0.0,0.1891654465592972,1292.0,,,,0.0
76,0.1875322471957563,0.0001342642320085929,1.0,7448.0,1572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19469424460431656,1299.0,,,,0.0
77,0.1875322471957563,0.0,0.0,7419.0,1572.0,0.0,,,,,,,0.0,0.19623655913978494,1314.0,,,,0.0
78,0.1875322471957563,0.0,0.0,7386.0,1572.0,0.0,,,,,,,0.0,0.19681490384615385,1310.0,,,,0.0
79,0.1875322471957563,0.0,0.0,7411.0,1572.0,0.0,,,,,,,0.0,0.1941501268467393,1301.0,,,,0.0
80,0.1875322471957563,0.0,0.0,7126.0,1572.0,0.0,,,,,,,0.0,0.20167936557300575,1297.0,2.0,0.07771349344809794,7.116334430341409,0.0
81,0.1875322471957563,0.0,0.0,7685.0,1572.0,0.0,,,,,,,0.0,0.19093804284887086,1319.0,,,,0.0
82,0.18753408333501645,0.0001337971635001338,1.0,7474.0,1572.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.19202253855278767,1295.0,,,,0.0
83,0.18753408333501645,0.0,0.0,7320.0,1572.0,0.0,,,,,,,0.0,0.19741197712910022,1312.0,,,,0.0
84,0.18753408333501645,0.0,0.0,7492.0,1572.0,0.0,,,,,,,0.0,0.19391971664698937,1314.0,,,,0.0
85,0.18753408333501645,0.0,0.0,7573.0,1572.0,0.0,,,,,,,0.0,0.19090909090909092,1302.0,,,,0.0
86,0.18753408333501645,0.0,0.0,7180.0,1572.0,0.0,,,,,,,0.0,0.20339506172839505,1318.0,,,,0.0
87,0.18753408333501645,0.0,0.0,7512.0,1572.0,0.0,,,,,,,0.0,0.19365361803084222,1306.0,,,,0.0
88,0.18753408333501645,0.0,0.0,7706.0,1572.0,0.0,,,,,,,0.0,0.1913704128440367,1335.0,,,,0.0
89,0.18753408333501645,0.0,0.0,7569.0,1572.0,0.0,,,,,,,0.0,0.19155464640561076,1311.0,,,,0.0
90,0.18753408333501645,0.0,0.0,7457.0,1572.0,0.0,,,,,,,0.0,0.19476657746060067,1310.0,2.0,0.07771349344809794,7.116288829753599,0.0
91,0.18753408333501645,0.0,0.0,7446.0,1572.0,0.0,,,,,,,0.0,0.1964259121370067,1319.0,,,,0.0
92,0.18753408333501645,0.0,0.0,7426.0,1572.0,0.0,,,,,,,0.0,0.19269898264512267,1288.0,,,,0.0
93,0.1875359194742766,0.00013377926421404682,1.0,7475.0,1572.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.19482655502392343,1303.0,,,,0.0
94,0.1875359194742766,0.0,0.0,7433.0,1572.0,0.0,,,,,,,0.0,0.19552238805970149,1310.0,,,,0.0
95,0.1875359194742766,0.0,0.0,7343.0,1572.0,0.0,,,,,,,0.0,0.19695140356172652,1305.0,,,,0.0
96,0.1875359194742766,0.0,0.0,7382.0,1572.0,0.0,,,,,,,0.0,0.19640718562874251,1312.0,,,,0.0
