C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.4005  prec@K=0.0061  accepted=11  loss=0.6789  (0.2s)
Round    2/30  coverage=0.4007  prec@K=0.0022  accepted=4  loss=0.6780  (0.1s)
Round    3/30  coverage=0.4012  prec@K=0.0054  accepted=10  loss=0.6771  (0.1s)
Round    4/30  coverage=0.4014  prec@K=0.0016  accepted=3  loss=0.6757  (0.1s)
Round    5/30  coverage=0.4018  prec@K=0.0044  accepted=8  loss=0.6754  (0.2s)
Round    6/30  coverage=0.4018  prec@K=0.0005  accepted=1  loss=0.6751  (0.1s)
Round    7/30  coverage=0.4019  prec@K=0.0005  accepted=1  loss=0.6732  (0.1s)
Round    8/30  coverage=0.4019  prec@K=0.0006  accepted=1  loss=0.6717  (0.1s)
Round    9/30  coverage=0.4020  prec@K=0.0011  accepted=2  loss=0.6701  (0.2s)
Round   10/30  coverage=0.4021  prec@K=0.0011  accepted=2  loss=0.6702  (0.2s)
Round   11/30  coverage=0.4023  prec@K=0.0022  accepted=4  loss=0.6686  (0.3s)
Round   12/30  coverage=0.4023  prec@K=0.0005  accepted=1  loss=0.6684  (0.2s)
Round   13/30  coverage=0.4024  prec@K=0.0011  accepted=2  loss=0.6672  (0.2s)
Round   14/30  coverage=0.4027  prec@K=0.0028  accepted=5  loss=0.6667  (0.2s)
Round   15/30  coverage=0.4027  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   16/30  coverage=0.4029  prec@K=0.0028  accepted=5  loss=0.6651  (0.2s)
Round   17/30  coverage=0.4032  prec@K=0.0028  accepted=5  loss=0.6648  (0.3s)
Round   18/30  coverage=0.4032  prec@K=0.0005  accepted=1  loss=0.6643  (0.2s)
Round   19/30  coverage=0.4033  prec@K=0.0011  accepted=2  loss=0.6627  (0.3s)
Round   20/30  coverage=0.4035  prec@K=0.0016  accepted=3  loss=0.6609  (0.2s)
Round   21/30  coverage=0.4035  prec@K=0.0006  accepted=1  loss=0.6594  (0.3s)
Round   22/30  coverage=0.4036  prec@K=0.0011  accepted=2  loss=0.6587  (0.3s)
Round   23/30  coverage=0.4036  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   24/30  coverage=0.4038  prec@K=0.0016  accepted=3  loss=0.6587  (0.3s)
Round   25/30  coverage=0.4039  prec@K=0.0011  accepted=2  loss=0.6569  (0.3s)
Round   26/30  coverage=0.4040  prec@K=0.0011  accepted=2  loss=0.6559  (0.2s)
Round   27/30  coverage=0.4040  prec@K=0.0006  accepted=1  loss=0.6535  (0.3s)
Round   28/30  coverage=0.4041  prec@K=0.0011  accepted=2  loss=0.6545  (0.3s)
Round   29/30  coverage=0.4041  prec@K=0.0000  accepted=0  loss=nan  (0.2s)
Round   30/30  coverage=0.4042  prec@K=0.0011  accepted=2  loss=0.6521  (0.3s)

结果已写入 results\online\algo_sweep_college_msg_v2_ir40_s2\college_msg_mlp/rounds.csv
