C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.2500  prec@K=0.0005  accepted=7  loss=0.7160  (12.3s)
Round    2/30  coverage=0.2500  prec@K=0.0002  accepted=3  loss=0.7156  (14.6s)
Round    3/30  coverage=0.2500  prec@K=0.0002  accepted=3  loss=0.7147  (18.2s)
Round    4/30  coverage=0.2500  prec@K=0.0003  accepted=4  loss=0.7133  (22.0s)
Round    5/30  coverage=0.2500  prec@K=0.0003  accepted=4  loss=0.7116  (25.9s)
Round    6/30  coverage=0.2500  prec@K=0.0002  accepted=3  loss=0.7094  (28.1s)
Round    7/30  coverage=0.2500  prec@K=0.0002  accepted=3  loss=0.7072  (33.0s)
Round    8/30  coverage=0.2501  prec@K=0.0003  accepted=4  loss=0.7050  (37.4s)
Round    9/30  coverage=0.2501  prec@K=0.0001  accepted=2  loss=0.7028  (42.6s)
Round   10/30  coverage=0.2501  prec@K=0.0001  accepted=2  loss=0.7006  (45.9s)
Round   11/30  coverage=0.2501  prec@K=0.0001  accepted=2  loss=0.6985  (54.1s)
Round   12/30  coverage=0.2501  prec@K=0.0002  accepted=3  loss=0.6964  (61.2s)
Round   13/30  coverage=0.2501  prec@K=0.0000  accepted=0  loss=nan  (57.4s)
Round   14/30  coverage=0.2501  prec@K=0.0001  accepted=2  loss=0.6945  (57.7s)
Round   15/30  coverage=0.2501  prec@K=0.0003  accepted=5  loss=0.6927  (60.4s)
Round   16/30  coverage=0.2501  prec@K=0.0001  accepted=1  loss=0.6908  (61.8s)
Round   17/30  coverage=0.2501  prec@K=0.0001  accepted=1  loss=0.6890  (65.6s)
Round   18/30  coverage=0.2501  prec@K=0.0002  accepted=3  loss=0.6875  (70.8s)
Round   19/30  coverage=0.2501  prec@K=0.0001  accepted=2  loss=0.6862  (71.0s)
Round   20/30  coverage=0.2501  prec@K=0.0000  accepted=0  loss=nan  (73.7s)
Round   21/30  coverage=0.2501  prec@K=0.0001  accepted=1  loss=0.6846  (81.3s)
Round   22/30  coverage=0.2501  prec@K=0.0001  accepted=1  loss=0.6837  (83.3s)
Round   23/30  coverage=0.2501  prec@K=0.0002  accepted=3  loss=0.6824  (86.6s)
Round   24/30  coverage=0.2501  prec@K=0.0001  accepted=1  loss=0.6819  (88.8s)
Round   25/30  coverage=0.2501  prec@K=0.0003  accepted=5  loss=0.6810  (91.3s)
Round   26/30  coverage=0.2501  prec@K=0.0001  accepted=2  loss=0.6804  (91.3s)
Round   27/30  coverage=0.2501  prec@K=0.0002  accepted=3  loss=0.6799  (93.7s)
Round   28/30  coverage=0.2501  prec@K=0.0000  accepted=0  loss=nan  (99.1s)
Round   29/30  coverage=0.2501  prec@K=0.0002  accepted=3  loss=0.6796  (100.7s)
Round   30/30  coverage=0.2501  prec@K=0.0001  accepted=1  loss=0.6791  (103.1s)

结果已写入 results\online\algo_sweep_sx_askubuntu_v2_s1\sx_askubuntu_node_emb/rounds.csv
