C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.2500  prec@K=0.0007  accepted=10  loss=0.7696  (16.4s)
Round    2/30  coverage=0.2500  prec@K=0.0006  accepted=9  loss=0.7685  (20.6s)
Round    3/30  coverage=0.2500  prec@K=0.0005  accepted=8  loss=0.7660  (23.8s)
Round    4/30  coverage=0.2501  prec@K=0.0008  accepted=12  loss=0.7624  (26.1s)
Round    5/30  coverage=0.2501  prec@K=0.0002  accepted=3  loss=0.7579  (31.3s)
Round    6/30  coverage=0.2501  prec@K=0.0004  accepted=6  loss=0.7518  (34.6s)
Round    7/30  coverage=0.2501  prec@K=0.0005  accepted=8  loss=0.7453  (39.4s)
Round    8/30  coverage=0.2501  prec@K=0.0003  accepted=5  loss=0.7400  (42.5s)
Round    9/30  coverage=0.2501  prec@K=0.0005  accepted=8  loss=0.7335  (46.1s)
Round   10/30  coverage=0.2501  prec@K=0.0005  accepted=8  loss=0.7283  (50.4s)
Round   11/30  coverage=0.2501  prec@K=0.0003  accepted=4  loss=0.7232  (55.0s)
Round   12/30  coverage=0.2502  prec@K=0.0003  accepted=5  loss=0.7183  (62.8s)
Round   13/30  coverage=0.2502  prec@K=0.0001  accepted=2  loss=0.7138  (57.9s)
Round   14/30  coverage=0.2502  prec@K=0.0003  accepted=4  loss=0.7086  (60.6s)
Round   15/30  coverage=0.2502  prec@K=0.0005  accepted=8  loss=0.7041  (78.4s)
Round   16/30  coverage=0.2502  prec@K=0.0003  accepted=4  loss=0.7000  (69.5s)
Round   17/30  coverage=0.2502  prec@K=0.0001  accepted=2  loss=0.6970  (69.8s)
Round   18/30  coverage=0.2502  prec@K=0.0003  accepted=4  loss=0.6935  (74.1s)
Round   19/30  coverage=0.2502  prec@K=0.0005  accepted=8  loss=0.6901  (74.8s)
Round   20/30  coverage=0.2502  prec@K=0.0001  accepted=2  loss=0.6893  (77.7s)
Round   21/30  coverage=0.2502  prec@K=0.0001  accepted=2  loss=0.6864  (90.4s)
Round   22/30  coverage=0.2502  prec@K=0.0003  accepted=4  loss=0.6843  (84.9s)
Round   23/30  coverage=0.2502  prec@K=0.0003  accepted=4  loss=0.6825  (89.9s)
Round   24/30  coverage=0.2502  prec@K=0.0001  accepted=1  loss=0.6812  (92.5s)
Round   25/30  coverage=0.2503  prec@K=0.0004  accepted=6  loss=0.6809  (101.3s)
Round   26/30  coverage=0.2503  prec@K=0.0003  accepted=5  loss=0.6795  (96.8s)
Round   27/30  coverage=0.2503  prec@K=0.0003  accepted=5  loss=0.6790  (98.8s)
Round   28/30  coverage=0.2503  prec@K=0.0003  accepted=4  loss=0.6783  (125.9s)
Round   29/30  coverage=0.2503  prec@K=0.0005  accepted=7  loss=0.6784  (107.1s)
Round   30/30  coverage=0.2503  prec@K=0.0003  accepted=5  loss=0.6785  (110.9s)

结果已写入 results\online\algo_sweep_sx_askubuntu_v2_s1\sx_askubuntu_gnn/rounds.csv
